item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,6809.16,4449.24,1552.54,1286.95
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),22796.75,18875.2,17059.52,17308.08
Chỉ số giá thị trường trên thu nhập (P/E),P/E,16.77,21.62,54.43,97.13
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,5.01,5.1,4.95,7.22
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,1.27,1.38,1.51,2.42
Tỷ suất cổ tức,Dividend yield,0.02,0.02,0.02,0.02
Beta,Beta,0.32,0.36,-0.74,-0.07
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,16.02,17.71,30.41,54.5
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,15.55,14.77,12.89,10.44
Tỷ lệ lãi EBIT,EBIT margin,9.92,9.25,5.89,4.97
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,11.52,10.83,7.45,7.37
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,7.58,6.41,2.77,2.49
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,31.89,24.25,8.8,6.76
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),37.2,31.98,18.03,13.26
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,10.54,8.54,3.44,2.75
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,29.59,23.68,8.41,-20.77
Tăng trưởng  lợi nhuận gộp,Gross profit,36.45,41.71,33.77,-35.21
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,35.54,173.06,25.49,-59.81
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,53.04,186.58,20.64,-60.43
Tăng trưởng tổng tài sản,Total assets,21.24,27.55,2.96,-9.62
Tăng trưởng nợ dài hạn,Long-term liabilities,24.44,115.75,270.97,-26.7
Tăng trưởng nợ phải trả,Liabilities,22.03,36.55,7.88,-9.22
Tăng trưởng vốn chủ sở hữu,Owner's equity,20.78,10.64,-1.44,-10.56
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.01,0.01,0.01,0.05
Tỷ số thanh toán nhanh,Quick ratio,0.78,0.71,0.75,0.73
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.01,0.02,0.01,0.05
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.36,1.32,1.35,1.43
Khả năng thanh toán lãi vay,Interest coverage,6.49,7.55,2.61,2.72
