item,item_en,2025,2024,2023,2022
TÀI SẢN ,ASSETS,,,,
A. TÀI SẢN NGẮN HẠN,A. SHORT-TERM ASSETS,188630425.0,138023073.0,1033693852.0,953676921.0
I. Tiền và các khoản tương đương tiền,I. Cash and cash equivalents,2548476.0,2798764.0,1878163.0,13359870.0
1. Tiền,1. Cash,2548476.0,2798764.0,1878163.0,4859870.0
2. Các khoản tương đương tiền,2. Cash equivalents,,,,8500000.0
II.  Đầu tư tài chính ngắn hạn,II.  Short-term financial investments,78500000.0,111500000.0,138500000.0,131500000.0
1. Chứng khoán kinh doanh,1. Available for sale securities,,,,
2. Dự phòng giảm giá chứng khoán kinh doanh (*),2. Provision for diminution in value of available for sale securities (*),,,,
3. Đầu tư nắm giữ đến ngày đáo hạn,3. Held to maturity investments,78500000.0,111500000.0,138500000.0,131500000.0
III. Các khoản phải thu ngắn hạn,III. Short-term receivables,97617678.0,14395416.0,882655690.0,801350488.0
1. Phải thu ngắn hạn của khách hàng,1. Short-term trade accounts receivable,3010707.0,1674702.0,1704544.0,1865877.0
2. Trả trước cho người bán ngắn hạn,2. Short-term prepayments to suppliers  ,6856.0,6856.0,,124000.0
3. Phải thu nội bộ ngắn hạn,3. Short-term inter-company receivables,,,,
4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,4. Construction contract progress receipts due from customers,,,,
5. Phải thu về cho vay ngắn hạn,5. Short-term loan receivables,,10000000.0,827000000.0,770000000.0
6. Phải thu ngắn hạn khác,6. Other short-term receivables ,94600115.0,2713858.0,53951146.0,29404515.0
7. Dự phòng phải thu ngắn hạn khó đòi (*),7. Provision for short-term doubtful debts (*),,,,-43904.0
8. Tài sản thiếu chờ xử lý,8. Assets awaiting resolution,,,,
IV. Hàng tồn kho,IV. Inventories,9839300.0,9328893.0,10659999.0,7438293.0
1. Hàng tồn kho,1. Inventories,12505308.0,11315385.0,12367399.0,9090615.0
2. Dự phòng giảm giá hàng tồn kho (*),2. Provision for decline in value of inventories ,-2666009.0,-1986493.0,-1707400.0,-1652321.0
V. Tài sản ngắn hạn khác,V. Other short-term assets,124971.0,,,28270.0
1. Chi phí trả trước ngắn hạn,1. Short-term prepayments,,,,
2. Thuế GTGT được khấu trừ,2. Value added tax to be reclaimed,124971.0,,,
3. Thuế và các khoản khác phải thu của nhà nước,3. Taxes and other receivables from state authorities,,,,28270.0
4. Giao dịch mua bán lại trái phiếu chính phủ,4. Government bonds,,,,
5. Tài sản ngắn hạn khác,5. Other short-term assets,,,,
B. TÀI SẢN DÀI HẠN,B. LONG-TERM ASSETS ,1028043039.0,992691605.0,22138339.0,23004504.0
I. Các khoản phải thu dài hạn,I. Long-term receivables,1008135000.0,971736534.0,135000.0,135000.0
1. Phải thu dài hạn của khách hàng,1. Long-term trade receivables,,,,
2. Trả trước cho người bán dài hạn,2. Long-term prepayments to suppliers  ,,,,
3. Vốn kinh doanh ở các đơn vị trực thuộc,3. Capital at inter-company,,,,
4.  Phải thu nội bộ dài hạn ,4. Long-term inter-company receivables,,,,
5. Phải thu về cho vay dài hạn,5. Long-term loan receivables,1008000000.0,927000000.0,,
6. Phải thu dài hạn khác,6. Other long-term receivables,135000.0,44736534.0,135000.0,135000.0
7. Dự phòng phải thu dài hạn khó đòi (*),7. Provision for long-term doubtful debts,,,,
II. Tài sản cố định,II. Fixed assets,2928069.0,3247495.0,3574454.0,3902920.0
1. Tài sản cố định hữu hình,1. Tangible fixed assets,2928069.0,3247495.0,3574454.0,3902920.0
      - Nguyên giá,    - Cost,18236070.0,18236070.0,18310070.0,18310070.0
      - Giá trị hao mòn lũy kế (*),    - Accumulated depreciation,-15308000.0,-14988574.0,-14735615.0,-14407150.0
2. Tài sản cố định thuê tài chính,2. Financial leased fixed assets,,,,
