time,open,high,low,close,symbol
2025-05-26 00:00:00+00:00,192.79,194.02,192.31,193.73,GBPJPY
2025-05-27 00:00:00+00:00,193.73,195.62,192.98,194.88,GBPJPY
2025-05-28 00:00:00+00:00,194.86,195.37,194.31,195.0,GBPJPY
2025-05-29 00:00:00+00:00,195.0,196.29,194.24,194.44,GBPJPY
2025-05-30 00:00:00+00:00,194.47,194.66,193.33,193.86,GBPJPY
2025-06-02 00:00:00+00:00,193.89,193.89,192.94,193.22,GBPJPY
2025-06-03 00:00:00+00:00,193.13,194.77,192.65,194.63,GBPJPY
2025-06-04 00:00:00+00:00,194.62,195.23,193.37,193.45,GBPJPY
2025-06-05 00:00:00+00:00,193.53,195.48,193.18,194.73,GBPJPY
2025-06-06 00:00:00+00:00,194.84,196.19,194.48,195.85,GBPJPY
2025-06-09 00:00:00+00:00,195.78,196.15,195.37,195.86,GBPJPY
2025-06-10 00:00:00+00:00,195.86,196.44,194.71,195.43,GBPJPY
2025-06-11 00:00:00+00:00,195.43,196.51,195.22,195.76,GBPJPY
2025-06-12 00:00:00+00:00,195.76,195.88,194.65,195.25,GBPJPY
2025-06-13 00:00:00+00:00,195.25,195.97,193.7,195.44,GBPJPY
2025-06-16 00:00:00+00:00,195.16,196.68,194.96,196.44,GBPJPY
2025-06-17 00:00:00+00:00,196.47,196.83,194.82,194.98,GBPJPY
2025-06-18 00:00:00+00:00,195.07,195.34,194.26,194.7,GBPJPY
2025-06-19 00:00:00+00:00,194.72,195.94,193.95,195.86,GBPJPY
2025-06-20 00:00:00+00:00,195.86,196.69,195.54,196.45,GBPJPY
2025-06-23 00:00:00+00:00,196.25,198.18,195.74,197.61,GBPJPY
2025-06-24 00:00:00+00:00,197.61,197.71,196.87,197.25,GBPJPY
2025-06-25 00:00:00+00:00,197.28,198.57,196.96,198.46,GBPJPY
2025-06-26 00:00:00+00:00,198.44,198.58,197.63,198.18,GBPJPY
2025-06-27 00:00:00+00:00,198.23,198.8,197.93,198.37,GBPJPY
2025-06-30 00:00:00+00:00,197.97,198.45,197.14,197.77,GBPJPY
2025-07-01 00:00:00+00:00,197.77,197.83,196.21,197.14,GBPJPY
2025-07-02 00:00:00+00:00,197.14,197.55,195.29,195.91,GBPJPY
2025-07-03 00:00:00+00:00,195.91,198.08,195.66,197.84,GBPJPY
2025-07-04 00:00:00+00:00,197.84,197.93,196.82,197.34,GBPJPY
2025-07-07 00:00:00+00:00,196.95,199.02,196.69,198.63,GBPJPY
2025-07-08 00:00:00+00:00,198.57,199.47,198.43,199.19,GBPJPY
2025-07-09 00:00:00+00:00,199.19,199.82,198.65,198.78,GBPJPY
2025-07-10 00:00:00+00:00,198.78,199.24,198.29,198.51,GBPJPY
2025-07-11 00:00:00+00:00,198.51,199.44,198.18,198.98,GBPJPY
2025-07-14 00:00:00+00:00,198.77,198.97,198.0,198.32,GBPJPY
2025-07-15 00:00:00+00:00,198.33,199.52,198.13,199.16,GBPJPY
2025-07-16 00:00:00+00:00,199.16,199.72,197.81,198.44,GBPJPY
2025-07-17 00:00:00+00:00,198.41,199.55,198.15,199.35,GBPJPY
2025-07-18 00:00:00+00:00,199.24,199.98,199.09,199.46,GBPJPY
2025-07-21 00:00:00+00:00,198.47,199.42,198.15,198.79,GBPJPY
2025-07-22 00:00:00+00:00,198.77,199.28,197.36,198.38,GBPJPY
2025-07-23 00:00:00+00:00,198.39,199.07,197.69,198.93,GBPJPY
2025-07-24 00:00:00+00:00,198.86,199.0,198.05,198.57,GBPJPY
2025-07-25 00:00:00+00:00,198.57,199.08,198.03,198.37,GBPJPY
2025-07-28 00:00:00+00:00,198.57,199.21,198.13,198.36,GBPJPY
2025-07-29 00:00:00+00:00,198.44,198.51,197.65,198.14,GBPJPY
2025-07-30 00:00:00+00:00,198.14,198.41,197.36,197.84,GBPJPY
2025-07-31 00:00:00+00:00,197.83,199.5,196.9,199.05,GBPJPY
2025-08-01 00:00:00+00:00,199.04,199.3,195.26,195.66,GBPJPY
2025-08-04 00:00:00+00:00,195.53,196.53,194.95,195.37,GBPJPY
2025-08-05 00:00:00+00:00,195.47,196.45,194.96,196.29,GBPJPY
2025-08-06 00:00:00+00:00,196.29,197.05,196.0,196.79,GBPJPY
2025-08-07 00:00:00+00:00,196.8,198.03,196.16,197.72,GBPJPY
2025-08-08 00:00:00+00:00,197.69,198.82,197.31,198.67,GBPJPY
2025-08-11 00:00:00+00:00,198.29,199.06,197.88,198.98,GBPJPY
2025-08-12 00:00:00+00:00,198.98,200.52,198.78,199.5,GBPJPY
2025-08-13 00:00:00+00:00,199.54,200.27,199.35,200.07,GBPJPY
2025-08-14 00:00:00+00:00,200.01,200.16,198.51,199.93,GBPJPY
2025-08-15 00:00:00+00:00,199.93,200.03,198.84,199.44,GBPJPY
2025-08-18 00:00:00+00:00,199.27,200.26,199.09,199.67,GBPJPY
2025-08-19 00:00:00+00:00,199.65,199.86,198.74,199.21,GBPJPY
2025-08-20 00:00:00+00:00,199.19,199.43,197.78,198.25,GBPJPY
2025-08-21 00:00:00+00:00,198.31,199.22,198.05,198.99,GBPJPY
2025-08-22 00:00:00+00:00,198.98,200.06,198.26,198.68,GBPJPY
2025-08-25 00:00:00+00:00,198.5,199.28,198.26,198.78,GBPJPY
2025-08-26 00:00:00+00:00,198.81,199.06,198.19,198.7,GBPJPY
2025-08-27 00:00:00+00:00,198.71,199.2,198.4,198.93,GBPJPY
2025-08-28 00:00:00+00:00,198.9,199.13,198.31,198.53,GBPJPY
2025-08-29 00:00:00+00:00,198.53,198.66,197.88,198.52,GBPJPY
2025-09-01 00:00:00+00:00,198.58,199.56,198.28,199.33,GBPJPY
2025-09-02 00:00:00+00:00,199.31,200.26,198.24,198.67,GBPJPY
2025-09-03 00:00:00+00:00,198.67,199.72,198.42,199.08,GBPJPY
2025-09-04 00:00:00+00:00,199.08,199.81,198.68,199.45,GBPJPY
2025-09-05 00:00:00+00:00,199.41,200.21,198.53,199.05,GBPJPY
2025-09-08 00:00:00+00:00,198.95,200.34,198.9,199.79,GBPJPY
2025-09-09 00:00:00+00:00,199.76,199.88,198.72,199.37,GBPJPY
2025-09-10 00:00:00+00:00,199.34,200.09,199.14,199.5,GBPJPY
2025-09-11 00:00:00+00:00,199.5,200.17,199.22,199.78,GBPJPY
2025-09-12 00:00:00+00:00,199.78,200.47,199.56,200.17,GBPJPY
2025-09-15 00:00:00+00:00,200.25,200.74,199.66,200.38,GBPJPY
2025-09-16 00:00:00+00:00,200.41,200.7,199.7,199.89,GBPJPY
2025-09-17 00:00:00+00:00,199.89,200.34,199.39,200.25,GBPJPY
2025-09-18 00:00:00+00:00,200.25,201.27,199.93,200.59,GBPJPY
2025-09-19 00:00:00+00:00,200.59,200.6,199.14,199.22,GBPJPY
2025-09-22 00:00:00+00:00,199.15,199.79,198.99,199.59,GBPJPY
2025-09-23 00:00:00+00:00,199.59,199.96,199.09,199.61,GBPJPY
2025-09-24 00:00:00+00:00,199.61,200.23,199.37,200.17,GBPJPY
2025-09-25 00:00:00+00:00,200.18,200.35,199.41,199.82,GBPJPY
2025-09-26 00:00:00+00:00,199.85,200.51,199.59,200.32,GBPJPY
2025-09-29 00:00:00+00:00,200.18,200.4,199.26,199.47,GBPJPY
2025-09-30 00:00:00+00:00,199.47,199.77,198.5,198.79,GBPJPY
2025-10-01 00:00:00+00:00,198.79,199.22,197.83,198.18,GBPJPY
2025-10-02 00:00:00+00:00,198.18,198.6,197.41,197.8,GBPJPY
2025-10-03 00:00:00+00:00,197.73,198.86,197.65,198.73,GBPJPY
2025-10-06 00:00:00+00:00,201.08,202.8,200.15,202.7,GBPJPY
2025-10-07 00:00:00+00:00,202.67,204.06,202.04,203.88,GBPJPY
2025-10-08 00:00:00+00:00,203.88,205.31,203.67,204.65,GBPJPY
2025-10-09 00:00:00+00:00,204.71,204.88,203.22,203.59,GBPJPY
2025-10-10 00:00:00+00:00,203.59,203.74,201.78,201.91,GBPJPY
2025-10-13 00:00:00+00:00,202.73,203.24,202.04,203.01,GBPJPY
2025-10-14 00:00:00+00:00,203.01,203.52,201.25,202.18,GBPJPY
2025-10-15 00:00:00+00:00,202.16,202.71,201.5,202.41,GBPJPY
2025-10-16 00:00:00+00:00,202.38,203.42,201.64,202.01,GBPJPY
2025-10-17 00:00:00+00:00,201.97,202.31,200.59,202.19,GBPJPY
2025-10-20 00:00:00+00:00,202.16,203.1,201.75,202.05,GBPJPY
2025-10-21 00:00:00+00:00,202.05,203.52,201.75,203.13,GBPJPY
2025-10-22 00:00:00+00:00,203.12,203.27,201.84,202.96,GBPJPY
2025-10-23 00:00:00+00:00,202.94,203.79,202.72,203.26,GBPJPY
2025-10-24 00:00:00+00:00,203.28,203.99,203.02,203.43,GBPJPY
2025-10-27 00:00:00+00:00,203.65,204.23,203.16,203.85,GBPJPY
2025-10-28 00:00:00+00:00,203.85,203.88,201.6,201.84,GBPJPY
2025-10-29 00:00:00+00:00,201.84,201.97,200.49,201.47,GBPJPY
2025-10-30 00:00:00+00:00,201.46,203.26,200.93,202.67,GBPJPY
2025-10-31 00:00:00+00:00,202.67,202.9,201.77,202.53,GBPJPY
2025-11-03 00:00:00+00:00,202.42,202.79,201.9,202.6,GBPJPY
2025-11-04 00:00:00+00:00,202.6,202.72,199.8,200.03,GBPJPY
2025-11-05 00:00:00+00:00,200.05,201.23,198.99,201.1,GBPJPY
2025-11-06 00:00:00+00:00,201.1,201.38,200.23,201.06,GBPJPY
2025-11-07 00:00:00+00:00,201.06,202.08,200.57,201.83,GBPJPY
2025-11-10 00:00:00+00:00,201.59,203.23,201.59,203.05,GBPJPY
2025-11-11 00:00:00+00:00,203.02,203.27,202.25,202.71,GBPJPY
2025-11-12 00:00:00+00:00,202.71,203.56,202.52,203.21,GBPJPY
2025-11-13 00:00:00+00:00,203.25,204.06,202.88,203.84,GBPJPY
2025-11-14 00:00:00+00:00,203.81,204.05,202.27,203.5,GBPJPY
2025-11-17 00:00:00+00:00,202.99,204.52,202.8,204.22,GBPJPY
2025-11-18 00:00:00+00:00,204.22,204.74,203.62,204.39,GBPJPY
2025-11-19 00:00:00+00:00,204.39,205.37,203.89,205.18,GBPJPY
2025-11-20 00:00:00+00:00,205.18,206.85,204.73,205.8,GBPJPY
2025-11-21 00:00:00+00:00,205.8,206.05,204.21,204.78,GBPJPY
2025-11-24 00:00:00+00:00,204.95,205.91,204.59,205.55,GBPJPY
2025-11-25 00:00:00+00:00,205.54,206.25,204.92,205.44,GBPJPY
2025-11-26 00:00:00+00:00,205.44,207.2,205.19,207.17,GBPJPY
2025-11-27 00:00:00+00:00,207.12,207.2,206.35,206.91,GBPJPY
2025-11-28 00:00:00+00:00,206.93,207.19,206.07,206.68,GBPJPY
2025-12-01 00:00:00+00:00,206.61,206.76,205.13,205.36,GBPJPY
2025-12-02 00:00:00+00:00,205.29,206.25,205.25,205.91,GBPJPY
2025-12-03 00:00:00+00:00,205.91,207.33,205.62,207.28,GBPJPY
2025-12-04 00:00:00+00:00,207.25,207.35,206.17,206.64,GBPJPY
2025-12-05 00:00:00+00:00,206.64,207.39,206.03,207.05,GBPJPY
2025-12-08 00:00:00+00:00,206.81,207.81,206.51,207.64,GBPJPY
2025-12-09 00:00:00+00:00,207.6,208.93,207.48,208.56,GBPJPY
2025-12-10 00:00:00+00:00,208.64,208.88,208.15,208.75,GBPJPY
2025-12-11 00:00:00+00:00,208.75,208.79,207.83,208.25,GBPJPY
2025-12-12 00:00:00+00:00,208.25,208.74,207.8,208.29,GBPJPY
2025-12-15 00:00:00+00:00,208.18,208.44,207.02,207.56,GBPJPY
2025-12-16 00:00:00+00:00,207.53,208.04,206.68,207.62,GBPJPY
2025-12-17 00:00:00+00:00,207.58,208.4,206.98,208.21,GBPJPY
2025-12-18 00:00:00+00:00,208.18,209.19,207.78,208.08,GBPJPY
2025-12-19 00:00:00+00:00,208.08,211.05,207.99,210.99,GBPJPY
2025-12-22 00:00:00+00:00,210.83,211.57,210.52,211.42,GBPJPY
2025-12-23 00:00:00+00:00,211.45,211.45,210.26,211.13,GBPJPY
2025-12-24 00:00:00+00:00,211.2,211.2,210.06,210.54,GBPJPY
2025-12-25 00:00:00+00:00,210.4,210.8,210.27,210.67,GBPJPY
2025-12-26 00:00:00+00:00,210.81,211.5,210.23,211.25,GBPJPY
2025-12-29 00:00:00+00:00,210.97,211.34,210.37,210.79,GBPJPY
2025-12-30 00:00:00+00:00,210.79,211.09,210.38,210.59,GBPJPY
2025-12-31 00:00:00+00:00,210.47,211.21,210.19,211.05,GBPJPY
2026-01-01 00:00:00+00:00,211.02,211.09,211.01,211.05,GBPJPY
2026-01-02 00:00:00+00:00,210.93,211.44,210.68,211.0,GBPJPY
2026-01-05 00:00:00+00:00,210.86,211.84,210.43,211.74,GBPJPY
2026-01-06 00:00:00+00:00,211.74,212.14,211.22,211.44,GBPJPY
2026-01-07 00:00:00+00:00,211.41,211.73,210.85,210.95,GBPJPY
2026-01-08 00:00:00+00:00,210.95,211.16,210.24,210.77,GBPJPY
2026-01-09 00:00:00+00:00,210.77,212.06,210.63,211.54,GBPJPY
2026-01-12 00:00:00+00:00,211.46,213.01,211.46,212.85,GBPJPY
2026-01-13 00:00:00+00:00,212.85,214.27,212.58,213.55,GBPJPY
2026-01-14 00:00:00+00:00,213.51,214.09,212.46,212.9,GBPJPY
2026-01-15 00:00:00+00:00,212.84,213.3,211.9,212.23,GBPJPY
2026-01-16 00:00:00+00:00,212.21,212.29,211.3,211.54,GBPJPY
2026-01-19 00:00:00+00:00,211.29,212.38,210.36,212.23,GBPJPY
2026-01-20 00:00:00+00:00,212.08,213.48,211.77,212.47,GBPJPY
2026-01-21 00:00:00+00:00,212.51,212.78,211.52,212.49,GBPJPY
2026-01-22 00:00:00+00:00,212.45,213.95,212.3,213.79,GBPJPY
2026-01-23 00:00:00+00:00,213.71,214.84,212.04,212.4,GBPJPY
2026-01-26 00:00:00+00:00,211.53,212.07,209.56,210.84,GBPJPY
2026-01-27 00:00:00+00:00,210.83,211.75,209.75,210.72,GBPJPY
2026-01-28 00:00:00+00:00,210.69,212.01,209.99,211.77,GBPJPY
2026-01-29 00:00:00+00:00,211.77,212.15,209.98,211.31,GBPJPY
2026-01-30 00:00:00+00:00,211.25,212.47,211.05,211.84,GBPJPY
2026-02-02 00:00:00+00:00,211.79,212.68,211.19,212.58,GBPJPY
2026-02-03 00:00:00+00:00,212.58,213.46,212.4,213.3,GBPJPY
2026-02-04 00:00:00+00:00,213.29,215.0,213.21,214.1,GBPJPY
2026-02-05 00:00:00+00:00,214.06,214.23,211.7,212.38,GBPJPY
2026-02-06 00:00:00+00:00,212.54,214.05,211.54,213.93,GBPJPY
2026-02-09 00:00:00+00:00,213.93,214.4,212.06,213.43,GBPJPY
2026-02-10 00:00:00+00:00,213.39,213.71,210.4,210.57,GBPJPY
2026-02-11 00:00:00+00:00,210.57,210.71,208.1,208.79,GBPJPY
2026-02-12 00:00:00+00:00,208.79,209.55,207.5,208.04,GBPJPY
2026-02-13 00:00:00+00:00,208.0,209.32,207.84,208.38,GBPJPY
2026-02-16 00:00:00+00:00,208.32,209.67,208.16,209.17,GBPJPY
2026-02-17 00:00:00+00:00,209.16,209.48,207.16,207.95,GBPJPY
2026-02-18 00:00:00+00:00,207.97,209.2,207.54,208.9,GBPJPY
2026-02-19 00:00:00+00:00,209.04,209.54,208.01,208.63,GBPJPY
2026-02-20 00:00:00+00:00,208.67,209.69,208.31,209.04,GBPJPY
