time,open,high,low,close,symbol
2025-02-12 00:00:00+00:00,157.95,160.96,157.84,160.31,EURJPY
2025-02-13 00:00:00+00:00,160.31,161.18,158.97,159.88,EURJPY
2025-02-14 00:00:00+00:00,159.88,160.29,159.39,159.81,EURJPY
2025-02-17 00:00:00+00:00,159.75,159.83,158.49,158.8,EURJPY
2025-02-18 00:00:00+00:00,158.79,159.19,158.32,158.82,EURJPY
2025-02-19 00:00:00+00:00,158.77,159.12,157.68,157.85,EURJPY
2025-02-20 00:00:00+00:00,157.83,157.87,156.27,157.09,EURJPY
2025-02-21 00:00:00+00:00,157.11,158.19,155.78,156.13,EURJPY
2025-02-24 00:00:00+00:00,156.62,157.24,156.05,156.69,EURJPY
2025-02-25 00:00:00+00:00,156.69,157.3,156.05,156.66,EURJPY
2025-02-26 00:00:00+00:00,156.65,157.13,156.0,156.28,EURJPY
2025-02-27 00:00:00+00:00,156.3,157.21,155.62,155.75,EURJPY
2025-02-28 00:00:00+00:00,155.75,157.16,154.76,156.25,EURJPY
2025-03-03 00:00:00+00:00,156.32,158.46,155.87,156.77,EURJPY
2025-03-04 00:00:00+00:00,156.77,159.2,155.54,159.15,EURJPY
2025-03-05 00:00:00+00:00,159.15,160.72,158.7,160.61,EURJPY
2025-03-06 00:00:00+00:00,160.64,161.26,159.09,159.53,EURJPY
2025-03-07 00:00:00+00:00,159.57,160.75,159.23,160.35,EURJPY
2025-03-10 00:00:00+00:00,160.17,160.37,158.86,159.51,EURJPY
2025-03-11 00:00:00+00:00,159.51,161.79,158.93,161.34,EURJPY
2025-03-12 00:00:00+00:00,161.34,162.66,161.15,161.38,EURJPY
2025-03-13 00:00:00+00:00,161.38,161.5,160.01,160.4,EURJPY
2025-03-14 00:00:00+00:00,160.4,162.32,160.27,161.68,EURJPY
2025-03-17 00:00:00+00:00,161.57,163.04,161.52,162.95,EURJPY
2025-03-18 00:00:00+00:00,162.94,164.17,162.84,163.34,EURJPY
2025-03-19 00:00:00+00:00,163.34,163.86,162.01,162.08,EURJPY
2025-03-20 00:00:00+00:00,162.11,162.33,160.7,161.44,EURJPY
