time,open,high,low,close,symbol
2025-06-05 00:00:00+00:00,1360.55,1364.3,1350.42,1354.53,USDKRW
2025-06-06 00:00:00+00:00,1354.04,1361.38,1352.43,1359.18,USDKRW
2025-06-09 00:00:00+00:00,1358.68,1364.1,1350.8,1354.04,USDKRW
2025-06-10 00:00:00+00:00,1354.08,1368.3,1349.88,1365.94,USDKRW
2025-06-11 00:00:00+00:00,1365.88,1375.51,1361.8,1369.79,USDKRW
2025-06-12 00:00:00+00:00,1369.51,1371.46,1350.8,1354.91,USDKRW
2025-06-13 00:00:00+00:00,1355.0,1373.09,1353.0,1366.61,USDKRW
2025-06-16 00:00:00+00:00,1366.88,1368.4,1352.31,1359.04,USDKRW
2025-06-17 00:00:00+00:00,1358.84,1381.58,1354.34,1381.26,USDKRW
2025-06-18 00:00:00+00:00,1381.26,1381.64,1368.6,1375.7,USDKRW
2025-06-19 00:00:00+00:00,1375.51,1386.22,1370.08,1376.44,USDKRW
2025-06-20 00:00:00+00:00,1376.51,1380.54,1363.8,1372.84,USDKRW
2025-06-23 00:00:00+00:00,1373.08,1390.76,1369.68,1370.68,USDKRW
2025-06-24 00:00:00+00:00,1370.59,1371.97,1356.17,1358.64,USDKRW
2025-06-25 00:00:00+00:00,1358.6,1366.81,1354.03,1359.03,USDKRW
2025-06-26 00:00:00+00:00,1359.02,1361.2,1351.49,1357.57,USDKRW
2025-06-27 00:00:00+00:00,1357.59,1365.67,1353.26,1364.33,USDKRW
2025-06-30 00:00:00+00:00,1364.43,1364.45,1346.8,1352.45,USDKRW
2025-07-01 00:00:00+00:00,1352.49,1359.51,1348.3,1356.17,USDKRW
2025-07-02 00:00:00+00:00,1356.1,1363.71,1353.0,1355.94,USDKRW
2025-07-03 00:00:00+00:00,1356.14,1369.56,1352.39,1363.25,USDKRW
2025-07-04 00:00:00+00:00,1363.18,1367.1,1357.9,1362.29,USDKRW
2025-07-07 00:00:00+00:00,1360.93,1379.86,1360.93,1375.21,USDKRW
2025-07-08 00:00:00+00:00,1375.64,1375.96,1364.7,1369.81,USDKRW
2025-07-09 00:00:00+00:00,1369.97,1378.14,1369.97,1373.77,USDKRW
2025-07-10 00:00:00+00:00,1373.97,1375.6,1369.7,1371.37,USDKRW
2025-07-11 00:00:00+00:00,1371.66,1379.82,1370.2,1378.95,USDKRW
2025-07-14 00:00:00+00:00,1379.05,1383.49,1375.4,1382.3,USDKRW
2025-07-15 00:00:00+00:00,1382.27,1388.4,1375.9,1386.11,USDKRW
2025-07-16 00:00:00+00:00,1386.05,1394.8,1383.3,1386.65,USDKRW
2025-07-17 00:00:00+00:00,1384.74,1396.63,1384.74,1391.54,USDKRW
2025-07-18 00:00:00+00:00,1391.52,1394.4,1386.25,1390.81,USDKRW
2025-07-21 00:00:00+00:00,1391.09,1392.76,1380.79,1382.58,USDKRW
2025-07-22 00:00:00+00:00,1382.57,1389.01,1379.19,1380.62,USDKRW
2025-07-23 00:00:00+00:00,1378.15,1382.4,1373.88,1374.59,USDKRW
2025-07-24 00:00:00+00:00,1372.08,1375.1,1364.9,1372.61,USDKRW
2025-07-25 00:00:00+00:00,1369.81,1383.87,1369.81,1383.3,USDKRW
2025-07-28 00:00:00+00:00,1383.36,1390.64,1377.5,1389.42,USDKRW
2025-07-29 00:00:00+00:00,1389.81,1395.07,1385.6,1388.09,USDKRW
2025-07-30 00:00:00+00:00,1388.06,1395.64,1377.8,1392.85,USDKRW
2025-07-31 00:00:00+00:00,1392.85,1397.73,1385.5,1392.07,USDKRW
2025-08-01 00:00:00+00:00,1392.7,1406.43,1382.98,1388.78,USDKRW
2025-08-04 00:00:00+00:00,1388.79,1391.12,1379.8,1385.33,USDKRW
2025-08-05 00:00:00+00:00,1385.35,1392.48,1381.8,1386.63,USDKRW
2025-08-06 00:00:00+00:00,1386.32,1391.51,1383.64,1384.49,USDKRW
2025-08-07 00:00:00+00:00,1384.63,1388.0,1378.05,1383.53,USDKRW
2025-08-08 00:00:00+00:00,1383.24,1391.66,1378.9,1388.69,USDKRW
2025-08-11 00:00:00+00:00,1388.73,1394.33,1385.1,1390.61,USDKRW
2025-08-12 00:00:00+00:00,1390.43,1392.84,1383.0,1384.02,USDKRW
2025-08-13 00:00:00+00:00,1384.03,1386.45,1374.8,1379.64,USDKRW
2025-08-14 00:00:00+00:00,1379.65,1391.81,1377.8,1388.64,USDKRW
2025-08-15 00:00:00+00:00,1388.7,1391.4,1386.35,1388.66,USDKRW
2025-08-18 00:00:00+00:00,1388.84,1389.45,1382.5,1388.76,USDKRW
2025-08-19 00:00:00+00:00,1388.78,1393.47,1386.9,1392.98,USDKRW
2025-08-20 00:00:00+00:00,1393.0,1399.8,1391.52,1397.6,USDKRW
2025-08-21 00:00:00+00:00,1397.63,1403.66,1395.6,1401.06,USDKRW
2025-08-22 00:00:00+00:00,1399.47,1401.6,1379.17,1383.82,USDKRW
2025-08-25 00:00:00+00:00,1384.08,1391.34,1383.48,1390.13,USDKRW
2025-08-26 00:00:00+00:00,1390.45,1398.42,1386.8,1394.79,USDKRW
2025-08-27 00:00:00+00:00,1394.78,1399.03,1392.21,1393.0,USDKRW
2025-08-28 00:00:00+00:00,1393.69,1393.83,1382.8,1385.29,USDKRW
2025-08-29 00:00:00+00:00,1382.77,1393.74,1381.63,1388.81,USDKRW
2025-09-01 00:00:00+00:00,1388.86,1394.43,1388.42,1392.71,USDKRW
2025-09-02 00:00:00+00:00,1392.7,1398.71,1388.8,1395.42,USDKRW
2025-09-03 00:00:00+00:00,1395.41,1396.39,1387.0,1390.13,USDKRW
2025-09-04 00:00:00+00:00,1389.26,1395.74,1387.8,1393.4,USDKRW
2025-09-05 00:00:00+00:00,1393.87,1393.88,1383.29,1386.18,USDKRW
2025-09-08 00:00:00+00:00,1386.36,1393.5,1384.59,1385.08,USDKRW
2025-09-09 00:00:00+00:00,1386.29,1389.75,1382.8,1389.03,USDKRW
2025-09-10 00:00:00+00:00,1389.04,1390.1,1385.5,1389.07,USDKRW
2025-09-11 00:00:00+00:00,1389.21,1393.52,1386.2,1389.44,USDKRW
2025-09-12 00:00:00+00:00,1390.3,1395.32,1386.48,1392.7,USDKRW
2025-09-15 00:00:00+00:00,1392.49,1394.6,1383.81,1384.99,USDKRW
2025-09-16 00:00:00+00:00,1385.02,1387.34,1377.96,1378.66,USDKRW
2025-09-17 00:00:00+00:00,1378.7,1382.06,1371.35,1380.12,USDKRW
2025-09-18 00:00:00+00:00,1380.57,1390.11,1378.55,1388.11,USDKRW
2025-09-19 00:00:00+00:00,1388.13,1399.61,1387.39,1397.09,USDKRW
2025-09-22 00:00:00+00:00,1397.15,1398.8,1388.9,1390.89,USDKRW
2025-09-23 00:00:00+00:00,1390.99,1395.59,1389.67,1394.16,USDKRW
2025-09-24 00:00:00+00:00,1394.22,1406.58,1390.0,1404.76,USDKRW
2025-09-25 00:00:00+00:00,1404.46,1411.48,1398.4,1409.0,USDKRW
2025-09-26 00:00:00+00:00,1408.93,1413.84,1407.9,1409.45,USDKRW
2025-09-29 00:00:00+00:00,1409.59,1410.16,1397.9,1399.88,USDKRW
2025-09-30 00:00:00+00:00,1397.44,1405.34,1397.44,1403.85,USDKRW
2025-10-01 00:00:00+00:00,1403.91,1409.3,1400.69,1402.69,USDKRW
2025-10-02 00:00:00+00:00,1402.5,1408.55,1399.3,1405.86,USDKRW
2025-10-03 00:00:00+00:00,1405.66,1409.63,1404.29,1407.4,USDKRW
2025-10-06 00:00:00+00:00,1404.89,1414.92,1404.83,1410.51,USDKRW
2025-10-07 00:00:00+00:00,1410.52,1416.46,1407.94,1415.87,USDKRW
2025-10-08 00:00:00+00:00,1416.75,1427.71,1414.03,1421.34,USDKRW
2025-10-09 00:00:00+00:00,1421.35,1426.53,1417.36,1422.72,USDKRW
2025-10-10 00:00:00+00:00,1420.82,1429.81,1418.1,1429.04,USDKRW
2025-10-13 00:00:00+00:00,1429.04,1432.1,1423.5,1426.28,USDKRW
2025-10-14 00:00:00+00:00,1426.49,1435.4,1425.01,1428.6,USDKRW
2025-10-15 00:00:00+00:00,1428.6,1430.36,1418.6,1421.05,USDKRW
2025-10-16 00:00:00+00:00,1421.75,1423.04,1414.23,1416.64,USDKRW
2025-10-17 00:00:00+00:00,1416.78,1426.06,1416.2,1421.58,USDKRW
2025-10-20 00:00:00+00:00,1421.67,1423.97,1416.9,1421.03,USDKRW
2025-10-21 00:00:00+00:00,1419.68,1432.98,1419.4,1431.17,USDKRW
2025-10-22 00:00:00+00:00,1431.14,1433.24,1427.7,1431.85,USDKRW
2025-10-23 00:00:00+00:00,1431.94,1441.4,1429.66,1436.55,USDKRW
2025-10-24 00:00:00+00:00,1436.52,1439.74,1433.4,1438.82,USDKRW
2025-10-27 00:00:00+00:00,1438.91,1438.93,1428.63,1429.35,USDKRW
2025-10-28 00:00:00+00:00,1429.25,1438.9,1429.25,1431.4,USDKRW
2025-10-29 00:00:00+00:00,1431.36,1435.6,1417.9,1426.06,USDKRW
2025-10-30 00:00:00+00:00,1426.22,1434.94,1418.9,1429.25,USDKRW
2025-10-31 00:00:00+00:00,1429.65,1431.62,1423.7,1428.91,USDKRW
2025-11-03 00:00:00+00:00,1429.43,1432.96,1425.6,1429.9,USDKRW
2025-11-04 00:00:00+00:00,1429.91,1443.96,1429.9,1443.7,USDKRW
2025-11-05 00:00:00+00:00,1441.49,1449.5,1439.52,1440.61,USDKRW
2025-11-06 00:00:00+00:00,1440.62,1452.11,1440.58,1448.83,USDKRW
2025-11-07 00:00:00+00:00,1448.78,1462.51,1446.6,1455.84,USDKRW
2025-11-10 00:00:00+00:00,1455.84,1457.6,1449.9,1456.81,USDKRW
2025-11-11 00:00:00+00:00,1456.38,1467.4,1454.9,1460.76,USDKRW
2025-11-12 00:00:00+00:00,1460.78,1469.95,1459.0,1469.27,USDKRW
2025-11-13 00:00:00+00:00,1467.05,1475.3,1459.9,1470.63,USDKRW
2025-11-14 00:00:00+00:00,1468.62,1474.5,1447.15,1447.93,USDKRW
2025-11-17 00:00:00+00:00,1447.61,1462.89,1447.61,1462.17,USDKRW
2025-11-18 00:00:00+00:00,1462.16,1467.3,1457.66,1459.29,USDKRW
2025-11-19 00:00:00+00:00,1459.28,1469.96,1456.97,1467.03,USDKRW
2025-11-20 00:00:00+00:00,1466.94,1475.77,1465.4,1474.23,USDKRW
2025-11-21 00:00:00+00:00,1474.24,1477.76,1468.74,1469.56,USDKRW
2025-11-24 00:00:00+00:00,1469.56,1479.85,1468.3,1474.6,USDKRW
2025-11-25 00:00:00+00:00,1475.96,1476.7,1463.36,1465.51,USDKRW
2025-11-26 00:00:00+00:00,1465.59,1475.69,1456.4,1471.35,USDKRW
2025-11-27 00:00:00+00:00,1471.32,1472.46,1460.28,1462.23,USDKRW
2025-11-28 00:00:00+00:00,1460.02,1472.45,1460.02,1467.47,USDKRW
2025-12-01 00:00:00+00:00,1466.22,1471.87,1464.66,1471.62,USDKRW
2025-12-02 00:00:00+00:00,1471.46,1473.0,1466.1,1468.38,USDKRW
2025-12-03 00:00:00+00:00,1468.34,1471.2,1463.15,1466.02,USDKRW
2025-12-04 00:00:00+00:00,1466.04,1474.62,1464.3,1474.56,USDKRW
2025-12-05 00:00:00+00:00,1474.59,1474.9,1467.6,1473.39,USDKRW
2025-12-08 00:00:00+00:00,1472.53,1473.31,1464.8,1469.52,USDKRW
2025-12-09 00:00:00+00:00,1469.48,1472.4,1465.4,1469.55,USDKRW
2025-12-10 00:00:00+00:00,1469.34,1472.34,1463.04,1468.94,USDKRW
2025-12-11 00:00:00+00:00,1468.97,1473.9,1463.5,1471.17,USDKRW
2025-12-12 00:00:00+00:00,1471.18,1479.59,1469.31,1474.78,USDKRW
2025-12-15 00:00:00+00:00,1474.44,1477.7,1462.61,1468.69,USDKRW
2025-12-16 00:00:00+00:00,1468.62,1477.2,1467.7,1472.94,USDKRW
2025-12-17 00:00:00+00:00,1472.53,1482.2,1471.5,1475.28,USDKRW
2025-12-18 00:00:00+00:00,1474.89,1479.64,1471.85,1475.5,USDKRW
2025-12-19 00:00:00+00:00,1475.56,1479.26,1473.3,1475.42,USDKRW
2025-12-22 00:00:00+00:00,1475.34,1481.8,1475.34,1479.44,USDKRW
2025-12-23 00:00:00+00:00,1478.28,1484.52,1477.77,1480.03,USDKRW
2025-12-24 00:00:00+00:00,1479.61,1482.74,1443.34,1446.04,USDKRW
2025-12-25 00:00:00+00:00,1446.19,1448.24,1443.94,1445.95,USDKRW
2025-12-26 00:00:00+00:00,1446.37,1454.1,1428.8,1441.9,USDKRW
2025-12-29 00:00:00+00:00,1442.81,1442.85,1428.7,1435.59,USDKRW
2025-12-30 00:00:00+00:00,1435.69,1450.12,1429.8,1438.29,USDKRW
2025-12-31 00:00:00+00:00,1441.13,1447.81,1438.66,1440.51,USDKRW
2026-01-01 00:00:00+00:00,1440.39,1442.65,1440.21,1442.65,USDKRW
2026-01-02 00:00:00+00:00,1441.28,1447.55,1438.6,1442.39,USDKRW
2026-01-05 00:00:00+00:00,1442.66,1449.81,1442.2,1444.88,USDKRW
2026-01-06 00:00:00+00:00,1444.66,1449.4,1441.8,1446.91,USDKRW
2026-01-07 00:00:00+00:00,1446.26,1450.43,1444.3,1448.64,USDKRW
2026-01-08 00:00:00+00:00,1447.42,1454.32,1446.64,1451.85,USDKRW
2026-01-09 00:00:00+00:00,1451.04,1461.48,1450.6,1457.02,USDKRW
2026-01-12 00:00:00+00:00,1460.24,1470.05,1456.09,1466.87,USDKRW
2026-01-13 00:00:00+00:00,1467.23,1478.67,1465.95,1475.07,USDKRW
2026-01-14 00:00:00+00:00,1474.59,1479.1,1460.64,1462.89,USDKRW
2026-01-15 00:00:00+00:00,1464.5,1474.19,1463.0,1469.97,USDKRW
2026-01-16 00:00:00+00:00,1470.04,1475.55,1468.65,1473.29,USDKRW
2026-01-19 00:00:00+00:00,1475.01,1477.89,1469.8,1473.7,USDKRW
2026-01-20 00:00:00+00:00,1473.4,1481.04,1472.43,1480.82,USDKRW
2026-01-21 00:00:00+00:00,1479.14,1481.48,1463.7,1465.03,USDKRW
2026-01-22 00:00:00+00:00,1465.41,1470.95,1462.35,1464.04,USDKRW
2026-01-23 00:00:00+00:00,1464.52,1469.66,1443.51,1446.0,USDKRW
2026-01-26 00:00:00+00:00,1445.14,1449.7,1432.85,1445.76,USDKRW
2026-01-27 00:00:00+00:00,1445.76,1452.12,1431.85,1431.85,USDKRW
2026-01-28 00:00:00+00:00,1437.67,1437.68,1419.8,1430.3,USDKRW
2026-01-29 00:00:00+00:00,1430.3,1438.73,1423.5,1431.58,USDKRW
2026-01-30 00:00:00+00:00,1431.59,1451.37,1429.72,1450.31,USDKRW
2026-02-02 00:00:00+00:00,1451.05,1464.72,1448.4,1454.38,USDKRW
2026-02-03 00:00:00+00:00,1454.37,1454.38,1438.9,1450.33,USDKRW
2026-02-04 00:00:00+00:00,1449.41,1462.08,1447.27,1462.03,USDKRW
2026-02-05 00:00:00+00:00,1462.02,1471.83,1459.0,1471.62,USDKRW
2026-02-06 00:00:00+00:00,1471.78,1475.2,1461.99,1463.35,USDKRW
2026-02-09 00:00:00+00:00,1464.89,1468.27,1452.97,1457.53,USDKRW
2026-02-10 00:00:00+00:00,1458.1,1462.71,1452.27,1456.47,USDKRW
2026-02-11 00:00:00+00:00,1457.06,1460.64,1441.61,1446.02,USDKRW
2026-02-12 00:00:00+00:00,1446.8,1451.51,1432.2,1440.0,USDKRW
2026-02-13 00:00:00+00:00,1440.19,1448.68,1439.18,1440.4,USDKRW
2026-02-16 00:00:00+00:00,1440.5,1445.23,1437.9,1444.17,USDKRW
2026-02-17 00:00:00+00:00,1442.21,1448.55,1440.05,1444.45,USDKRW
2026-02-18 00:00:00+00:00,1445.87,1448.85,1440.32,1442.44,USDKRW
2026-02-19 00:00:00+00:00,1441.99,1453.6,1440.88,1449.44,USDKRW
2026-02-20 00:00:00+00:00,1449.62,1451.4,1442.26,1446.0,USDKRW
2026-02-23 00:00:00+00:00,1447.0,1448.96,1438.7,1444.14,USDKRW
2026-02-24 00:00:00+00:00,1444.16,1447.8,1438.24,1441.34,USDKRW
2026-02-25 00:00:00+00:00,1441.86,1442.6,1424.64,1426.63,USDKRW
