item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,630.52,1479.63,445.87,1594.78
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),20424.35,153207.77,64802.53,41217.14
Chỉ số giá thị trường trên thu nhập (P/E),P/E,149.4,0.0,0.0,0.0
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,4.61,0.53,1.24,1.95
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,10.87,1.15,1.79,2.31
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.11,0.88,0.88,0.88
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,78.87,6.45,7.39,5.82
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,29.89,3.58,4.66,4.3
Tỷ suất lợi nhuận gộp biên,Gross profit margin,34.93,19.92,-27.76,-57.41
Tỷ lệ lãi EBIT,EBIT margin,14.59,29.67,41.57,92.92
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,38.5,53.51,65.91,125.63
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,7.28,17.74,7.25,58.97
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,3.32,11.38,6.16,99.89
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),4.19,12.78,15.21,0.0
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,1.38,4.23,1.34,15.11
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,8.09,55.35,29.02,0.0
Tăng trưởng  lợi nhuận gộp,Gross profit,89.56,11.44,-162.39,0.0
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-64.42,283.69,-81.95,0.0
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-55.65,280.19,-84.15,0.0
Tăng trưởng tổng tài sản,Total assets,13.61,73.54,-21.3,0.0
Tăng trưởng nợ dài hạn,Long-term liabilities,75.56,98.3,-65.69,0.0
Tăng trưởng nợ phải trả,Liabilities,11.7,46.31,-35.3,0.0
Tăng trưởng vốn chủ sở hữu,Owner's equity,16.34,136.42,57.22,0.0
Tăng trưởng vốn điều lệ,Charter capital,4.07,14.56,-43.29,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.07,0.06,0.09,0.01
Tỷ số thanh toán nhanh,Quick ratio,0.9,0.65,0.46,0.65
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.15,0.11,0.15,0.25
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.13,0.84,0.6,0.74
Khả năng thanh toán lãi vay,Interest coverage,1.86,3.22,1.25,2.75
