item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,1509.57,1391.0,1314.26,1069.03
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),12582.0,12120.0,11910.0,12290.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,15.5,11.5,15.67,11.6
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.86,1.32,1.73,1.01
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,4.45,2.43,2.44,2.24
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.22,0.18,0.29,0.42
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,52.11,44.94,55.08,51.62
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,20.84,18.35,23.82,21.47
Tỷ suất lợi nhuận gộp biên,Gross profit margin,28.11,21.45,19.32,23.55
Tỷ lệ lãi EBIT,EBIT margin,17.18,12.84,9.41,12.82
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,23.86,18.2,13.53,18.68
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,8.8,5.29,4.5,5.83
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,3.71,2.87,3.2,2.64
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),4.47,4.29,4.09,3.55
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,1.16,0.9,1.0,0.85
ROE bình quân 4 quý gần nhất,ROE Trailling,12.42,11.5,10.94,9.03
ROA bình quân 4 quý gần nhất,ROA Trailling,3.84,3.6,3.53,3.04
Tăng trưởng  doanh thu thuần,Net revenue,-48.73,42.0,44.6,-17.56
Tăng trưởng  lợi nhuận gộp,Gross profit,19.84,50.68,74.59,21.53
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,37.64,32.42,157.92,4.71
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,43.52,34.42,170.16,5.11
Tăng trưởng tổng tài sản,Total assets,14.11,22.11,28.88,26.26
Tăng trưởng nợ dài hạn,Long-term liabilities,17.48,110.4,237.01,235.73
Tăng trưởng nợ phải trả,Liabilities,16.73,30.22,41.65,36.38
Tăng trưởng vốn chủ sở hữu,Owner's equity,8.68,7.69,7.29,8.64
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,3.6
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.01,0.01,0.01,0.01
Tỷ số thanh toán nhanh,Quick ratio,0.46,0.55,0.55,0.67
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.12,0.13,0.15,0.11
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.56,1.56,1.54,1.57
Khả năng thanh toán lãi vay,Interest coverage,2.36,1.86,2.18,2.05
