item,item_en,2025,2024,2023,2022
TÀI SẢN ,ASSETS,,,,
A. TÀI SẢN NGẮN HẠN,A. SHORT-TERM ASSETS,103682043128.0,86674276273.0,82716439173.0,80514710854.0
I. Tiền và các khoản tương đương tiền,I. Cash and cash equivalents,8300890304.0,6887646140.0,12252001161.0,8324588920.0
1. Tiền,1. Cash,4602047650.0,2919531946.0,3771595161.0,3458049733.0
2. Các khoản tương đương tiền,2. Cash equivalents,3698842654.0,3968114194.0,8480406000.0,4866539187.0
II.  Đầu tư tài chính ngắn hạn,II.  Short-term financial investments,19484412761.0,18974716731.0,22177303502.0,26268246676.0
1. Chứng khoán kinh doanh,1. Available for sale securities,,,,
2. Dự phòng giảm giá chứng khoán kinh doanh (*),2. Provision for diminution in value of available for sale securities (*),,,,
3. Đầu tư nắm giữ đến ngày đáo hạn,3. Held to maturity investments,19484412761.0,18974716731.0,22177303502.0,26268246676.0
III. Các khoản phải thu ngắn hạn,III. Short-term receivables,15064703713.0,7647800287.0,10702136440.0,9892869502.0
1. Phải thu ngắn hạn của khách hàng,1. Short-term trade accounts receivable,10994154614.0,4352135420.0,5999539831.0,2958587125.0
2. Trả trước cho người bán ngắn hạn,2. Short-term prepayments to suppliers  ,1878084036.0,2118824427.0,2583940447.0,5366254069.0
3. Phải thu nội bộ ngắn hạn,3. Short-term inter-company receivables,,,,
4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,4. Construction contract progress receipts due from customers,,,,
5. Phải thu về cho vay ngắn hạn,5. Short-term loan receivables,,87461616.0,203600000.0,124200000.0
6. Phải thu ngắn hạn khác,6. Other short-term receivables ,2318283126.0,1248992845.0,1961601875.0,1482978249.0
7. Dự phòng phải thu ngắn hạn khó đòi (*),7. Provision for short-term doubtful debts (*),-132548699.0,-159993736.0,-46628415.0,-41074336.0
8. Tài sản thiếu chờ xử lý,8. Assets awaiting resolution,6730636.0,379715.0,82702.0,1924395.0
IV. Hàng tồn kho,IV. Inventories,52828227344.0,46091222189.0,34504487406.0,34491111096.0
1. Hàng tồn kho,1. Inventories,52892273239.0,46192292082.0,34628367845.0,35727277739.0
2. Dự phòng giảm giá hàng tồn kho (*),2. Provision for decline in value of inventories ,-64045894.0,-101069892.0,-123880439.0,-1236166643.0
V. Tài sản ngắn hạn khác,V. Other short-term assets,8003809005.0,7072890926.0,3080510663.0,1537894659.0
1. Chi phí trả trước ngắn hạn,1. Short-term prepayments,567553768.0,426149499.0,330834978.0,320077471.0
2. Thuế GTGT được khấu trừ,2. Value added tax to be reclaimed,7429884133.0,6636666459.0,2737971197.0,1117646952.0
3. Thuế và các khoản khác phải thu của nhà nước,3. Taxes and other receivables from state authorities,6371104.0,10074968.0,11704489.0,100170237.0
4. Giao dịch mua bán lại trái phiếu chính phủ,4. Government bonds,,,,
5. Tài sản ngắn hạn khác,5. Other short-term assets,,,,
B. TÀI SẢN DÀI HẠN,B. LONG-TERM ASSETS ,154239538285.0,137815431281.0,105066147391.0,89820810783.0
I. Các khoản phải thu dài hạn,I. Long-term receivables,290327516.0,923400124.0,1880922130.0,894484456.0
