item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,6348.92,6977.34,6713.84,6482.28
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),31147.0,44879.0,43068.0,41609.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,6.6,6.36,8.71,8.72
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.35,0.99,1.36,1.36
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,1.95,1.74,2.67,2.72
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.04
Beta,Beta,0.19,0.15,0.27,0.33
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,24.45,31.0,28.03,29.56
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,19.04,18.09,20.53,19.33
Tỷ lệ lãi EBIT,EBIT margin,7.88,8.38,9.07,8.51
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,13.31,13.64,14.73,14.76
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,6.38,7.11,7.79,7.12
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,4.49,4.11,4.03,3.62
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),5.54,4.7,4.53,4.32
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,2.95,2.73,2.81,2.4
ROE bình quân 4 quý gần nhất,ROE Trailling,16.0,16.44,16.47,16.56
ROA bình quân 4 quý gần nhất,ROA Trailling,10.8,10.91,10.7,10.59
Tăng trưởng  doanh thu thuần,Net revenue,2.25,1.4,4.45,0.4
Tăng trưởng  lợi nhuận gộp,Gross profit,18.98,6.36,14.62,-1.24
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,19.9,9.59,6.86,4.16
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,3.95,17.23,15.71,9.96
Tăng trưởng tổng tài sản,Total assets,8.18,8.07,10.09,-0.94
Tăng trưởng nợ dài hạn,Long-term liabilities,0.0,0.0,3970.23,0.0
Tăng trưởng nợ phải trả,Liabilities,-4.39,-7.32,-1.96,-22.68
Tăng trưởng vốn chủ sở hữu,Owner's equity,16.64,17.75,17.62,9.76
Tăng trưởng vốn điều lệ,Charter capital,50.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.25,0.27,0.55,0.33
Tỷ số thanh toán nhanh,Quick ratio,1.32,1.38,1.62,1.71
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.63,0.67,0.78,0.65
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.68,1.81,2.13,2.35
Khả năng thanh toán lãi vay,Interest coverage,42.74,105.91,129.16,103.13
