time,price,volume,match_type,id,trading_date,symbol,price_change,accumulated_volume,accumulated_value
2026-02-23 09:34:11,10.0,100,sell,2026-02-23_093411_100000_100,23/02/2026,MHC,130.0,100,1000000.0
2026-02-23 09:49:19,10.0,100,buy,2026-02-23_094919_100000_100,23/02/2026,MHC,130.0,200,2000000.0
2026-02-23 09:56:33,10.0,100,buy,2026-02-23_095633_100000_100,23/02/2026,MHC,130.0,300,3000000.0
2026-02-23 09:58:11,10.0,300,buy,2026-02-23_095811_100000_300,23/02/2026,MHC,130.0,600,6000000.0
2026-02-23 10:05:55,9.9,200,sell,2026-02-23_100555_99000_200,23/02/2026,MHC,30.0,800,7980000.0
2026-02-23 10:28:45,9.9,500,sell,2026-02-23_102845_99000_500,23/02/2026,MHC,30.0,1300,12930000.0
2026-02-23 10:28:56,9.9,200,buy,2026-02-23_102856_99000_200,23/02/2026,MHC,30.0,1500,14910000.0
2026-02-23 10:58:40,9.8,1300,sell,2026-02-23_105840_98000_1300,23/02/2026,MHC,-70.0,3900,38498000.0
2026-02-23 10:58:40,9.86,1000,sell,2026-02-23_105840_98600_1000,23/02/2026,MHC,-10.0,2600,25758000.0
2026-02-23 10:58:40,9.88,100,sell,2026-02-23_105840_98800_100,23/02/2026,MHC,10.0,1600,15898000.0
2026-02-23 10:58:41,9.8,1300,buy,2026-02-23_105841_98000_1300,23/02/2026,MHC,-70.0,5200,51238000.0
2026-02-23 11:02:09,9.8,6300,buy,2026-02-23_110209_98000_6300,23/02/2026,MHC,-70.0,11500,112978000.0
2026-02-23 11:18:34,10.0,100,buy,2026-02-23_111834_100000_100,23/02/2026,MHC,130.0,11600,113978000.0
2026-02-23 11:19:06,10.0,100,buy,2026-02-23_111906_100000_100,23/02/2026,MHC,130.0,11700,114978000.0
2026-02-23 13:17:27,9.95,300,buy,2026-02-23_131727_99500_300,23/02/2026,MHC,80.0,12000,117963000.0
2026-02-23 13:22:42,9.9,1500,sell,2026-02-23_132242_99000_1500,23/02/2026,MHC,30.0,13500,132813000.0
2026-02-23 13:27:40,9.95,100,buy,2026-02-23_132740_99500_100,23/02/2026,MHC,80.0,13600,133808000.0
2026-02-23 13:33:01,9.95,300,sell,2026-02-23_133301_99500_300,23/02/2026,MHC,80.0,13900,136793000.0
2026-02-23 13:34:55,9.95,100,buy,2026-02-23_133455_99500_100,23/02/2026,MHC,80.0,14000,137788000.0
2026-02-23 13:40:03,9.95,200,buy,2026-02-23_134003_99500_200,23/02/2026,MHC,80.0,14200,139778000.0
2026-02-23 13:48:39,9.95,3000,buy,2026-02-23_134839_99500_3000,23/02/2026,MHC,80.0,17200,169628000.0
2026-02-23 13:54:04,9.95,1400,buy,2026-02-23_135404_99500_1400,23/02/2026,MHC,80.0,18600,183558000.0
2026-02-23 14:02:25,9.95,100,sell,2026-02-23_140225_99500_100,23/02/2026,MHC,80.0,18700,184553000.0
2026-02-23 14:11:56,9.95,1000,buy,2026-02-23_141156_99500_1000,23/02/2026,MHC,80.0,19700,194503000.0
2026-02-23 14:14:58,9.95,100,buy,2026-02-23_141458_99500_100,23/02/2026,MHC,80.0,19800,195498000.0
2026-02-23 14:18:40,9.95,100,buy,2026-02-23_141840_99500_100,23/02/2026,MHC,80.0,19900,196493000.0
2026-02-23 14:23:41,9.95,2900,buy,2026-02-23_142341_99500_2900,23/02/2026,MHC,80.0,22800,225348000.0
2026-02-23 14:23:46,9.95,200,buy,2026-02-23_142346_99500_200,23/02/2026,MHC,80.0,23000,227338000.0
2026-02-23 14:24:50,9.95,500,buy,2026-02-23_142450_99500_500,23/02/2026,MHC,80.0,23500,232313000.0
2026-02-23 14:26:32,9.95,100,buy,2026-02-23_142632_99500_100,23/02/2026,MHC,80.0,23600,233308000.0
2026-02-23 14:45:12,10.0,1200,atc,2026-02-23_144512_100000_1200,23/02/2026,MHC,130.0,24800,245308000.0
