time,price,volume,match_type,id,trading_date,symbol,price_change,accumulated_volume,accumulated_value
2026-02-23 09:00:02,27.0,1000,buy,2026-02-23_090002_270000_1000,23/02/2026,VGS,500.0,1000,27000000.0
2026-02-23 09:00:19,26.7,1000,sell,2026-02-23_090019_267000_1000,23/02/2026,VGS,200.0,2000,53700000.0
2026-02-23 09:03:54,26.7,500,sell,2026-02-23_090354_267000_500,23/02/2026,VGS,200.0,2500,67050000.0
2026-02-23 09:05:33,26.7,100,buy,2026-02-23_090533_267000_100,23/02/2026,VGS,200.0,2600,69720000.0
2026-02-23 09:07:13,26.6,200,buy,2026-02-23_090713_266000_200,23/02/2026,VGS,100.0,2800,75040000.0
2026-02-23 09:08:51,26.6,100,sell,2026-02-23_090851_266000_100,23/02/2026,VGS,100.0,2900,77700000.0
2026-02-23 09:09:47,26.7,2300,buy,2026-02-23_090947_267000_2300,23/02/2026,VGS,200.0,5200,139110000.0
2026-02-23 09:10:15,26.8,200,buy,2026-02-23_091015_268000_200,23/02/2026,VGS,300.0,5400,144470000.0
2026-02-23 09:10:51,26.8,900,sell,2026-02-23_091051_268000_900,23/02/2026,VGS,300.0,6300,168590000.0
2026-02-23 09:12:45,26.8,500,buy,2026-02-23_091245_268000_500,23/02/2026,VGS,300.0,6800,181990000.0
2026-02-23 09:12:52,26.8,800,buy,2026-02-23_091252_268000_800,23/02/2026,VGS,300.0,7600,203430000.0
2026-02-23 09:13:25,26.9,1000,buy,2026-02-23_091325_269000_1000,23/02/2026,VGS,400.0,8600,230330000.0
2026-02-23 09:15:06,26.8,1000,sell,2026-02-23_091506_268000_1000,23/02/2026,VGS,300.0,9600,257130000.0
2026-02-23 09:15:06,26.8,200,sell,2026-02-23_091506_268000_200,23/02/2026,VGS,300.0,9800,262490000.0
2026-02-23 09:15:11,26.8,500,sell,2026-02-23_091511_268000_500,23/02/2026,VGS,300.0,10300,275890000.0
2026-02-23 09:17:18,26.7,400,sell,2026-02-23_091718_267000_400,23/02/2026,VGS,200.0,10700,286570000.0
2026-02-23 09:17:32,26.7,400,sell,2026-02-23_091732_267000_400,23/02/2026,VGS,200.0,11100,297250000.0
2026-02-23 09:17:40,26.7,300,sell,2026-02-23_091740_267000_300,23/02/2026,VGS,200.0,11400,305260000.0
2026-02-23 09:19:00,26.7,100,buy,2026-02-23_091900_267000_100,23/02/2026,VGS,200.0,11500,307930000.0
2026-02-23 09:20:32,26.6,5100,sell,2026-02-23_092032_266000_5100,23/02/2026,VGS,100.0,16600,443590000.0
2026-02-23 09:23:52,26.6,400,buy,2026-02-23_092352_266000_400,23/02/2026,VGS,100.0,17000,454230000.0
2026-02-23 09:24:03,26.6,100,buy,2026-02-23_092403_266000_100,23/02/2026,VGS,100.0,17100,456890000.0
2026-02-23 09:24:46,26.5,2000,sell,2026-02-23_092446_265000_2000,23/02/2026,VGS,0.0,19100,509890000.0
2026-02-23 09:24:54,26.5,1100,sell,2026-02-23_092454_265000_1100,23/02/2026,VGS,0.0,20200,539040000.0
2026-02-23 09:25:09,26.5,2000,sell,2026-02-23_092509_265000_2000,23/02/2026,VGS,0.0,22200,592040000.0
2026-02-23 09:25:22,26.5,900,sell,2026-02-23_092522_265000_900,23/02/2026,VGS,0.0,23100,615890000.0
2026-02-23 09:25:54,26.5,1100,buy,2026-02-23_092554_265000_1100,23/02/2026,VGS,0.0,24200,645040000.0
2026-02-23 09:26:34,26.4,5900,sell,2026-02-23_092634_264000_5900,23/02/2026,VGS,-100.0,34700,922700000.0
2026-02-23 09:26:34,26.5,4600,sell,2026-02-23_092634_265000_4600,23/02/2026,VGS,0.0,28800,766940000.0
2026-02-23 09:26:40,26.5,100,sell,2026-02-23_092640_265000_100,23/02/2026,VGS,0.0,34800,925350000.0
2026-02-23 09:28:03,26.5,100,sell,2026-02-23_092803_265000_100,23/02/2026,VGS,0.0,34900,928000000.0
2026-02-23 09:28:04,26.6,6900,buy,2026-02-23_092804_266000_6900,23/02/2026,VGS,100.0,41800,1111540000.0
2026-02-23 09:29:56,26.6,200,sell,2026-02-23_092956_266000_200,23/02/2026,VGS,100.0,42000,1116860000.0
2026-02-23 09:36:07,26.6,1000,sell,2026-02-23_093607_266000_1000,23/02/2026,VGS,100.0,43000,1143460000.0
2026-02-23 09:36:09,26.7,6900,buy,2026-02-23_093609_267000_6900,23/02/2026,VGS,200.0,49900,1327690000.0
2026-02-23 09:37:46,26.7,2200,sell,2026-02-23_093746_267000_2200,23/02/2026,VGS,200.0,52100,1386430000.0
2026-02-23 09:40:51,26.7,200,buy,2026-02-23_094051_267000_200,23/02/2026,VGS,200.0,52300,1391770000.0
2026-02-23 09:41:41,26.7,500,buy,2026-02-23_094141_267000_500,23/02/2026,VGS,200.0,52800,1405120000.0
2026-02-23 09:42:14,26.7,1200,buy,2026-02-23_094214_267000_1200,23/02/2026,VGS,200.0,54000,1437160000.0
2026-02-23 09:46:31,26.7,3000,sell,2026-02-23_094631_267000_3000,23/02/2026,VGS,200.0,57000,1517260000.0
2026-02-23 09:46:47,26.7,2000,sell,2026-02-23_094647_267000_2000,23/02/2026,VGS,200.0,59000,1570660000.0
2026-02-23 09:46:56,26.7,2000,sell,2026-02-23_094656_267000_2000,23/02/2026,VGS,200.0,61000,1624060000.0
2026-02-23 09:47:02,26.7,100,sell,2026-02-23_094702_267000_100,23/02/2026,VGS,200.0,61100,1626730000.0
2026-02-23 09:52:51,26.8,500,buy,2026-02-23_095251_268000_500,23/02/2026,VGS,300.0,61600,1640130000.0
2026-02-23 09:53:12,26.8,5000,buy,2026-02-23_095312_268000_5000,23/02/2026,VGS,300.0,66600,1774130000.0
2026-02-23 09:55:07,26.8,1200,buy,2026-02-23_095507_268000_1200,23/02/2026,VGS,300.0,67800,1806290000.0
2026-02-23 09:58:34,26.8,4000,sell,2026-02-23_095834_268000_4000,23/02/2026,VGS,300.0,71800,1913490000.0
2026-02-23 09:58:56,26.9,11500,buy,2026-02-23_095856_269000_11500,23/02/2026,VGS,400.0,83300,2222840000.0
2026-02-23 09:59:16,26.9,100,sell,2026-02-23_095916_269000_100,23/02/2026,VGS,400.0,83400,2225530000.0
2026-02-23 09:59:35,26.9,500,sell,2026-02-23_095935_269000_500,23/02/2026,VGS,400.0,83900,2238980000.0
2026-02-23 10:00:12,26.9,100,sell,2026-02-23_100012_269000_100,23/02/2026,VGS,400.0,84000,2241670000.0
2026-02-23 10:00:17,26.9,100,sell,2026-02-23_100017_269000_100,23/02/2026,VGS,400.0,84100,2244360000.0
2026-02-23 10:00:53,26.9,500,sell,2026-02-23_100053_269000_500,23/02/2026,VGS,400.0,84600,2257810000.0
2026-02-23 10:00:58,27.0,4000,buy,2026-02-23_100058_270000_4000,23/02/2026,VGS,500.0,88600,2365810000.0
2026-02-23 10:01:00,27.0,5000,buy,2026-02-23_100100_270000_5000,23/02/2026,VGS,500.0,93600,2500810000.0
2026-02-23 10:01:02,27.0,100,buy,2026-02-23_100102_270000_100,23/02/2026,VGS,500.0,93700,2503510000.0
2026-02-23 10:01:10,27.1,1000,buy,2026-02-23_100110_271000_1000,23/02/2026,VGS,600.0,94700,2530610000.0
2026-02-23 10:01:13,27.1,100,buy,2026-02-23_100113_271000_100,23/02/2026,VGS,600.0,94800,2533320000.0
2026-02-23 10:01:18,27.1,300,buy,2026-02-23_100118_271000_300,23/02/2026,VGS,600.0,95100,2541450000.0
2026-02-23 10:01:32,27.1,700,sell,2026-02-23_100132_271000_700,23/02/2026,VGS,600.0,95800,2560420000.0
2026-02-23 10:01:40,27.1,1300,buy,2026-02-23_100140_271000_1300,23/02/2026,VGS,600.0,97100,2595650000.0
2026-02-23 10:01:47,27.1,500,sell,2026-02-23_100147_271000_500,23/02/2026,VGS,600.0,97600,2609200000.0
2026-02-23 10:01:51,27.1,100,sell,2026-02-23_100151_271000_100,23/02/2026,VGS,600.0,97700,2611910000.0
2026-02-23 10:01:59,27.1,300,sell,2026-02-23_100159_271000_300,23/02/2026,VGS,600.0,98000,2620040000.0
2026-02-23 10:02:06,27.1,300,buy,2026-02-23_100206_271000_300,23/02/2026,VGS,600.0,98300,2628170000.0
2026-02-23 10:02:12,27.1,300,sell,2026-02-23_100212_271000_300,23/02/2026,VGS,600.0,98600,2636300000.0
2026-02-23 10:02:22,27.1,700,buy,2026-02-23_100222_271000_700,23/02/2026,VGS,600.0,99300,2655270000.0
2026-02-23 10:02:57,27.1,1000,sell,2026-02-23_100257_271000_1000,23/02/2026,VGS,600.0,100300,2682370000.0
2026-02-23 10:02:58,27.1,2000,sell,2026-02-23_100258_271000_2000,23/02/2026,VGS,600.0,102300,2736570000.0
2026-02-23 10:03:07,27.1,1000,sell,2026-02-23_100307_271000_1000,23/02/2026,VGS,600.0,104300,2790770000.0
2026-02-23 10:03:45,27.0,600,sell,2026-02-23_100345_270000_600,23/02/2026,VGS,500.0,104900,2806970000.0
2026-02-23 10:04:08,27.0,300,sell,2026-02-23_100408_270000_300,23/02/2026,VGS,500.0,105200,2815070000.0
2026-02-23 10:04:11,27.0,1000,sell,2026-02-23_100411_270000_1000,23/02/2026,VGS,500.0,106200,2842070000.0
2026-02-23 10:04:36,27.0,300,sell,2026-02-23_100436_270000_300,23/02/2026,VGS,500.0,106500,2850170000.0
2026-02-23 10:05:24,27.0,700,sell,2026-02-23_100524_270000_700,23/02/2026,VGS,500.0,107200,2869070000.0
2026-02-23 10:05:37,27.0,1000,sell,2026-02-23_100537_270000_1000,23/02/2026,VGS,500.0,108200,2896070000.0
2026-02-23 10:05:44,27.0,500,sell,2026-02-23_100544_270000_500,23/02/2026,VGS,500.0,108700,2909570000.0
2026-02-23 10:05:50,27.0,500,sell,2026-02-23_100550_270000_500,23/02/2026,VGS,500.0,109200,2923070000.0
2026-02-23 10:06:02,27.0,500,sell,2026-02-23_100602_270000_500,23/02/2026,VGS,500.0,109700,2936570000.0
2026-02-23 10:07:08,27.0,200,buy,2026-02-23_100708_270000_200,23/02/2026,VGS,500.0,109900,2941970000.0
2026-02-23 10:11:51,26.9,1800,sell,2026-02-23_101151_269000_1800,23/02/2026,VGS,400.0,111700,2990390000.0
2026-02-23 10:17:56,26.9,200,buy,2026-02-23_101756_269000_200,23/02/2026,VGS,400.0,111900,2995770000.0
2026-02-23 10:18:30,26.9,5000,buy,2026-02-23_101830_269000_5000,23/02/2026,VGS,400.0,116900,3130270000.0
2026-02-23 10:26:17,26.9,100,sell,2026-02-23_102617_269000_100,23/02/2026,VGS,400.0,117000,3132960000.0
2026-02-23 10:26:35,26.9,1600,sell,2026-02-23_102635_269000_1600,23/02/2026,VGS,400.0,118600,3176000000.0
2026-02-23 10:28:46,26.9,700,buy,2026-02-23_102846_269000_700,23/02/2026,VGS,400.0,119300,3194830000.0
2026-02-23 10:28:48,26.9,4700,buy,2026-02-23_102848_269000_4700,23/02/2026,VGS,400.0,124000,3321260000.0
2026-02-23 10:31:15,26.9,500,sell,2026-02-23_103115_269000_500,23/02/2026,VGS,400.0,124500,3334710000.0
2026-02-23 10:32:12,26.9,200,sell,2026-02-23_103212_269000_200,23/02/2026,VGS,400.0,124700,3340090000.0
2026-02-23 10:38:06,27.0,200,buy,2026-02-23_103806_270000_200,23/02/2026,VGS,500.0,124900,3345490000.0
2026-02-23 10:46:13,27.0,1200,buy,2026-02-23_104613_270000_1200,23/02/2026,VGS,500.0,126100,3377890000.0
2026-02-23 10:46:37,27.0,3000,buy,2026-02-23_104637_270000_3000,23/02/2026,VGS,500.0,129100,3458890000.0
2026-02-23 10:47:06,26.9,200,sell,2026-02-23_104706_269000_200,23/02/2026,VGS,400.0,129300,3464270000.0
2026-02-23 10:48:53,26.9,3500,sell,2026-02-23_104853_269000_3500,23/02/2026,VGS,400.0,132800,3558420000.0
2026-02-23 10:49:54,26.9,2500,sell,2026-02-23_104954_269000_2500,23/02/2026,VGS,400.0,135300,3625670000.0
2026-02-23 10:50:28,26.9,200,buy,2026-02-23_105028_269000_200,23/02/2026,VGS,400.0,135500,3631050000.0
2026-02-23 10:53:49,26.9,700,buy,2026-02-23_105349_269000_700,23/02/2026,VGS,400.0,136200,3649880000.0
2026-02-23 10:56:21,26.8,100,sell,2026-02-23_105621_268000_100,23/02/2026,VGS,300.0,136300,3652560000.0
2026-02-23 10:57:25,26.9,800,buy,2026-02-23_105725_269000_800,23/02/2026,VGS,400.0,137100,3674080000.0
2026-02-23 10:58:59,26.9,100,sell,2026-02-23_105859_269000_100,23/02/2026,VGS,400.0,137200,3676770000.0
2026-02-23 11:12:43,26.9,1800,sell,2026-02-23_111243_269000_1800,23/02/2026,VGS,400.0,139000,3725190000.0
2026-02-23 11:19:49,27.0,1000,buy,2026-02-23_111949_270000_1000,23/02/2026,VGS,500.0,140000,3752190000.0
2026-02-23 11:29:01,26.9,1000,sell,2026-02-23_112901_269000_1000,23/02/2026,VGS,400.0,141000,3779090000.0
2026-02-23 13:00:03,26.9,1000,sell,2026-02-23_130003_269000_1000,23/02/2026,VGS,400.0,142000,3805990000.0
2026-02-23 13:00:39,26.9,9000,sell,2026-02-23_130039_269000_9000,23/02/2026,VGS,400.0,151000,4048090000.0
2026-02-23 13:13:47,26.8,100,sell,2026-02-23_131347_268000_100,23/02/2026,VGS,300.0,151100,4050770000.0
2026-02-23 13:13:57,26.8,400,sell,2026-02-23_131357_268000_400,23/02/2026,VGS,300.0,151500,4061490000.0
2026-02-23 13:14:13,26.8,1500,sell,2026-02-23_131413_268000_1500,23/02/2026,VGS,300.0,153000,4101690000.0
2026-02-23 13:15:03,26.8,600,sell,2026-02-23_131503_268000_600,23/02/2026,VGS,300.0,153600,4117770000.0
2026-02-23 13:15:13,26.8,1000,sell,2026-02-23_131513_268000_1000,23/02/2026,VGS,300.0,154600,4144570000.0
2026-02-23 13:15:30,26.9,700,buy,2026-02-23_131530_269000_700,23/02/2026,VGS,400.0,155300,4163400000.0
2026-02-23 13:15:43,26.9,100,buy,2026-02-23_131543_269000_100,23/02/2026,VGS,400.0,155400,4166090000.0
2026-02-23 13:15:59,26.9,200,buy,2026-02-23_131559_269000_200,23/02/2026,VGS,400.0,155600,4171470000.0
2026-02-23 13:16:11,26.9,200,buy,2026-02-23_131611_269000_200,23/02/2026,VGS,400.0,155800,4176850000.0
2026-02-23 13:18:11,26.9,100,buy,2026-02-23_131811_269000_100,23/02/2026,VGS,400.0,155900,4179540000.0
2026-02-23 13:18:16,26.8,8000,sell,2026-02-23_131816_268000_8000,23/02/2026,VGS,300.0,163900,4393940000.0
2026-02-23 13:19:13,26.8,2700,sell,2026-02-23_131913_268000_2700,23/02/2026,VGS,300.0,166600,4466300000.0
2026-02-23 13:19:24,26.8,200,buy,2026-02-23_131924_268000_200,23/02/2026,VGS,300.0,166800,4471660000.0
