time,price,volume,match_type,id,trading_date,symbol,price_change,accumulated_volume,accumulated_value
2026-02-23 10:38:37,92.2,10000,buy,2026-02-23_103837_922000_10000,23/02/2026,MWG,-600.0,1387500,128118780000.0
2026-02-23 10:38:53,92.1,300,sell,2026-02-23_103853_921000_300,23/02/2026,MWG,-700.0,1387800,128146410000.0
2026-02-23 10:39:02,92.2,100,buy,2026-02-23_103902_922000_100,23/02/2026,MWG,-600.0,1387900,128155630000.0
2026-02-23 10:39:04,92.1,800,sell,2026-02-23_103904_921000_800,23/02/2026,MWG,-700.0,1388700,128229310000.0
2026-02-23 10:39:04,92.2,100,buy,2026-02-23_103904_922000_100,23/02/2026,MWG,-600.0,1388800,128238530000.0
2026-02-23 10:39:11,92.1,400,sell,2026-02-23_103911_921000_400,23/02/2026,MWG,-700.0,1389200,128275370000.0
2026-02-23 10:39:23,92.1,900,sell,2026-02-23_103923_921000_900,23/02/2026,MWG,-700.0,1390100,128358260000.0
2026-02-23 10:39:24,92.1,1000,sell,2026-02-23_103924_921000_1000,23/02/2026,MWG,-700.0,1391100,128450360000.0
2026-02-23 10:39:29,92.2,200,buy,2026-02-23_103929_922000_200,23/02/2026,MWG,-600.0,1391300,128468800000.0
2026-02-23 10:39:45,92.2,5000,buy,2026-02-23_103945_922000_5000,23/02/2026,MWG,-600.0,1396300,128929800000.0
2026-02-23 10:39:48,92.2,100,buy,2026-02-23_103948_922000_100,23/02/2026,MWG,-600.0,1396400,128939020000.0
2026-02-23 10:39:56,92.2,5000,buy,2026-02-23_103956_922000_5000,23/02/2026,MWG,-600.0,1401400,129400020000.0
2026-02-23 10:40:01,92.2,500,buy,2026-02-23_104001_922000_500,23/02/2026,MWG,-600.0,1401900,129446120000.0
2026-02-23 10:40:03,92.2,300,buy,2026-02-23_104003_922000_300,23/02/2026,MWG,-600.0,1402200,129473780000.0
2026-02-23 10:40:04,92.2,10000,buy,2026-02-23_104004_922000_10000,23/02/2026,MWG,-600.0,1412200,130395780000.0
2026-02-23 10:40:05,92.2,4800,buy,2026-02-23_104005_922000_4800,23/02/2026,MWG,-600.0,1417000,130838340000.0
2026-02-23 10:40:11,92.2,900,sell,2026-02-23_104011_922000_900,23/02/2026,MWG,-600.0,1417900,130921320000.0
2026-02-23 10:40:12,92.3,400,buy,2026-02-23_104012_923000_400,23/02/2026,MWG,-500.0,1418300,130958240000.0
2026-02-23 10:40:25,92.3,3000,buy,2026-02-23_104025_923000_3000,23/02/2026,MWG,-500.0,1421300,131235140000.0
2026-02-23 10:40:28,92.3,100,buy,2026-02-23_104028_923000_100,23/02/2026,MWG,-500.0,1421400,131244370000.0
2026-02-23 10:40:35,92.2,200,sell,2026-02-23_104035_922000_200,23/02/2026,MWG,-600.0,1421600,131262810000.0
2026-02-23 10:40:43,92.2,900,sell,2026-02-23_104043_922000_900,23/02/2026,MWG,-600.0,1422500,131345790000.0
2026-02-23 10:40:59,92.2,900,sell,2026-02-23_104059_922000_900,23/02/2026,MWG,-600.0,1423400,131428770000.0
2026-02-23 10:41:05,92.2,400,sell,2026-02-23_104105_922000_400,23/02/2026,MWG,-600.0,1423800,131465650000.0
2026-02-23 10:41:13,92.3,100,buy,2026-02-23_104113_923000_100,23/02/2026,MWG,-500.0,1423900,131474880000.0
2026-02-23 10:41:17,92.2,2000,sell,2026-02-23_104117_922000_2000,23/02/2026,MWG,-600.0,1425900,131659280000.0
2026-02-23 10:41:31,92.2,900,sell,2026-02-23_104131_922000_900,23/02/2026,MWG,-600.0,1426800,131742260000.0
2026-02-23 10:41:47,92.2,900,sell,2026-02-23_104147_922000_900,23/02/2026,MWG,-600.0,1427700,131825240000.0
2026-02-23 10:41:49,92.2,100,sell,2026-02-23_104149_922000_100,23/02/2026,MWG,-600.0,1427800,131834460000.0
2026-02-23 10:41:52,92.2,700,sell,2026-02-23_104152_922000_700,23/02/2026,MWG,-600.0,1428500,131899000000.0
2026-02-23 10:42:03,92.2,1000,sell,2026-02-23_104203_922000_1000,23/02/2026,MWG,-600.0,1429500,131991200000.0
2026-02-23 10:42:12,92.2,1000,sell,2026-02-23_104212_922000_1000,23/02/2026,MWG,-600.0,1430500,132083400000.0
2026-02-23 10:42:14,92.2,300,sell,2026-02-23_104214_922000_300,23/02/2026,MWG,-600.0,1430800,132111060000.0
2026-02-23 10:42:18,92.2,900,sell,2026-02-23_104218_922000_900,23/02/2026,MWG,-600.0,1431700,132194040000.0
2026-02-23 10:42:22,92.2,300,sell,2026-02-23_104222_922000_300,23/02/2026,MWG,-600.0,1432000,132221700000.0
2026-02-23 10:42:34,92.2,900,sell,2026-02-23_104234_922000_900,23/02/2026,MWG,-600.0,1432900,132304680000.0
2026-02-23 10:42:45,92.2,900,sell,2026-02-23_104245_922000_900,23/02/2026,MWG,-600.0,1433800,132387660000.0
