time,price,volume,match_type,id,trading_date,symbol,price_change,accumulated_volume,accumulated_value
2026-02-13 09:16:29,4.85,200,buy,2026-02-13_091629_48500_200,13/02/2026,VPG,0.0,200,970000.0
2026-02-13 09:32:45,4.85,500,sell,2026-02-13_093245_48500_500,13/02/2026,VPG,0.0,700,3395000.0
2026-02-13 09:35:00,4.85,500,sell,2026-02-13_093500_48500_500,13/02/2026,VPG,0.0,1200,5820000.0
2026-02-13 09:40:48,4.85,3000,sell,2026-02-13_094048_48500_3000,13/02/2026,VPG,0.0,4200,20370000.0
2026-02-13 09:41:22,4.85,100,sell,2026-02-13_094122_48500_100,13/02/2026,VPG,0.0,4300,20855000.0
2026-02-13 09:42:38,4.85,400,buy,2026-02-13_094238_48500_400,13/02/2026,VPG,0.0,4700,22795000.0
2026-02-13 09:56:20,4.83,6800,sell,2026-02-13_095620_48300_6800,13/02/2026,VPG,-20.0,11500,55639000.0
2026-02-13 09:56:40,4.85,800,buy,2026-02-13_095640_48500_800,13/02/2026,VPG,0.0,12300,59519000.0
2026-02-13 09:58:49,4.85,500,buy,2026-02-13_095849_48500_500,13/02/2026,VPG,0.0,12800,61944000.0
2026-02-13 10:02:36,4.86,100,buy,2026-02-13_100236_48600_100,13/02/2026,VPG,10.0,12900,62430000.0
2026-02-13 10:24:20,4.86,500,buy,2026-02-13_102420_48600_500,13/02/2026,VPG,10.0,13400,64860000.0
2026-02-13 10:32:07,4.86,5700,buy,2026-02-13_103207_48600_5700,13/02/2026,VPG,10.0,19100,92562000.0
2026-02-13 10:49:03,4.86,700,sell,2026-02-13_104903_48600_700,13/02/2026,VPG,10.0,19800,95964000.0
2026-02-13 10:56:15,4.87,1100,buy,2026-02-13_105615_48700_1100,13/02/2026,VPG,20.0,20900,101321000.0
2026-02-13 10:59:00,4.85,2900,sell,2026-02-13_105900_48500_2900,13/02/2026,VPG,0.0,24100,116844000.0
2026-02-13 10:59:00,4.86,300,sell,2026-02-13_105900_48600_300,13/02/2026,VPG,10.0,21200,102779000.0
2026-02-13 11:09:55,4.86,200,sell,2026-02-13_110955_48600_200,13/02/2026,VPG,10.0,24300,117816000.0
2026-02-13 11:26:38,4.86,500,buy,2026-02-13_112638_48600_500,13/02/2026,VPG,10.0,24800,120246000.0
2026-02-13 13:00:25,4.86,1600,buy,2026-02-13_130025_48600_1600,13/02/2026,VPG,10.0,26400,128022000.0
2026-02-13 13:02:10,4.86,800,sell,2026-02-13_130210_48600_800,13/02/2026,VPG,10.0,27200,131910000.0
2026-02-13 13:08:41,4.86,3500,buy,2026-02-13_130841_48600_3500,13/02/2026,VPG,10.0,30700,148920000.0
2026-02-13 13:09:50,4.86,600,sell,2026-02-13_130950_48600_600,13/02/2026,VPG,10.0,31300,151836000.0
2026-02-13 13:10:03,4.86,3000,sell,2026-02-13_131003_48600_3000,13/02/2026,VPG,10.0,34300,166416000.0
2026-02-13 13:18:34,4.85,100,sell,2026-02-13_131834_48500_100,13/02/2026,VPG,0.0,34400,166901000.0
2026-02-13 13:21:56,4.85,5000,sell,2026-02-13_132156_48500_5000,13/02/2026,VPG,0.0,39400,191151000.0
2026-02-13 13:42:34,4.85,7300,sell,2026-02-13_134234_48500_7300,13/02/2026,VPG,0.0,46700,226556000.0
2026-02-13 13:48:57,4.85,100,buy,2026-02-13_134857_48500_100,13/02/2026,VPG,0.0,46800,227041000.0
2026-02-13 13:49:52,4.85,300,buy,2026-02-13_134952_48500_300,13/02/2026,VPG,0.0,47100,228496000.0
2026-02-13 13:56:18,4.85,500,sell,2026-02-13_135618_48500_500,13/02/2026,VPG,0.0,47600,230921000.0
2026-02-13 13:57:00,4.85,4500,buy,2026-02-13_135700_48500_4500,13/02/2026,VPG,0.0,52100,252746000.0
2026-02-13 13:57:31,4.85,100,sell,2026-02-13_135731_48500_100,13/02/2026,VPG,0.0,52200,253231000.0
2026-02-13 14:02:24,4.85,400,sell,2026-02-13_140224_48500_400,13/02/2026,VPG,0.0,52600,255171000.0
2026-02-13 14:14:12,4.85,1000,sell,2026-02-13_141412_48500_1000,13/02/2026,VPG,0.0,53600,260021000.0
2026-02-13 14:17:04,4.85,200,sell,2026-02-13_141704_48500_200,13/02/2026,VPG,0.0,53800,260991000.0
2026-02-13 14:21:16,4.84,2600,sell,2026-02-13_142116_48400_2600,13/02/2026,VPG,-10.0,56400,273575000.0
2026-02-13 14:21:16,4.83,7300,sell,2026-02-13_142116_48300_7300,13/02/2026,VPG,-20.0,63700,308834000.0
2026-02-13 14:21:24,4.83,100,buy,2026-02-13_142124_48300_100,13/02/2026,VPG,-20.0,63800,309317000.0
2026-02-13 14:21:40,4.85,500,buy,2026-02-13_142140_48500_500,13/02/2026,VPG,0.0,64300,311742000.0
2026-02-13 14:27:09,4.85,10000,buy,2026-02-13_142709_48500_10000,13/02/2026,VPG,0.0,74300,360242000.0
2026-02-13 14:29:20,4.85,100,buy,2026-02-13_142920_48500_100,13/02/2026,VPG,0.0,74400,360727000.0
2026-02-13 14:45:29,4.95,13400,atc,2026-02-13_144529_49500_13400,13/02/2026,VPG,100.0,87800,427057000.0
