time,price,volume,match_type,id,trading_date,symbol,price_change,accumulated_volume,accumulated_value
2026-02-13 09:04:03,10.8,2500,buy,2026-02-13_090403_108000_2500,13/02/2026,DST,100.0,2500,27000000.0
2026-02-13 09:09:33,10.8,200,buy,2026-02-13_090933_108000_200,13/02/2026,DST,100.0,2700,29160000.0
2026-02-13 09:10:57,10.8,3800,buy,2026-02-13_091057_108000_3800,13/02/2026,DST,100.0,6500,70200000.0
2026-02-13 09:11:07,10.7,200,sell,2026-02-13_091107_107000_200,13/02/2026,DST,0.0,6700,72340000.0
2026-02-13 09:17:51,10.7,6300,sell,2026-02-13_091751_107000_6300,13/02/2026,DST,0.0,13000,139750000.0
2026-02-13 09:31:42,10.7,3100,buy,2026-02-13_093142_107000_3100,13/02/2026,DST,0.0,16100,172920000.0
2026-02-13 09:34:00,10.6,300,sell,2026-02-13_093400_106000_300,13/02/2026,DST,-100.0,16400,176100000.0
2026-02-13 09:35:20,10.7,2600,buy,2026-02-13_093520_107000_2600,13/02/2026,DST,0.0,19000,203920000.0
2026-02-13 09:37:35,10.7,1400,sell,2026-02-13_093735_107000_1400,13/02/2026,DST,0.0,20400,218900000.0
2026-02-13 09:39:32,10.6,200,sell,2026-02-13_093932_106000_200,13/02/2026,DST,-100.0,20600,221020000.0
2026-02-13 09:51:50,10.7,4300,buy,2026-02-13_095150_107000_4300,13/02/2026,DST,0.0,24900,267030000.0
2026-02-13 09:53:15,10.7,2000,buy,2026-02-13_095315_107000_2000,13/02/2026,DST,0.0,26900,288430000.0
2026-02-13 09:56:35,10.7,2600,buy,2026-02-13_095635_107000_2600,13/02/2026,DST,0.0,29500,316250000.0
2026-02-13 10:03:39,10.6,15000,sell,2026-02-13_100339_106000_15000,13/02/2026,DST,-100.0,44500,475250000.0
2026-02-13 10:03:54,10.6,4500,sell,2026-02-13_100354_106000_4500,13/02/2026,DST,-100.0,49000,522950000.0
2026-02-13 10:04:09,10.5,16500,sell,2026-02-13_100409_105000_16500,13/02/2026,DST,-200.0,65500,696200000.0
2026-02-13 10:04:50,10.5,500,buy,2026-02-13_100450_105000_500,13/02/2026,DST,-200.0,66000,701450000.0
2026-02-13 10:05:56,10.5,500,buy,2026-02-13_100556_105000_500,13/02/2026,DST,-200.0,66500,706700000.0
2026-02-13 10:09:12,10.5,2500,buy,2026-02-13_100912_105000_2500,13/02/2026,DST,-200.0,69000,732950000.0
2026-02-13 10:15:41,10.5,4500,sell,2026-02-13_101541_105000_4500,13/02/2026,DST,-200.0,73500,780200000.0
2026-02-13 10:19:23,10.5,3000,buy,2026-02-13_101923_105000_3000,13/02/2026,DST,-200.0,76500,811700000.0
2026-02-13 10:24:36,10.5,2000,buy,2026-02-13_102436_105000_2000,13/02/2026,DST,-200.0,78500,832700000.0
2026-02-13 10:31:28,10.5,300,buy,2026-02-13_103128_105000_300,13/02/2026,DST,-200.0,78800,835850000.0
2026-02-13 10:39:13,10.6,1000,buy,2026-02-13_103913_106000_1000,13/02/2026,DST,-100.0,79800,846450000.0
2026-02-13 10:39:22,10.6,100,buy,2026-02-13_103922_106000_100,13/02/2026,DST,-100.0,79900,847510000.0
2026-02-13 10:41:59,10.6,1000,buy,2026-02-13_104159_106000_1000,13/02/2026,DST,-100.0,80900,858110000.0
2026-02-13 10:50:28,10.6,5000,buy,2026-02-13_105028_106000_5000,13/02/2026,DST,-100.0,85900,911110000.0
2026-02-13 10:51:01,10.6,400,buy,2026-02-13_105101_106000_400,13/02/2026,DST,-100.0,86300,915350000.0
2026-02-13 10:58:17,10.6,300,buy,2026-02-13_105817_106000_300,13/02/2026,DST,-100.0,86600,918530000.0
2026-02-13 11:08:13,10.6,3500,buy,2026-02-13_110813_106000_3500,13/02/2026,DST,-100.0,90100,955630000.0
2026-02-13 11:20:29,10.6,200,buy,2026-02-13_112029_106000_200,13/02/2026,DST,-100.0,90300,957750000.0
2026-02-13 13:02:07,10.6,1000,buy,2026-02-13_130207_106000_1000,13/02/2026,DST,-100.0,91300,968350000.0
2026-02-13 13:02:17,10.6,1000,buy,2026-02-13_130217_106000_1000,13/02/2026,DST,-100.0,92300,978950000.0
2026-02-13 13:03:02,10.6,1000,buy,2026-02-13_130302_106000_1000,13/02/2026,DST,-100.0,93300,989550000.0
2026-02-13 13:03:26,10.6,100,buy,2026-02-13_130326_106000_100,13/02/2026,DST,-100.0,93400,990610000.0
2026-02-13 13:03:29,10.6,900,buy,2026-02-13_130329_106000_900,13/02/2026,DST,-100.0,94300,1000150000.0
2026-02-13 13:07:45,10.7,5000,buy,2026-02-13_130745_107000_5000,13/02/2026,DST,0.0,99300,1053650000.0
2026-02-13 13:07:57,10.7,4800,buy,2026-02-13_130757_107000_4800,13/02/2026,DST,0.0,104100,1105010000.0
2026-02-13 13:08:11,10.8,1000,buy,2026-02-13_130811_108000_1000,13/02/2026,DST,100.0,105100,1115810000.0
2026-02-13 13:09:07,10.8,1100,buy,2026-02-13_130907_108000_1100,13/02/2026,DST,100.0,106200,1127690000.0
2026-02-13 13:09:27,10.8,4000,buy,2026-02-13_130927_108000_4000,13/02/2026,DST,100.0,110200,1170890000.0
2026-02-13 13:10:14,10.8,5600,buy,2026-02-13_131014_108000_5600,13/02/2026,DST,100.0,115800,1231370000.0
2026-02-13 13:10:36,10.8,7000,buy,2026-02-13_131036_108000_7000,13/02/2026,DST,100.0,122800,1306970000.0
2026-02-13 13:11:16,10.9,1200,buy,2026-02-13_131116_109000_1200,13/02/2026,DST,200.0,124000,1320050000.0
2026-02-13 13:12:13,10.9,5000,buy,2026-02-13_131213_109000_5000,13/02/2026,DST,200.0,129000,1374550000.0
2026-02-13 13:12:40,10.9,900,buy,2026-02-13_131240_109000_900,13/02/2026,DST,200.0,129900,1384360000.0
2026-02-13 13:13:32,10.9,3900,buy,2026-02-13_131332_109000_3900,13/02/2026,DST,200.0,133800,1426870000.0
2026-02-13 13:14:12,10.9,10000,buy,2026-02-13_131412_109000_10000,13/02/2026,DST,200.0,143800,1535870000.0
2026-02-13 13:14:35,10.9,10100,buy,2026-02-13_131435_109000_10100,13/02/2026,DST,200.0,153900,1645960000.0
2026-02-13 13:15:02,10.9,2000,buy,2026-02-13_131502_109000_2000,13/02/2026,DST,200.0,155900,1667760000.0
2026-02-13 13:16:37,10.9,2500,buy,2026-02-13_131637_109000_2500,13/02/2026,DST,200.0,158400,1695010000.0
2026-02-13 13:18:03,10.9,300,sell,2026-02-13_131803_109000_300,13/02/2026,DST,200.0,158700,1698280000.0
2026-02-13 13:19:03,10.9,500,buy,2026-02-13_131903_109000_500,13/02/2026,DST,200.0,159200,1703730000.0
2026-02-13 13:19:55,10.9,200,buy,2026-02-13_131955_109000_200,13/02/2026,DST,200.0,159400,1705910000.0
2026-02-13 13:22:40,10.9,800,sell,2026-02-13_132240_109000_800,13/02/2026,DST,200.0,160200,1714630000.0
2026-02-13 13:25:23,11.0,1000,buy,2026-02-13_132523_110000_1000,13/02/2026,DST,300.0,161200,1725630000.0
2026-02-13 13:25:57,11.0,12000,buy,2026-02-13_132557_110000_12000,13/02/2026,DST,300.0,173200,1857630000.0
2026-02-13 13:26:47,11.0,4200,buy,2026-02-13_132647_110000_4200,13/02/2026,DST,300.0,177400,1903830000.0
2026-02-13 13:27:26,11.0,1200,buy,2026-02-13_132726_110000_1200,13/02/2026,DST,300.0,178600,1917030000.0
2026-02-13 13:27:35,11.0,1300,buy,2026-02-13_132735_110000_1300,13/02/2026,DST,300.0,179900,1931330000.0
2026-02-13 13:29:46,10.9,5000,sell,2026-02-13_132946_109000_5000,13/02/2026,DST,200.0,184900,1985830000.0
2026-02-13 13:30:03,10.8,9000,sell,2026-02-13_133003_108000_9000,13/02/2026,DST,100.0,193900,2083030000.0
2026-02-13 13:38:43,10.8,1000,buy,2026-02-13_133843_108000_1000,13/02/2026,DST,100.0,194900,2093830000.0
2026-02-13 14:05:16,10.8,2400,buy,2026-02-13_140516_108000_2400,13/02/2026,DST,100.0,197300,2119750000.0
