time,price,volume,match_type,id,trading_date,symbol,price_change,accumulated_volume,accumulated_value
2026-02-23 09:01:04,6.4,100,buy,2026-02-23_090104_64000_100,23/02/2026,VTD,100.0,100,640000.0
2026-02-23 09:01:35,6.4,1000,buy,2026-02-23_090135_64000_1000,23/02/2026,VTD,100.0,1100,7040000.0
2026-02-23 09:05:17,6.3,1000,sell,2026-02-23_090517_63000_1000,23/02/2026,VTD,0.0,2100,13340000.0
2026-02-23 09:12:54,6.3,2100,sell,2026-02-23_091254_63000_2100,23/02/2026,VTD,0.0,4200,26570000.0
2026-02-23 09:17:58,6.3,1900,buy,2026-02-23_091758_63000_1900,23/02/2026,VTD,0.0,6100,38540000.0
2026-02-23 09:24:33,6.4,900,buy,2026-02-23_092433_64000_900,23/02/2026,VTD,100.0,7000,44300000.0
2026-02-23 09:40:15,6.3,1100,sell,2026-02-23_094015_63000_1100,23/02/2026,VTD,0.0,8100,51230000.0
2026-02-23 09:44:19,6.3,400,sell,2026-02-23_094419_63000_400,23/02/2026,VTD,0.0,8500,53750000.0
2026-02-23 09:45:33,6.3,1200,sell,2026-02-23_094533_63000_1200,23/02/2026,VTD,0.0,9700,61310000.0
2026-02-23 09:47:29,6.3,300,sell,2026-02-23_094729_63000_300,23/02/2026,VTD,0.0,10000,63200000.0
2026-02-23 10:03:15,6.3,400,sell,2026-02-23_100315_63000_400,23/02/2026,VTD,0.0,10400,65720000.0
2026-02-23 10:37:30,6.3,1000,buy,2026-02-23_103730_63000_1000,23/02/2026,VTD,0.0,11400,72020000.0
2026-02-23 11:16:16,6.3,200,buy,2026-02-23_111616_63000_200,23/02/2026,VTD,0.0,11600,73280000.0
2026-02-23 13:12:32,6.2,100,sell,2026-02-23_131232_62000_100,23/02/2026,VTD,-100.0,11700,73900000.0
2026-02-23 13:14:20,6.3,800,buy,2026-02-23_131420_63000_800,23/02/2026,VTD,0.0,12500,78940000.0
2026-02-23 13:15:12,6.3,500,buy,2026-02-23_131512_63000_500,23/02/2026,VTD,0.0,13000,82090000.0
2026-02-23 13:21:33,6.3,9200,buy,2026-02-23_132133_63000_9200,23/02/2026,VTD,0.0,22200,140050000.0
2026-02-23 13:30:54,6.3,1200,buy,2026-02-23_133054_63000_1200,23/02/2026,VTD,0.0,23400,147610000.0
2026-02-23 13:38:06,6.3,100,buy,2026-02-23_133806_63000_100,23/02/2026,VTD,0.0,23500,148240000.0
2026-02-23 13:39:25,6.2,100,sell,2026-02-23_133925_62000_100,23/02/2026,VTD,-100.0,23600,148860000.0
2026-02-23 13:45:36,6.3,200,buy,2026-02-23_134536_63000_200,23/02/2026,VTD,0.0,23800,150120000.0
2026-02-23 13:46:07,6.3,100,buy,2026-02-23_134607_63000_100,23/02/2026,VTD,0.0,23900,150750000.0
2026-02-23 13:55:35,6.3,100,buy,2026-02-23_135535_63000_100,23/02/2026,VTD,0.0,24000,151380000.0
2026-02-23 14:20:31,6.3,1000,buy,2026-02-23_142031_63000_1000,23/02/2026,VTD,0.0,25000,157680000.0
2026-02-23 14:31:14,6.3,1000,buy,2026-02-23_143114_63000_1000,23/02/2026,VTD,0.0,26000,163980000.0
2026-02-23 14:41:01,6.3,1700,buy,2026-02-23_144101_63000_1700,23/02/2026,VTD,0.0,27700,174690000.0
