time,price,volume,match_type,id,trading_date,symbol,price_change,accumulated_volume,accumulated_value
2026-02-13 09:07:00,8.1,400,sell,2026-02-13_090700_81000_400,13/02/2026,SSG,0.0,400,3240000.0
2026-02-13 09:24:24,8.1,700,buy,2026-02-13_092424_81000_700,13/02/2026,SSG,0.0,1100,8910000.0
2026-02-13 10:06:20,8.1,2600,buy,2026-02-13_100620_81000_2600,13/02/2026,SSG,0.0,3700,29970000.0
2026-02-13 10:06:37,8.0,1000,sell,2026-02-13_100637_80000_1000,13/02/2026,SSG,-100.0,4700,37970000.0
2026-02-13 10:24:11,8.0,100,sell,2026-02-13_102411_80000_100,13/02/2026,SSG,-100.0,4800,38770000.0
2026-02-13 10:24:31,7.9,400,sell,2026-02-13_102431_79000_400,13/02/2026,SSG,-200.0,5200,41930000.0
2026-02-13 10:24:39,7.9,1000,sell,2026-02-13_102439_79000_1000,13/02/2026,SSG,-200.0,6200,49830000.0
2026-02-13 14:00:11,8.0,200,sell,2026-02-13_140011_80000_200,13/02/2026,SSG,-100.0,6400,51430000.0
2026-02-13 14:24:41,8.0,300,buy,2026-02-13_142441_80000_300,13/02/2026,SSG,-100.0,6700,53830000.0
2026-02-13 14:34:17,8.1,100,buy,2026-02-13_143417_81000_100,13/02/2026,SSG,0.0,6800,54640000.0
