time,price,volume,match_type,id,trading_date,symbol,price_change,accumulated_volume,accumulated_value
2026-02-13 09:00:20,8.9,2100,buy,2026-02-13_090020_89000_2100,13/02/2026,PIV,100.0,2100,18690000.0
2026-02-13 09:00:24,9.0,4600,buy,2026-02-13_090024_90000_4600,13/02/2026,PIV,200.0,10100,90350000.0
2026-02-13 09:00:24,8.9,3400,buy,2026-02-13_090024_89000_3400,13/02/2026,PIV,100.0,5500,48950000.0
2026-02-13 09:01:19,9.0,2200,buy,2026-02-13_090119_90000_2200,13/02/2026,PIV,200.0,12300,110150000.0
2026-02-13 09:01:44,9.1,6000,buy,2026-02-13_090144_91000_6000,13/02/2026,PIV,300.0,18300,164750000.0
2026-02-13 09:01:59,9.1,2500,buy,2026-02-13_090159_91000_2500,13/02/2026,PIV,300.0,20800,187500000.0
2026-02-13 09:02:07,9.2,7500,buy,2026-02-13_090207_92000_7500,13/02/2026,PIV,400.0,28300,256500000.0
2026-02-13 09:02:16,9.3,8000,buy,2026-02-13_090216_93000_8000,13/02/2026,PIV,500.0,36300,330900000.0
2026-02-13 09:02:24,9.2,100,sell,2026-02-13_090224_92000_100,13/02/2026,PIV,400.0,36400,331820000.0
2026-02-13 09:02:28,9.4,6000,buy,2026-02-13_090228_94000_6000,13/02/2026,PIV,600.0,46400,425420000.0
2026-02-13 09:02:28,9.3,4000,buy,2026-02-13_090228_93000_4000,13/02/2026,PIV,500.0,40400,369020000.0
2026-02-13 09:02:50,9.3,100,buy,2026-02-13_090250_93000_100,13/02/2026,PIV,500.0,46500,426350000.0
2026-02-13 09:02:59,9.3,100,sell,2026-02-13_090259_93000_100,13/02/2026,PIV,500.0,46600,427280000.0
2026-02-13 09:03:14,9.3,100,sell,2026-02-13_090314_93000_100,13/02/2026,PIV,500.0,46700,428210000.0
2026-02-13 09:03:26,9.4,20000,buy,2026-02-13_090326_94000_20000,13/02/2026,PIV,600.0,66700,616210000.0
2026-02-13 09:03:27,9.3,700,sell,2026-02-13_090327_93000_700,13/02/2026,PIV,500.0,67400,622720000.0
2026-02-13 09:03:38,9.3,1100,buy,2026-02-13_090338_93000_1100,13/02/2026,PIV,500.0,68500,632950000.0
2026-02-13 09:03:38,9.4,17200,buy,2026-02-13_090338_94000_17200,13/02/2026,PIV,600.0,85700,794630000.0
2026-02-13 09:03:45,9.4,1700,sell,2026-02-13_090345_94000_1700,13/02/2026,PIV,600.0,87400,810610000.0
2026-02-13 09:03:52,9.4,20000,buy,2026-02-13_090352_94000_20000,13/02/2026,PIV,600.0,107400,998610000.0
2026-02-13 09:04:00,9.4,9000,buy,2026-02-13_090400_94000_9000,13/02/2026,PIV,600.0,116400,1083210000.0
2026-02-13 09:04:07,9.4,15000,buy,2026-02-13_090407_94000_15000,13/02/2026,PIV,600.0,131400,1224210000.0
2026-02-13 09:04:16,9.4,4300,buy,2026-02-13_090416_94000_4300,13/02/2026,PIV,600.0,135700,1264630000.0
2026-02-13 09:04:16,9.5,700,buy,2026-02-13_090416_95000_700,13/02/2026,PIV,700.0,136400,1271280000.0
2026-02-13 09:05:29,9.4,300,buy,2026-02-13_090529_94000_300,13/02/2026,PIV,600.0,136700,1274100000.0
2026-02-13 09:06:08,9.4,1300,buy,2026-02-13_090608_94000_1300,13/02/2026,PIV,600.0,138000,1286320000.0
2026-02-13 09:07:07,9.3,100,sell,2026-02-13_090707_93000_100,13/02/2026,PIV,500.0,138100,1287250000.0
2026-02-13 09:07:36,9.2,2900,sell,2026-02-13_090736_92000_2900,13/02/2026,PIV,400.0,141000,1313930000.0
2026-02-13 09:07:51,9.1,500,sell,2026-02-13_090751_91000_500,13/02/2026,PIV,300.0,141500,1318480000.0
2026-02-13 09:08:14,9.2,100,buy,2026-02-13_090814_92000_100,13/02/2026,PIV,400.0,141600,1319400000.0
2026-02-13 09:13:21,9.1,400,sell,2026-02-13_091321_91000_400,13/02/2026,PIV,300.0,142000,1323040000.0
2026-02-13 09:16:02,9.1,2100,sell,2026-02-13_091602_91000_2100,13/02/2026,PIV,300.0,144100,1342150000.0
