time,price,volume,match_type,id,trading_date,symbol,price_change,accumulated_volume,accumulated_value
2026-02-23 09:01:11,2.4,100,buy,2026-02-23_090111_24000_100,23/02/2026,KSQ,100.0,100,240000.0
2026-02-23 09:02:47,2.3,11600,sell,2026-02-23_090247_23000_11600,23/02/2026,KSQ,0.0,11700,26920000.0
2026-02-23 09:09:50,2.3,1100,buy,2026-02-23_090950_23000_1100,23/02/2026,KSQ,0.0,12800,29450000.0
2026-02-23 09:11:51,2.3,2600,buy,2026-02-23_091151_23000_2600,23/02/2026,KSQ,0.0,15400,35430000.0
2026-02-23 09:14:39,2.3,3000,buy,2026-02-23_091439_23000_3000,23/02/2026,KSQ,0.0,18400,42330000.0
2026-02-23 09:15:36,2.3,100,buy,2026-02-23_091536_23000_100,23/02/2026,KSQ,0.0,18500,42560000.0
2026-02-23 09:16:07,2.3,400,sell,2026-02-23_091607_23000_400,23/02/2026,KSQ,0.0,18900,43480000.0
2026-02-23 09:17:04,2.3,2800,buy,2026-02-23_091704_23000_2800,23/02/2026,KSQ,0.0,21700,49920000.0
2026-02-23 09:17:18,2.3,8100,sell,2026-02-23_091718_23000_8100,23/02/2026,KSQ,0.0,29800,68550000.0
2026-02-23 09:24:10,2.3,1000,buy,2026-02-23_092410_23000_1000,23/02/2026,KSQ,0.0,30800,70850000.0
2026-02-23 09:31:09,2.3,500,buy,2026-02-23_093109_23000_500,23/02/2026,KSQ,0.0,31300,72000000.0
2026-02-23 09:33:57,2.3,200,buy,2026-02-23_093357_23000_200,23/02/2026,KSQ,0.0,31500,72460000.0
2026-02-23 09:36:50,2.3,5400,buy,2026-02-23_093650_23000_5400,23/02/2026,KSQ,0.0,36900,84880000.0
2026-02-23 09:39:40,2.3,500,sell,2026-02-23_093940_23000_500,23/02/2026,KSQ,0.0,37400,86030000.0
2026-02-23 09:49:35,2.3,27100,sell,2026-02-23_094935_23000_27100,23/02/2026,KSQ,0.0,64500,148360000.0
2026-02-23 09:50:00,2.3,2000,buy,2026-02-23_095000_23000_2000,23/02/2026,KSQ,0.0,66500,152960000.0
2026-02-23 09:55:28,2.3,200,buy,2026-02-23_095528_23000_200,23/02/2026,KSQ,0.0,66700,153420000.0
2026-02-23 10:11:34,2.4,100,buy,2026-02-23_101134_24000_100,23/02/2026,KSQ,100.0,66800,153660000.0
2026-02-23 10:13:20,2.4,1700,buy,2026-02-23_101320_24000_1700,23/02/2026,KSQ,100.0,68500,157740000.0
2026-02-23 13:00:04,2.3,2100,sell,2026-02-23_130004_23000_2100,23/02/2026,KSQ,0.0,70600,162570000.0
2026-02-23 13:42:52,2.4,100,buy,2026-02-23_134252_24000_100,23/02/2026,KSQ,100.0,70700,162810000.0
2026-02-23 14:32:46,2.3,27800,sell,2026-02-23_143246_23000_27800,23/02/2026,KSQ,0.0,98500,226750000.0
