time,price,volume,match_type,id,trading_date,symbol,price_change,accumulated_volume,accumulated_value
2026-02-23 09:15:22,23.9,26000,ato,2026-02-23_091522_239000_26000,23/02/2026,SBT,0.0,26000,621400000.0
2026-02-23 09:15:29,23.9,8400,buy,2026-02-23_091529_239000_8400,23/02/2026,SBT,0.0,34400,822160000.0
2026-02-23 09:15:33,23.95,3000,buy,2026-02-23_091533_239500_3000,23/02/2026,SBT,50.0,37400,894010000.0
2026-02-23 09:15:40,23.95,1800,buy,2026-02-23_091540_239500_1800,23/02/2026,SBT,50.0,39200,937120000.0
2026-02-23 09:16:10,23.9,1000,sell,2026-02-23_091610_239000_1000,23/02/2026,SBT,0.0,40200,961020000.0
2026-02-23 09:17:38,23.9,600,sell,2026-02-23_091738_239000_600,23/02/2026,SBT,0.0,40800,975360000.0
2026-02-23 09:17:49,23.9,9600,buy,2026-02-23_091749_239000_9600,23/02/2026,SBT,0.0,50400,1204800000.0
2026-02-23 09:18:03,23.9,1300,buy,2026-02-23_091803_239000_1300,23/02/2026,SBT,0.0,51700,1235870000.0
2026-02-23 09:18:10,23.9,7500,buy,2026-02-23_091810_239000_7500,23/02/2026,SBT,0.0,59200,1415120000.0
2026-02-23 09:18:25,23.9,1600,buy,2026-02-23_091825_239000_1600,23/02/2026,SBT,0.0,60800,1453360000.0
2026-02-23 09:18:32,23.9,2000,buy,2026-02-23_091832_239000_2000,23/02/2026,SBT,0.0,62800,1501160000.0
2026-02-23 09:18:39,23.9,3000,buy,2026-02-23_091839_239000_3000,23/02/2026,SBT,0.0,65800,1572860000.0
2026-02-23 09:23:18,23.9,2500,buy,2026-02-23_092318_239000_2500,23/02/2026,SBT,0.0,68300,1632610000.0
2026-02-23 09:23:26,23.9,5000,buy,2026-02-23_092326_239000_5000,23/02/2026,SBT,0.0,73300,1752110000.0
2026-02-23 09:25:17,23.9,1400,buy,2026-02-23_092517_239000_1400,23/02/2026,SBT,0.0,74700,1785570000.0
2026-02-23 09:26:02,23.85,100,sell,2026-02-23_092602_238500_100,23/02/2026,SBT,-50.0,74800,1787955000.0
2026-02-23 09:27:09,23.9,1500,buy,2026-02-23_092709_239000_1500,23/02/2026,SBT,0.0,76300,1823805000.0
2026-02-23 09:28:17,23.9,4600,buy,2026-02-23_092817_239000_4600,23/02/2026,SBT,0.0,80900,1933745000.0
2026-02-23 09:28:26,23.9,600,buy,2026-02-23_092826_239000_600,23/02/2026,SBT,0.0,81500,1948085000.0
2026-02-23 09:29:35,23.9,5000,buy,2026-02-23_092935_239000_5000,23/02/2026,SBT,0.0,86500,2067585000.0
2026-02-23 09:30:37,23.9,1300,buy,2026-02-23_093037_239000_1300,23/02/2026,SBT,0.0,87800,2098655000.0
2026-02-23 09:30:47,23.9,2000,buy,2026-02-23_093047_239000_2000,23/02/2026,SBT,0.0,89800,2146455000.0
2026-02-23 09:30:53,23.9,6000,buy,2026-02-23_093053_239000_6000,23/02/2026,SBT,0.0,95800,2289855000.0
2026-02-23 09:32:42,23.9,3000,buy,2026-02-23_093242_239000_3000,23/02/2026,SBT,0.0,98800,2361555000.0
2026-02-23 09:32:48,23.9,1400,buy,2026-02-23_093248_239000_1400,23/02/2026,SBT,0.0,100200,2395015000.0
2026-02-23 09:32:56,23.9,500,buy,2026-02-23_093256_239000_500,23/02/2026,SBT,0.0,100700,2406965000.0
2026-02-23 09:34:35,23.9,1000,buy,2026-02-23_093435_239000_1000,23/02/2026,SBT,0.0,101700,2430865000.0
2026-02-23 09:34:42,23.9,200,buy,2026-02-23_093442_239000_200,23/02/2026,SBT,0.0,101900,2435645000.0
2026-02-23 09:34:49,23.9,7300,buy,2026-02-23_093449_239000_7300,23/02/2026,SBT,0.0,109200,2610115000.0
2026-02-23 09:34:55,23.9,100,buy,2026-02-23_093455_239000_100,23/02/2026,SBT,0.0,109300,2612505000.0
2026-02-23 09:36:27,23.9,2000,buy,2026-02-23_093627_239000_2000,23/02/2026,SBT,0.0,111300,2660305000.0
2026-02-23 09:36:36,23.9,100,buy,2026-02-23_093636_239000_100,23/02/2026,SBT,0.0,111400,2662695000.0
2026-02-23 09:36:45,23.9,1000,buy,2026-02-23_093645_239000_1000,23/02/2026,SBT,0.0,112400,2686595000.0
2026-02-23 09:37:46,23.9,1500,buy,2026-02-23_093746_239000_1500,23/02/2026,SBT,0.0,113900,2722445000.0
2026-02-23 09:37:54,23.9,600,buy,2026-02-23_093754_239000_600,23/02/2026,SBT,0.0,114500,2736785000.0
2026-02-23 09:39:37,23.9,5000,buy,2026-02-23_093937_239000_5000,23/02/2026,SBT,0.0,119500,2856285000.0
2026-02-23 09:41:15,23.9,300,buy,2026-02-23_094115_239000_300,23/02/2026,SBT,0.0,119800,2863455000.0
2026-02-23 09:41:21,23.9,1700,buy,2026-02-23_094121_239000_1700,23/02/2026,SBT,0.0,121500,2904085000.0
2026-02-23 09:41:28,23.9,300,buy,2026-02-23_094128_239000_300,23/02/2026,SBT,0.0,121800,2911255000.0
2026-02-23 09:41:34,23.9,500,buy,2026-02-23_094134_239000_500,23/02/2026,SBT,0.0,122300,2923205000.0
2026-02-23 09:50:38,23.9,1400,buy,2026-02-23_095038_239000_1400,23/02/2026,SBT,0.0,123700,2956665000.0
2026-02-23 09:50:44,23.9,300,buy,2026-02-23_095044_239000_300,23/02/2026,SBT,0.0,124000,2963835000.0
2026-02-23 09:50:50,23.9,700,buy,2026-02-23_095050_239000_700,23/02/2026,SBT,0.0,124700,2980565000.0
2026-02-23 09:52:41,23.9,2100,buy,2026-02-23_095241_239000_2100,23/02/2026,SBT,0.0,126800,3030755000.0
2026-02-23 09:52:47,23.9,500,buy,2026-02-23_095247_239000_500,23/02/2026,SBT,0.0,127300,3042705000.0
2026-02-23 09:52:54,23.9,3000,buy,2026-02-23_095254_239000_3000,23/02/2026,SBT,0.0,130300,3114405000.0
2026-02-23 09:54:08,23.9,100,buy,2026-02-23_095408_239000_100,23/02/2026,SBT,0.0,130400,3116795000.0
2026-02-23 09:55:03,23.9,1700,buy,2026-02-23_095503_239000_1700,23/02/2026,SBT,0.0,132100,3157425000.0
2026-02-23 09:56:27,23.9,2000,buy,2026-02-23_095627_239000_2000,23/02/2026,SBT,0.0,134100,3205225000.0
2026-02-23 09:56:32,23.9,300,buy,2026-02-23_095632_239000_300,23/02/2026,SBT,0.0,134400,3212395000.0
2026-02-23 09:56:39,23.9,700,buy,2026-02-23_095639_239000_700,23/02/2026,SBT,0.0,135100,3229125000.0
2026-02-23 09:56:46,23.9,1400,buy,2026-02-23_095646_239000_1400,23/02/2026,SBT,0.0,136500,3262585000.0
2026-02-23 09:56:52,23.9,3000,buy,2026-02-23_095652_239000_3000,23/02/2026,SBT,0.0,139500,3334285000.0
2026-02-23 09:58:11,23.9,1000,buy,2026-02-23_095811_239000_1000,23/02/2026,SBT,0.0,140500,3358185000.0
2026-02-23 09:58:19,23.9,500,buy,2026-02-23_095819_239000_500,23/02/2026,SBT,0.0,141000,3370135000.0
2026-02-23 09:59:17,23.9,1500,buy,2026-02-23_095917_239000_1500,23/02/2026,SBT,0.0,142500,3405985000.0
2026-02-23 09:59:24,23.9,600,buy,2026-02-23_095924_239000_600,23/02/2026,SBT,0.0,143100,3420325000.0
2026-02-23 10:02:30,23.9,900,buy,2026-02-23_100230_239000_900,23/02/2026,SBT,0.0,144000,3441835000.0
2026-02-23 10:02:37,23.9,1400,buy,2026-02-23_100237_239000_1400,23/02/2026,SBT,0.0,145400,3475295000.0
2026-02-23 10:02:44,23.9,500,buy,2026-02-23_100244_239000_500,23/02/2026,SBT,0.0,145900,3487245000.0
2026-02-23 10:02:50,23.9,3000,buy,2026-02-23_100250_239000_3000,23/02/2026,SBT,0.0,148900,3558945000.0
2026-02-23 10:02:58,23.9,4700,buy,2026-02-23_100258_239000_4700,23/02/2026,SBT,0.0,153600,3671275000.0
2026-02-23 10:04:31,23.9,2000,buy,2026-02-23_100431_239000_2000,23/02/2026,SBT,0.0,155600,3719075000.0
2026-02-23 10:04:40,23.9,900,buy,2026-02-23_100440_239000_900,23/02/2026,SBT,0.0,156500,3740585000.0
2026-02-23 10:04:47,23.9,1600,buy,2026-02-23_100447_239000_1600,23/02/2026,SBT,0.0,158100,3778825000.0
2026-02-23 10:05:49,23.9,1800,buy,2026-02-23_100549_239000_1800,23/02/2026,SBT,0.0,159900,3821845000.0
2026-02-23 10:05:57,23.9,400,buy,2026-02-23_100557_239000_400,23/02/2026,SBT,0.0,160300,3831405000.0
2026-02-23 10:06:24,23.9,1500,buy,2026-02-23_100624_239000_1500,23/02/2026,SBT,0.0,161800,3867255000.0
2026-02-23 10:06:29,23.9,900,buy,2026-02-23_100629_239000_900,23/02/2026,SBT,0.0,162700,3888765000.0
2026-02-23 10:06:36,23.9,1700,buy,2026-02-23_100636_239000_1700,23/02/2026,SBT,0.0,164400,3929395000.0
2026-02-23 10:07:05,23.9,2500,buy,2026-02-23_100705_239000_2500,23/02/2026,SBT,0.0,166900,3989145000.0
2026-02-23 10:07:13,23.9,1000,buy,2026-02-23_100713_239000_1000,23/02/2026,SBT,0.0,167900,4013045000.0
2026-02-23 10:07:18,23.9,1000,buy,2026-02-23_100718_239000_1000,23/02/2026,SBT,0.0,168900,4036945000.0
2026-02-23 10:10:33,23.9,1300,buy,2026-02-23_101033_239000_1300,23/02/2026,SBT,0.0,170200,4068015000.0
2026-02-23 10:10:38,23.9,2000,buy,2026-02-23_101038_239000_2000,23/02/2026,SBT,0.0,172200,4115815000.0
2026-02-23 10:10:44,23.9,200,buy,2026-02-23_101044_239000_200,23/02/2026,SBT,0.0,172400,4120595000.0
2026-02-23 10:15:44,23.9,1400,buy,2026-02-23_101544_239000_1400,23/02/2026,SBT,0.0,173800,4154055000.0
2026-02-23 10:15:52,23.9,1000,buy,2026-02-23_101552_239000_1000,23/02/2026,SBT,0.0,174800,4177955000.0
2026-02-23 10:15:59,23.9,300,buy,2026-02-23_101559_239000_300,23/02/2026,SBT,0.0,175100,4185125000.0
2026-02-23 10:16:44,23.9,600,buy,2026-02-23_101644_239000_600,23/02/2026,SBT,0.0,175700,4199465000.0
2026-02-23 10:16:50,23.9,1900,buy,2026-02-23_101650_239000_1900,23/02/2026,SBT,0.0,177600,4244875000.0
2026-02-23 10:16:59,23.9,200,buy,2026-02-23_101659_239000_200,23/02/2026,SBT,0.0,177800,4249655000.0
2026-02-23 10:17:10,23.9,900,buy,2026-02-23_101710_239000_900,23/02/2026,SBT,0.0,178700,4271165000.0
2026-02-23 10:18:06,23.9,600,buy,2026-02-23_101806_239000_600,23/02/2026,SBT,0.0,179300,4285505000.0
2026-02-23 10:18:14,23.9,1200,buy,2026-02-23_101814_239000_1200,23/02/2026,SBT,0.0,180500,4314185000.0
2026-02-23 10:20:15,23.9,400,buy,2026-02-23_102015_239000_400,23/02/2026,SBT,0.0,180900,4323745000.0
2026-02-23 10:21:53,23.9,1800,buy,2026-02-23_102153_239000_1800,23/02/2026,SBT,0.0,182700,4366765000.0
2026-02-23 10:23:07,23.9,1500,buy,2026-02-23_102307_239000_1500,23/02/2026,SBT,0.0,184200,4402615000.0
2026-02-23 10:23:24,23.9,900,buy,2026-02-23_102324_239000_900,23/02/2026,SBT,0.0,185100,4424125000.0
2026-02-23 10:23:49,23.9,2000,buy,2026-02-23_102349_239000_2000,23/02/2026,SBT,0.0,187100,4471925000.0
2026-02-23 10:24:01,23.9,1700,buy,2026-02-23_102401_239000_1700,23/02/2026,SBT,0.0,188800,4512555000.0
2026-02-23 10:27:26,23.9,5000,buy,2026-02-23_102726_239000_5000,23/02/2026,SBT,0.0,193800,4632055000.0
2026-02-23 10:28:54,23.9,4900,buy,2026-02-23_102854_239000_4900,23/02/2026,SBT,0.0,198700,4749165000.0
2026-02-23 10:29:43,23.9,14000,buy,2026-02-23_102943_239000_14000,23/02/2026,SBT,0.0,212700,5083765000.0
2026-02-23 10:30:20,23.95,3000,buy,2026-02-23_103020_239500_3000,23/02/2026,SBT,50.0,215700,5155615000.0
2026-02-23 10:32:31,23.95,100,buy,2026-02-23_103231_239500_100,23/02/2026,SBT,50.0,215800,5158010000.0
2026-02-23 10:34:37,23.95,300,buy,2026-02-23_103437_239500_300,23/02/2026,SBT,50.0,216100,5165195000.0
