item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,375.65,729.48,839.65,886.37
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),10278.0,10075.0,9164.0,9353.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,16.24,8.36,7.03,6.99
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.59,0.61,0.64,0.66
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,7.6,1.84,6.62,9.66
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.76,0.89,1.03,0.97
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,242.67,11.97,310.27,-178.55
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,61.14,10.44,64.28,-522.98
Tỷ suất lợi nhuận gộp biên,Gross profit margin,32.83,59.72,36.47,27.02
Tỷ lệ lãi EBIT,EBIT margin,7.36,35.96,5.13,-12.64
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,10.67,37.32,11.64,-4.32
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,-9.32,27.41,-12.91,-34.23
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,-0.4,6.17,-0.77,-1.12
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),0.36,7.48,0.29,-0.5
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,-0.21,3.03,-0.38,-0.56
ROE bình quân 4 quý gần nhất,ROE Trailling,4.85,9.5,11.16,11.99
ROA bình quân 4 quý gần nhất,ROA Trailling,1.95,3.77,4.3,4.46
Tăng trưởng  doanh thu thuần,Net revenue,17.0,14.95,17.84,8.88
Tăng trưởng  lợi nhuận gộp,Gross profit,23.79,14.99,22.46,15.6
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,0.0,-5.88,0.0,0.0
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,0.0,-15.65,0.0,0.0
Tăng trưởng tổng tài sản,Total assets,-1.74,-3.59,-7.12,-6.71
Tăng trưởng nợ dài hạn,Long-term liabilities,-12.58,-12.13,-26.55,-25.47
Tăng trưởng nợ phải trả,Liabilities,-10.75,-12.45,-17.69,-17.65
Tăng trưởng vốn chủ sở hữu,Owner's equity,7.4,7.56,7.4,7.83
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.17,0.21,0.25,0.17
Tỷ số thanh toán nhanh,Quick ratio,0.77,0.77,0.57,0.57
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.22,0.25,0.31,0.21
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.04,0.93,0.78,0.96
Khả năng thanh toán lãi vay,Interest coverage,0.45,8.48,0.34,-0.61
