item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,1261.96,1025.95,1008.53,978.9
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),16092.05,16012.62,16578.37,16577.75
Chỉ số giá thị trường trên thu nhập (P/E),P/E,10.42,11.36,15.32,9.62
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.82,0.73,0.93,0.57
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,1.72,1.52,1.89,1.38
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,1.11,1.58,0.84,0.43
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,15.43,18.31,24.2,24.33
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,12.29,14.61,18.82,18.96
Tỷ suất lợi nhuận gộp biên,Gross profit margin,42.53,40.54,40.23,48.53
Tỷ lệ lãi EBIT,EBIT margin,44.27,41.57,40.48,47.82
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,55.6,52.11,52.06,61.36
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,17.85,14.97,13.57,14.2
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,5.09,4.34,3.77,3.29
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),4.65,3.99,3.32,3.2
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,1.48,1.13,0.89,0.76
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,14.91,23.19,28.21,12.53
Tăng trưởng  lợi nhuận gộp,Gross profit,20.56,24.14,6.28,9.9
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,34.43,36.22,20.0,6.23
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,37.79,32.38,21.99,-1.79
Tăng trưởng tổng tài sản,Total assets,4.75,5.78,3.16,4.98
Tăng trưởng nợ dài hạn,Long-term liabilities,2.96,-2.43,6.33,1.59
Tăng trưởng nợ phải trả,Liabilities,2.14,-0.25,2.82,3.77
Tăng trưởng vốn chủ sở hữu,Owner's equity,15.65,26.77,7.0,15.88
Tăng trưởng vốn điều lệ,Charter capital,15.08,31.24,7.0,15.12
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.16,0.08,0.09,0.1
Tỷ số thanh toán nhanh,Quick ratio,0.51,0.33,0.35,0.27
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.17,0.09,0.12,0.12
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,0.52,0.35,0.37,0.31
Khả năng thanh toán lãi vay,Interest coverage,1.86,1.73,1.64,1.55
