time,open,high,low,close,volume,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,daily_return,volatility_20d,symbol
2025-02-11,42.0,42.0,41.137,41.137,151100,41.137,41.137,41.137,,0.0,0.0,0.0,,,,,BSI
2025-02-12,41.137,41.728,41.137,41.228,163300,41.182500000000005,41.182500000000005,41.182500000000005,,0.007259259259257078,0.0014518518518514157,0.005807407407405663,,,0.22121204754843582,,BSI
2025-02-13,41.137,41.273,40.773,41.182,150900,41.18233333333333,41.18233333333333,41.18233333333333,,0.009194470824098744,0.0030003756463008813,0.0061940951777978625,,,-0.11157465799941368,,BSI
2025-02-14,41.819,42.046,41.455,41.546,186500,41.273250000000004,41.273250000000004,41.273250000000004,,0.0396429189637999,0.010328884309800685,0.029314034653999215,,,0.8838813073672958,,BSI
2025-02-17,41.5,42.819,41.182,42.091,506000,41.4368,41.4368,41.4368,,0.1065225530451741,0.02956761805687537,0.07695493498829874,,,1.311798969816591,,BSI
2025-02-18,41.819,42.728,41.819,42.137,147400,41.5535,41.5535,41.5535,,0.16137671019673405,0.055929436484847106,0.10544727371188695,,,0.10928702097836585,,BSI
2025-02-19,42.319,42.728,42.091,42.637,408400,41.708285714285715,41.708285714285715,41.708285714285715,,0.24240060300554234,0.09322366978898616,0.14917693321655617,,,1.1866055960319866,,BSI
2025-02-20,43.0,43.182,42.455,42.455,359700,41.801625,41.801625,41.801625,,0.28859994235141073,0.13229892430147108,0.15630101804993965,,,-0.4268593006074628,,BSI
2025-02-21,42.546,42.546,41.955,42.137,197300,41.83888888888889,41.83888888888889,41.83888888888889,,0.29613959634203724,0.16506705870958432,0.1310725376324529,,,-0.749028382993755,,BSI
2025-02-24,42.455,45.046,42.182,45.046,1963900,42.1596,42.1596,42.1596,,0.5307289025017354,0.23819942746801456,0.29252947503372084,,,6.903671357714125,,BSI
2025-02-25,45.91,46.546,45.546,46.091,1378900,42.517,42.517,42.517,,0.7918375736809651,0.3489270567106047,0.4429105169703604,,,2.319850819162639,,BSI
2025-02-26,46.091,49.273,46.0,48.0,2132400,42.97391666666667,42.97391666666667,42.97391666666667,,1.1396710046768774,0.5070758463038593,0.6325951583730182,,,4.141806426417305,,BSI
2025-02-27,48.546,49.819,47.728,49.0,1213600,43.43746153846154,43.43746153846154,43.43746153846154,,1.4789744505605498,0.7014555671551974,0.7775188834053524,,,2.083333333333326,,BSI
2025-02-28,49.182,49.91,48.455,48.91,968500,43.82835714285714,43.82835714285714,43.82835714285714,93.46579961582961,1.7207765867877995,0.9053197710817178,0.8154568157060818,,,-0.1836734693877573,,BSI
2025-03-03,48.728,51.273,48.637,50.364,1099200,44.264066666666665,44.264066666666665,44.264066666666665,94.68382750132048,2.0066013193101497,1.1255760807274042,0.8810252385827455,,,2.9728071968922576,,BSI
2025-03-04,50.364,51.182,48.637,50.182,1361200,44.6339375,44.6339375,44.6339375,92.36293944810404,2.193152305539222,1.3390913256897679,0.8540609798494541,,,-0.3613692319910933,,BSI
2025-03-05,50.273,51.364,49.091,49.091,797200,44.89611764705882,44.89611764705882,44.89611764705882,79.74421089153932,2.227285957934768,1.516730252138768,0.7105557057960001,,,-2.1740863257741827,,BSI
2025-03-06,49.546,51.364,49.455,51.273,1229400,45.25038888888889,45.25038888888889,45.25038888888889,84.34953153570635,2.4027093498921346,1.6939260716894415,0.708783278202693,,,4.444806583691507,,BSI
2025-03-07,51.273,51.637,50.637,50.819,922000,45.543473684210525,45.543473684210525,45.543473684210525,80.26069801045824,2.476551501996717,1.8504511577508966,0.6261003442458202,,,-0.8854562830339585,,BSI
2025-03-10,51.182,51.546,50.091,50.91,1244900,45.8118,45.8118,45.8118,80.46510607872504,2.513441490090095,1.9830492242187363,0.5303922658713587,53.77719897834443,37.846401021655566,0.1790668844329657,,BSI
2025-03-11,50.091,52.546,50.091,52.001,1235000,46.355,46.10652380952381,46.10652380952381,82.76891712151084,2.600732033581032,2.1065857860911956,0.4941462474898364,54.45863305138991,38.251366948610084,2.142997446474171,2.1683793227314414,BSI
2025-03-12,52.455,52.455,51.001,51.364,901800,46.8618,46.3455,46.3455,77.05497487229103,2.58866927382514,2.2030024836379845,0.38566679018715533,54.882748273115844,38.84085172688416,-1.2249764427607168,2.226097995744849,BSI
2025-03-13,51.455,51.728,49.546,50.728,1375700,47.339099999999995,46.536043478260865,46.536043478260865,71.73052263923921,2.498982846394462,2.26219855618928,0.23678429020518177,55.06772378707265,39.61047621292734,-1.2382213223269156,2.272884213316956,BSI
2025-03-14,50.728,50.91,49.819,50.001,754300,47.76185,46.680416666666666,46.680416666666666,66.1072955653791,2.342242963405809,2.278207437632586,0.06403552577322325,55.06976315233736,40.453936847662646,-1.433133575145884,2.3409968332516295,BSI
2025-03-17,50.001,51.364,49.637,51.273,652100,48.22095,46.86412,46.86412,70.46935818581437,2.294218918746253,2.281409733855319,0.012809184890933967,55.17388581234046,41.268014187659546,2.5439491210175857,2.366923745297171,BSI
2025-03-18,51.728,51.728,50.455,50.546,580300,48.6414,47.005730769230766,47.005730769230766,65.29675400058568,2.17245399579366,2.2596185862429876,-0.08716459044932767,55.04019262953486,42.24260737046514,-1.417900259395788,2.4217669846019394,BSI
2025-03-19,50.091,51.182,50.091,50.182,985900,49.01865,47.12337037037037,47.12337037037037,62.81078995926145,2.023259779853092,2.2123468249650085,-0.18908704511191665,54.785358019220986,43.251941980779016,-0.7201361136390583,2.4489763496938863,BSI
2025-03-20,50.364,51.637,50.001,50.273,957700,49.40955,47.23585714285714,47.23585714285714,63.18811531914786,1.8905718923799668,2.147991838448,-0.2574199460680333,54.295549611133865,44.52355038886614,0.18133992268143384,2.436082707033609,BSI
2025-03-21,50.364,51.091,50.364,50.819,709000,49.843650000000004,47.35941379310345,47.35941379310345,65.45299618752892,1.8086247225092151,2.080118415260243,-0.2714936927510281,53.3597609661551,46.32753903384491,1.0860700574861326,2.406017419305177,BSI
2025-03-24,51.091,52.728,50.273,52.728,936900,50.22775,47.53836666666667,47.53836666666667,71.95091132178649,1.8760948917271918,2.039313710553633,-0.1632188188264414,53.168419302619526,47.287080697380475,3.7564690371711285,2.0779270087612707,BSI
2025-03-25,52.91,53.091,51.182,51.91,1118300,50.5187,47.67938709677419,47.67938709677419,66.20466427831637,1.8423225753967998,1.9999154835222666,-0.15759290812546678,52.81744209079672,48.21995790920329,-1.5513579123046628,2.110002798109088,BSI
2025-03-26,51.546,52.001,49.728,50.637,1333600,50.650549999999996,47.7718125,47.7718125,58.389429811951054,1.6933177967858555,1.9385959461749844,-0.24527814938912895,52.61991959991086,48.68118040008913,-2.452321325370832,2.0444277431771174,BSI
2025-03-27,50.546,51.637,50.182,51.182,661300,50.75965,47.875151515151515,47.875151515151515,60.53722951468487,1.6007548756885512,1.871027732077698,-0.2702728563891468,52.58015002096025,48.939149979039755,1.0762880897367655,2.00997895900037,BSI
