time,open,high,low,close,volume,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,daily_return,volatility_20d,symbol
2025-02-11,15.396,15.493,15.299,15.299,888613,15.299,15.299,15.299,,0.0,0.0,0.0,,,,,HUT
2025-02-12,15.299,15.396,15.299,15.396,396188,15.3475,15.3475,15.3475,,0.007737891737891189,0.0015475783475782379,0.0061903133903129515,,,0.6340283678671899,,HUT
2025-02-13,15.493,15.59,15.396,15.396,664216,15.363666666666667,15.363666666666667,15.363666666666667,,0.013712161427260838,0.003980494963514759,0.00973166646374608,,,0.0,,HUT
2025-02-14,15.396,15.783,15.396,15.493,1110491,15.396,15.396,15.396,,0.025974484842837597,0.008379292939379328,0.01759519190345827,,,0.6300337750064999,,HUT
2025-02-17,15.493,15.783,15.493,15.783,1774799,15.473400000000002,15.473400000000002,15.473400000000002,,0.05841961589671918,0.0183873575308473,0.040032258365871876,,,1.8718130768734298,,HUT
2025-02-18,15.88,17.333,15.88,17.333,8936766,15.783333333333333,15.783333333333333,15.783333333333333,,0.2068205634073479,0.056073998706147425,0.15074656470120046,,,9.820693150858517,,HUT
2025-02-19,15.686,17.72,15.686,17.042,1172754,15.963142857142858,15.963142857142858,15.963142857142858,,0.2975185073155906,0.10436290042803606,0.19315560688755454,,,-1.6788784399699774,,HUT
2025-02-20,16.558,17.526,16.558,16.655,2911322,16.049625,16.049625,16.049625,,0.3343158308070553,0.15035348650383992,0.18396234430321537,,,-2.2708602276728107,,HUT
2025-02-21,16.752,16.945,16.558,16.752,2479989,16.127666666666666,16.127666666666666,16.127666666666666,,0.3670736673794899,0.19369752267896995,0.17337614470051993,,,0.58240768537976,,HUT
2025-02-24,16.752,16.945,16.267,16.558,1985985,16.1707,16.1707,16.1707,,0.37307967988063595,0.22957395411930315,0.1435057257613328,,,-1.158070678127976,,HUT
2025-02-25,14.912,16.945,14.912,16.655,2182663,16.214727272727274,16.214727272727274,16.214727272727274,,0.38127151668488857,0.2599134666324202,0.12135805005246836,,,0.5858195434231162,,HUT
2025-02-26,16.655,16.848,16.461,16.461,1250049,16.23525,16.23525,16.23525,,0.36786886441830724,0.28150454618959764,0.0863643182287096,,,-1.1648153707595421,,HUT
2025-02-27,16.461,16.655,16.267,16.461,1497860,16.252615384615385,16.252615384615385,16.252615384615385,,0.3531759731619424,0.2958388315840666,0.05733714157787578,,,0.0,,HUT
2025-02-28,16.461,16.655,16.267,16.267,1364313,16.253642857142857,16.253642857142857,16.253642857142857,57.154005431178994,0.32216386778260464,0.30110383882377423,0.021060028958830412,,,-1.1785432233764603,,HUT
2025-03-03,16.364,16.461,16.267,16.461,987898,16.267466666666667,16.267466666666667,16.267466666666667,60.9277454361994,0.30967103459044765,0.30281727797710895,0.006853756613338702,,,1.19259851232556,,HUT
2025-03-04,16.461,16.558,16.171,16.267,1372466,16.2674375,16.2674375,16.2674375,55.649298890062475,0.28087840420239374,0.2984295032221659,-0.017551099019772143,,,-1.1785432233764603,,HUT
2025-03-05,16.267,16.364,15.783,15.783,1735913,16.23894117647059,16.23894117647059,16.23894117647059,45.14182247896207,0.2165094954459157,0.2820455016669159,-0.0655360062210002,,,-2.97534886580193,,HUT
2025-03-06,15.88,15.977,15.686,15.977,1980438,16.22438888888889,16.22438888888889,16.22438888888889,49.276036535531674,0.17908645302479087,0.2614536919384909,-0.08236723891370001,,,1.229170626623577,,HUT
2025-03-07,15.977,16.461,15.88,16.074,1378949,16.216473684210527,16.216473684210527,16.216473684210527,51.254118135123505,0.15546342602220165,0.24025563875523306,-0.08479221273303142,,,0.607122738937238,,HUT
2025-03-10,16.171,16.267,15.88,15.88,1362409,16.19965,16.19965,16.19965,47.28268013602358,0.1197079099828855,0.21614609300076354,-0.09643818301787804,17.339656883635726,15.05964311636427,-1.2069180042304395,,HUT
2025-03-11,15.88,16.074,15.686,15.977,917920,16.23355,16.18904761904762,16.18904761904762,49.394101208517455,0.09806802807193193,0.19253048001499723,-0.0944624519430653,17.29865122573051,15.168448774269493,0.6108312342569144,2.5918915991181017,HUT
2025-03-12,16.074,16.364,15.977,15.977,940146,16.2626,16.17940909090909,16.17940909090909,49.39410120851746,0.07999612027193237,0.17002360806638428,-0.09002748779445191,17.26112974022072,15.264070259779277,0.0,2.590793951957374,HUT
2025-03-13,15.977,16.171,15.783,15.88,1181975,16.2868,16.166391304347826,16.166391304347826,47.201562493233034,0.05718768971328103,0.14745642439576362,-0.09026873468248259,17.218094198527258,15.355505801472743,-0.6071227389372158,2.5970064502464094,HUT
2025-03-14,15.686,15.88,15.686,15.686,1149881,16.29645,16.146375,16.146375,43.08259194998671,0.023190341672018278,0.12260320785101456,-0.09941286617899628,17.19658998326576,15.39631001673424,-1.2216624685138622,2.613283091831411,HUT
2025-03-17,15.686,15.977,15.686,15.977,1004360,16.30615,16.1396,16.1396,50.11463339343228,0.019503640594995986,0.10198329439981084,-0.08247965380481485,17.186966911496903,15.425333088503093,1.8551574652556413,2.612688980136789,HUT
2025-03-18,15.977,16.171,15.88,15.88,1041579,16.2335,16.129615384615384,16.129615384615384,47.98640632440164,0.008655044131858247,0.08331764434622033,-0.07466260021436208,16.988393509394744,15.478606490605253,-0.6071227389372158,1.2587427536032152,HUT
2025-03-19,15.88,15.88,15.686,15.783,748701,16.17055,16.116777777777777,16.116777777777777,45.887779908894835,-0.00768109320116217,0.06511789683674384,-0.072798990037906,16.847521421304588,15.49357857869541,-0.6108312342569366,1.2251438937631443,HUT
2025-03-20,15.783,15.88,15.59,15.59,910714,16.1173,16.097964285714287,16.097964285714287,41.95606585826975,-0.03578853876747523,0.04493660971590002,-0.08072514848337525,16.801330501012774,15.433269498987224,-1.2228346955585057,1.1605340623709743,HUT
2025-03-21,15.59,15.686,15.396,15.396,1145833,16.049500000000002,16.073758620689656,16.073758620689656,38.394935103561664,-0.07287797858418799,0.021373692055882416,-0.0942516706400704,16.73744231704333,15.361557682956672,-1.244387427838356,1.157372006790823,HUT
2025-03-24,15.396,15.493,15.299,15.396,981619,15.991400000000002,16.051166666666667,16.051166666666667,38.39493510356167,-0.10110613822880055,-0.0031222740010541754,-0.09798386422774637,16.69462337545724,15.288176624542764,0.0,1.147151685336734,HUT
2025-03-25,13.944,15.59,13.944,15.396,584677,15.928449999999998,16.030032258064516,16.030032258064516,38.39493510356167,-0.1220700110189803,-0.0269118214046394,-0.09515818961434089,16.606507123816193,15.250392876183803,0.0,1.1291523238603975,HUT
2025-03-26,15.493,15.493,15.202,15.202,740837,15.8655,16.00415625,16.00415625,34.71481442962185,-0.15257936991705456,-0.052045331107122436,-0.10053403880993213,16.568685683346267,15.162314316653736,-1.2600675500129999,1.1328044040554466,HUT
2025-03-27,15.299,15.299,15.105,15.202,470726,15.80255,15.979848484848485,15.979848484848485,34.71481442962185,-0.17474391754469565,-0.07658504839463709,-0.09815886915005856,16.506686791435175,15.098413208564823,0.0,1.1328044040554466,HUT
2025-03-28,14.525,15.299,14.525,14.718,2231388,15.725100000000001,15.942735294117647,15.942735294117647,27.177581632303387,-0.22872760679661042,-0.10701356007503177,-0.12171404672157865,16.54532536055968,14.904874639440322,-3.183791606367581,1.2847359052978933,HUT
2025-03-31,14.718,14.815,14.331,14.331,1462133,15.6186,15.896685714285715,15.896685714285715,22.89680760619794,-0.29928773248632723,-0.14546839455729088,-0.15381933792903635,16.577851550346466,14.659348449653535,-2.6294333469221387,1.305190935412965,HUT
2025-04-01,14.234,14.525,12.975,14.525,1770730,15.5315,15.858583333333334,15.858583333333334,28.939303989876947,-0.3356834123573442,-0.18351139811730155,-0.15217201424004267,16.556922839613,14.506077160387,1.353708743283799,1.3754491744793915,HUT
2025-04-02,14.234,14.621,14.234,14.331,380445,15.4589,15.817297297297298,15.817297297297298,26.686992960318108,-0.3758488776425306,-0.22197889402234736,-0.15386998362018325,16.607548615593668,14.310251384406332,-1.3356282271944964,1.2683272101630994,HUT
2025-04-03,14.234,14.331,12.975,13.653,5496439,15.342700000000002,15.760342105263158,15.760342105263158,20.640827441393526,-0.457119839018187,-0.2690070830215153,-0.18811275599667165,16.71842321267569,13.966976787324313,-4.731002721373246,1.522000290549617,HUT
2025-04-04,13.556,14.331,12.297,14.331,2542142,15.25555,15.723692307692309,15.723692307692309,36.20573980816612,-0.4614988561755471,-0.3075054376523217,-0.1539934185232254,16.65680905415169,13.85429094584831,4.965941551307407,1.974610135596376,HUT
2025-04-08,13.653,13.847,12.975,12.975,3075072,15.1103,15.654974999999999,15.654974999999999,25.45327730108687,-0.5678414040204789,-0.35957263092595315,-0.20826877309452574,16.809573665268097,13.411026334731906,-9.462005442746491,2.8060606075787224,HUT
2025-04-09,11.716,12.975,11.716,12.975,5578468,14.960199999999997,15.58960975609756,15.58960975609756,25.45327730108687,-0.6446870878987543,-0.4165955223205134,-0.2280915655782409,16.856096355150683,13.064303644849309,0.0,2.791274222116014,HUT
2025-04-10,13.072,14.234,13.072,14.234,2768160,14.873050000000001,15.557333333333334,15.557333333333334,43.51625676883184,-0.5971139104484138,-0.4526991999460935,-0.1444147105023203,16.732030532725563,13.01406946727444,9.703275529865119,3.6765851133093315,HUT
2025-04-11,14.525,14.815,13.556,13.847,2196515,14.7714,15.517558139534884,15.517558139534884,40.28498175404755,-0.5839085559166843,-0.47894107114021167,-0.10496748477647266,16.620853222185577,12.921946777814425,-2.7188422087958464,3.7096381095674396,HUT
2025-04-14,13.847,13.944,13.459,13.556,1262585,14.6649,15.472977272727274,15.472977272727274,38.00004983078706,-0.5901219270850824,-0.5011772423291858,-0.08894468475589656,16.537760227453965,12.792039772546033,-2.1015382393298254,3.722375960159946,HUT
2025-04-15,12.588,13.556,12.588,12.975,1268403,14.5148,15.417466666666668,15.417466666666668,33.86950983018623,-0.6346124950707512,-0.5278642928774989,-0.10674820219325232,16.42569294089934,12.603907059100662,-4.285925051637651,3.756980783646936,HUT
2025-04-16,12.975,13.363,12.782,12.878,648476,14.3647,15.362260869565217,15.362260869565217,33.220268601464426,-0.669975618192618,-0.5562865579405227,-0.11368906025209524,16.295580584494783,12.433819415505216,-0.7475915221579976,3.756400861504472,HUT
2025-04-17,12.104,12.878,11.716,12.782,641139,14.21465,15.30736170212766,15.30736170212766,32.55514704568762,-0.6977048386648192,-0.584570214085382,-0.11313462457943724,16.14787683886974,12.281423161130263,-0.745457369156699,3.7558334870850594,HUT
2025-04-18,12.685,13.169,12.394,12.878,912401,14.07905,15.256749999999998,15.256749999999998,33.978677576135084,-0.7038208394488539,-0.6084203391580764,-0.09540050029077751,15.9863648361533,12.171735163846702,0.7510561727429144,3.7750649343310103,HUT
2025-04-21,12.588,12.975,12.588,12.685,481195,13.9435,15.20426530612245,15.20426530612245,32.4938046188972,-0.715987839043768,-0.6299338391352147,-0.08605399990855322,15.842049529453849,12.044950470546151,-1.4986799192421185,3.7767719461481057,HUT
2025-04-22,11.91,12.685,11.426,11.716,3058372,13.7595,15.134500000000001,15.134500000000001,26.283450602755593,-0.7946601283099373,-0.6628790969701593,-0.13178103133977792,15.775029654823673,11.743970345176326,-7.638943634213646,4.057211585767184,HUT
2025-04-23,11.716,12.297,10.651,12.007,585601,13.590050000000002,15.06866,15.073176470588235,30.57473440977745,-0.8240283306887335,-0.6951089437138742,-0.12891938697485927,15.596097013669567,11.584002986330436,2.4837828610447366,4.135652699930448,HUT
2025-04-24,11.426,12.297,11.426,12.104,517160,13.435150000000002,15.00282,15.016076923076923,31.995823336242026,-0.8299090780716778,-0.722068970585435,-0.10784010748624284,15.395018338757252,11.475281661242752,0.8078620804530701,4.158649286270341,HUT
2025-04-25,10.942,12.394,10.942,12.007,699243,13.2754,14.935039999999999,14.959301886792453,31.30572317409984,-0.8327967396614877,-0.7442145244006455,-0.0885822152608422,15.147781022852127,11.403018977147871,-0.8013879709186988,4.15184836341393,HUT
2025-04-28,11.716,12.201,11.716,12.104,272141,13.1447,14.867260000000002,14.906425925925927,32.865102783285025,-0.8178306997143405,-0.7589377594633846,-0.05889294025095593,14.957057243742884,11.332342756257116,0.8078620804530701,4.141866678032255,HUT
2025-04-29,12.104,12.201,12.007,12.007,436450,13.0285,14.791739999999999,14.85370909090909,32.08083981770763,-0.8045230536051609,-0.7680548182917399,-0.036468235313420916,14.818474360298561,11.238525639701438,-0.8013879709186988,4.121608417332384,HUT
2025-05-05,12.201,12.297,11.91,12.104,621988,12.90745,14.687159999999999,14.804607142857142,33.78254331694268,-0.7771905895184208,-0.7698819725370762,-0.007308616981344551,14.595872804993164,11.219027195006838,0.8078620804530701,4.108384257727214,HUT
2025-05-06,12.201,12.491,12.104,12.104,1357680,12.7961,14.588400000000002,14.757228070175438,33.78254331694269,-0.7469193929887137,-0.7652894566274038,0.018370063638690093,14.379715171222553,11.212484828777445,0.0,4.110536743391119,HUT
2025-05-07,12.104,12.394,12.104,12.394,792986,12.73315,14.50318,14.71648275862069,39.0752852571762,-0.6915568385225477,-0.7505429330064326,0.05898609448388492,14.272827242322636,11.193472757677364,2.395902181097176,4.056759142747267,HUT
2025-05-08,12.394,12.588,12.201,12.394,647961,12.636299999999999,14.416020000000001,14.677118644067797,39.0752852571762,-0.6403006281741561,-0.7284944720399774,0.0881938438658213,13.984568144500047,11.28803185549995,0.0,3.8578928089936015,HUT
2025-05-09,12.394,12.491,12.201,12.201,1060078,12.5976,14.32888,14.63585,36.80468833086064,-0.6082417667539151,-0.704443930982765,0.09620216422884997,13.949362420732719,11.245837579267281,-1.5572050992415654,3.2675887942761865,HUT
2025-05-12,12.201,12.394,12.201,12.394,546479,12.568549999999998,14.24366,14.599098360655738,40.5264328669207,-0.5607968836838797,-0.675714521522988,0.11491763783910836,13.911103493984667,11.22599650601533,1.581837554298815,3.2931800038658836,HUT
2025-05-13,12.491,12.685,12.394,12.394,790193,12.47655,14.16232,14.563532258064516,40.5264328669207,-0.5172341190713592,-0.6440184410326623,0.12678432196130307,13.567093172243185,11.386006827756814,0.0,2.3366920415389383,HUT
2025-05-14,12.394,12.878,12.297,12.685,1651262,12.41845,14.0868,14.533714285714286,46.079357795737344,-0.4539956668071756,-0.606013886187565,0.1520182193803894,13.306606808108446,11.530293191891554,2.3479102791673423,2.376401093796732,HUT
2025-05-15,12.878,12.878,12.588,12.782,709834,12.37975,14.017099999999997,14.50634375,47.82799132318677,-0.3915382393431308,-0.5631187568186782,0.17158051747554737,13.113177677344295,11.646322322655704,0.7646826960977515,2.3553351518223495,HUT
2025-05-16,12.878,12.878,12.491,12.491,802032,12.35555,13.937700000000001,14.475338461538461,43.29214069425829,-0.3613560584030058,-0.5227662171355437,0.16141015873253794,13.036330194838333,11.674769805161665,-2.2766390236269807,2.2134404226612086,HUT
2025-05-19,12.588,12.782,12.297,12.491,835601,12.336200000000002,13.86218,14.445272727272728,43.29214069425829,-0.333591032784355,-0.484931180265306,0.15134014748095104,12.975170751327902,11.697229248672102,0.0,2.209409359965114,HUT
