time,open,high,low,close,volume,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,daily_return,volatility_20d,symbol
2025-02-11,22.101,22.101,21.787,21.787,339000,21.787,21.787,21.787,,0.0,0.0,0.0,,,,,DSE
2025-02-12,21.697,21.966,21.607,21.832,347200,21.8095,21.8095,21.8095,,0.003589743589742511,0.0007179487179485022,0.002871794871794009,,,0.20654518749714246,,DSE
2025-02-13,21.832,21.832,21.607,21.607,355200,21.742,21.742,21.742,,-0.011587405946382745,-0.0017431222149177472,-0.009844283731464998,,,-1.0305972883840275,,DSE
2025-02-14,21.607,23.087,21.473,23.087,1343000,22.07825,22.07825,22.07825,,0.09471639320276637,0.017548780868619076,0.07716761233414729,,,6.849632063683075,,DSE
2025-02-17,23.132,23.132,22.638,23.132,621900,22.288999999999998,22.288999999999998,22.288999999999998,,0.18051320002101434,0.050141664699098136,0.1303715353219162,,,0.1949148871659423,,DSE
2025-02-18,23.042,23.176,22.863,22.863,606500,22.384666666666664,22.384666666666664,22.384666666666664,,0.22421710051940025,0.08495675186315857,0.13926034865624168,,,-1.1628912329241015,,DSE
2025-02-19,22.863,23.311,22.773,22.997,740800,22.47214285714286,22.47214285714286,22.47214285714286,,0.26659232626008134,0.12128386674254313,0.1453084595175382,,,0.5860998119231908,,DSE
2025-02-20,22.997,23.042,22.638,22.638,541500,22.492875,22.492875,22.492875,,0.26811602362089815,0.15065029811821415,0.117465725502684,,,-1.5610731834587055,,DSE
2025-02-21,22.638,23.087,22.19,23.087,1190000,22.558888888888887,22.558888888888887,22.558888888888887,,0.30207201416147456,0.18093464132686624,0.12113737283460832,,,1.9833907589009492,,DSE
2025-02-24,22.952,23.894,22.863,23.894,869600,22.6924,22.6924,22.6924,,0.3896093627142143,0.22266958560433586,0.16693977710987845,,,3.495473643175817,,DSE
2025-02-25,23.849,24.207,23.804,23.894,1008700,22.801636363636362,22.801636363636362,22.801636363636362,,0.4537527627174818,0.2688862210269651,0.1848665416905167,,,0.0,,DSE
2025-02-26,23.849,24.925,23.804,24.656,1641500,22.956166666666665,22.956166666666665,22.956166666666665,,0.5596229164212687,0.32703356010582585,0.23258935631544286,,,3.1890851259730457,,DSE
2025-02-27,24.656,25.104,23.804,24.163,1662600,23.049,23.049,23.049,,0.5968645135804067,0.38099975080074205,0.21586476277966465,,,-1.9995133030499601,,DSE
2025-02-28,24.118,24.432,23.132,24.432,1325500,23.147785714285714,23.147785714285714,23.147785714285714,73.98680232379022,0.6406992177526014,0.43293964419111397,0.20775957356148744,,,1.113272358564732,,DSE
2025-03-03,24.387,24.88,23.804,24.79,730400,23.257266666666666,23.257266666666666,23.257266666666666,76.50387530045143,0.696299635918816,0.48561164253665445,0.2106879933821616,,,1.4652914210871115,,DSE
2025-03-04,24.656,24.656,23.67,23.849,1546300,23.294249999999998,23.294249999999998,23.294249999999998,60.05481241857271,0.6568606514516802,0.5198614443196596,0.13699920713202052,,,-3.795885437676483,,DSE
2025-03-05,23.849,24.073,22.549,22.683,1019300,23.25829411764706,23.25829411764706,23.25829411764706,46.665763889487025,0.525461325713021,0.520981420598332,0.004479905114688987,,,-4.889093882343076,,DSE
2025-03-06,22.773,23.176,22.594,22.638,608200,23.22383333333333,23.22383333333333,23.22383333333333,46.237320735062866,0.41293522918600445,0.4993721823158665,-0.08643695312986205,,,-0.19838645681787836,,DSE
2025-03-07,22.638,23.042,22.504,22.504,818100,23.185947368421054,23.185947368421054,23.185947368421054,44.91492193659065,0.3093784842809484,0.4613734427088829,-0.15199495842793453,,,-0.5919250817210009,,DSE
2025-03-10,22.504,22.863,22.056,22.101,928300,23.131700000000002,23.131700000000002,23.131700000000002,41.10714072739588,0.1925704535515642,0.4076128448774192,-0.215042391325855,25.054755693421278,21.208644306578726,-1.7907927479559271,,DSE
2025-03-11,22.056,22.459,21.832,22.414,537100,23.163050000000002,23.09752380952381,23.09752380952381,45.00669637215079,0.12382831604505284,0.350855939110946,-0.22702762306589314,25.012852205642538,21.313247794357466,1.4162255101579202,2.6077705577923695,DSE
2025-03-12,22.414,22.638,21.966,22.504,958700,23.196649999999998,23.070545454545456,23.070545454545456,46.11161552353542,0.07573885428302418,0.29583252214536165,-0.22009366786233747,24.967375248383593,21.425924751616403,0.40153475506379266,2.6082631308109674,DSE
2025-03-13,22.459,22.638,22.145,22.594,732100,23.246000000000002,23.04982608695652,23.04982608695652,47.252925856285074,0.04437829188504594,0.24554167609329852,-0.20116338420825258,24.879914511710737,21.612085488289267,0.39992890152862337,2.592778457252402,DSE
2025-03-14,22.549,22.952,22.325,22.459,727900,23.2146,23.025208333333335,23.025208333333335,45.68976576338241,0.008533084400763613,0.19813995775479154,-0.18960687335402793,24.885107820678297,21.544092179321705,-0.597503762060736,2.079929647436476,DSE
2025-03-17,22.414,22.997,21.966,22.997,1107800,23.20785,23.024079999999998,23.024079999999998,52.44178254692599,0.02326936817346592,0.16316583983852642,-0.1398964716650605,24.880852252491636,21.534847747508366,2.3954762010775177,2.1541828140627017,DSE
2025-03-18,22.997,23.221,22.818,23.221,514300,23.225749999999998,23.031653846153844,23.031653846153844,54.95291136088076,0.05241865753187014,0.14101640337719518,-0.08859774584532504,24.890858926419554,21.56064107358044,0.9740400921859349,2.1468198587810297,DSE
2025-03-19,23.221,23.221,22.997,23.132,412900,23.232499999999998,23.035370370370373,23.035370370370373,53.738801268234546,0.06755934113139972,0.1263249909280361,-0.05876564979663637,24.89479663576124,21.570203364238758,-0.3832737608199466,2.14620508009581,DSE
2025-03-20,23.132,23.221,22.773,23.132,599600,23.2572,23.038821428571428,23.038821428571428,53.73880126823453,0.07865179305546022,0.11679035135352092,-0.038138558298060704,24.896828404628057,21.617571595371945,0.0,2.112602825588771,DSE
2025-03-21,23.132,23.311,22.997,23.042,485700,23.25495,23.038931034482758,23.038931034482758,52.38152769487675,0.07926665660786014,0.10928561240438878,-0.030018955796528635,24.8956849412286,21.614215058771403,-0.3890714162199549,2.06918073995964,DSE
2025-03-24,23.042,23.042,22.594,22.952,509700,23.20785,23.036033333333332,23.036033333333332,50.99449282631445,0.07166557640979576,0.10176160520547019,-0.030096028795674426,24.82526044167586,21.590439558324142,-0.39059109452304064,1.9002953345538418,DSE
2025-03-25,22.907,22.997,22.638,22.728,523300,23.14955,23.026096774193547,23.026096774193547,47.61506052007062,0.047024666551944705,0.09081421747476509,-0.043789550922820386,24.746755121454346,21.552344878545657,-0.9759498082955731,1.9078492981645683,DSE
2025-03-26,22.773,22.773,22.011,22.056,622700,23.019550000000002,22.99578125,22.99578125,39.21824569607469,-0.026423620847250362,0.067366649810362,-0.09379027065761236,24.52084873250147,21.518251267498535,-2.9567053854276715,1.8207165373531284,DSE
2025-03-27,22.056,22.145,21.876,22.056,485300,22.9142,22.967303030303032,22.967303030303032,39.21824569607468,-0.08366745147798937,0.037159829552691724,-0.1208272810306811,24.37274961844761,21.455650381552392,0.0,1.7909901502577932,DSE
2025-03-28,22.056,22.145,21.787,21.876,402700,22.7864,22.935205882352943,22.935205882352943,37.18135356763481,-0.1419221056590203,0.0013434425103493186,-0.14326554816936962,24.12823525539895,21.444564744601053,-0.8161044613710589,1.7545312012348302,DSE
2025-03-31,21.876,21.966,21.742,21.742,430600,22.634,22.901114285714286,22.901114285714286,35.69505881212987,-0.19663532924063531,-0.038252311839847605,-0.1583830174007877,23.67670114808151,21.59129885191849,-0.6125434265862095,1.690117680059001,DSE
2025-04-01,21.742,21.921,21.742,21.787,350300,22.530900000000003,22.870166666666666,22.870166666666666,36.61145428757995,-0.23367121291010307,-0.0773360920538987,-0.15633512085620438,23.47043110365587,21.591368896344136,0.20697267960627652,1.525749384947819,DSE
2025-04-02,21.787,21.876,21.742,21.876,382000,22.49055,22.843297297297298,22.843297297297298,38.478803489982724,-0.25292529597979296,-0.11245393283907756,-0.1404713631407154,23.47100219964537,21.51009780035463,0.4085004819387894,1.118067386254917,DSE
2025-04-03,21.652,21.652,20.352,20.352,304800,22.376250000000002,22.777736842105263,22.777736842105263,24.933724285572993,-0.3867007138152516,-0.1673032890343124,-0.2193974247809392,23.741724719841525,21.01077528015848,-6.96653867251783,1.8860340048853566,DSE
2025-04-04,19.052,19.725,18.963,19.456,465100,22.22385,22.692564102564102,22.692564102564102,20.38937564336075,-0.5585794518479865,-0.24555852159704725,-0.31302093025093924,24.11028359139324,20.337416408606757,-4.402515723270439,2.077172466223944,DSE
2025-04-08,18.873,18.873,18.111,18.111,145300,22.024350000000002,22.578025,22.578025,15.749137885720515,-0.7941701502856269,-0.3552808473347632,-0.4388893029508637,24.66045312672642,19.388246873273584,-6.913034539473683,2.4924934092375612,DSE
2025-04-09,16.856,17.842,16.856,17.08,501500,21.75765,22.443926829268293,22.443926829268293,13.258301208252874,-1.0519443994856523,-0.494613557764941,-0.5573308417207113,25.187553498719208,18.327746501280796,-5.6926729611838205,2.6384011142555455,DSE
2025-04-10,18.245,18.245,18.245,18.245,30100,21.5447,22.34395238095238,22.34395238095238,27.258188040756764,-1.1489818380385373,-0.6254872138196603,-0.5234946242188769,25.293520114733635,17.795879885266363,6.820843091334905,3.190888147644937,DSE
2025-04-11,19.456,19.456,18.38,19.097,197700,21.36985,22.268441860465117,22.268441860465117,35.461912179650454,-1.1439486991493375,-0.7291795108855957,-0.41476918826374176,25.236947444092298,17.5027525559077,4.669772540422046,3.423462904803937,DSE
2025-04-14,19.545,19.545,18.559,19.231,249200,21.20845,22.19940909090909,22.19940909090909,36.67160554278135,-1.1162794456133582,-0.8065994978311483,-0.30967994778221,25.152827342629955,17.264072657370043,0.701680892286749,3.439417496492625,DSE
2025-04-15,19.231,19.545,19.007,19.366,176800,21.0269,22.136444444444443,22.136444444444443,37.933804972193386,-1.0711108914684964,-0.8595017765586179,-0.21160911490987844,24.95888859022812,17.094911409771882,0.7019915761010687,3.3790997910624183,DSE
2025-04-16,19.366,19.769,19.231,19.231,180400,20.827400000000004,22.073282608695653,22.073282608695653,37.13669644877591,-1.0342852619650422,-0.8944584736399028,-0.1398267883251394,24.69501764833135,16.959782351668657,-0.6970980068160548,3.3534678664341784,DSE
2025-04-17,19.097,19.545,18.873,19.276,111900,20.6346,22.013765957446807,22.013765957446807,37.60733555107254,-0.9900568028160102,-0.9135781394751243,-0.07647866334088582,24.401629789048503,16.867570210951495,0.23399719203369695,3.3611536154176314,DSE
2025-04-18,19.276,19.725,19.276,19.5,123700,20.453,21.96139583333333,21.96139583333333,40.014774543674925,-0.9262532316557603,-0.9161131579112516,-0.01014007374450876,24.059884586599974,16.846115413400025,1.162066818842078,3.386631130543432,DSE
2025-04-21,19.5,19.5,19.142,19.142,61400,20.258,21.90385714285714,21.90385714285714,37.52283719778863,-0.8942674909272981,-0.9117440245144609,0.017476533587162835,23.693142776470385,16.822857223529613,-1.8358974358974378,3.3929427473012885,DSE
2025-04-22,18.963,19.097,17.842,19.007,164500,20.06075,21.84592,21.84592,36.59728474766752,-0.8697855859015533,-0.9033523367918794,0.033566750890326125,23.291529334040465,16.829970665959532,-0.7052554591996607,3.391343153789741,DSE
2025-04-23,19.052,19.366,18.738,19.007,85000,19.874699999999997,21.79032,21.790254901960786,36.59728474766752,-0.8406925197315083,-0.8908203733798052,0.05012785364829697,22.87940039490756,16.869999605092435,0.0,3.3969584957938186,DSE
2025-04-24,19.007,19.5,19.007,19.321,56000,19.73795,21.7401,21.74276923076923,40.5527910545932,-0.7832698323363836,-0.869310265171121,0.08604043283473739,22.56855599611866,16.90734400388134,1.6520229389172414,3.4017441826179535,DSE
2025-04-25,19.321,19.456,19.097,19.456,83500,19.607950000000002,21.69708,21.699622641509432,42.22175656629694,-0.7185851646355133,-0.8391652450639995,0.12058008042848622,22.22074076246469,16.995159237535315,0.6987215982609429,3.4118487776567497,DSE
2025-04-28,19.59,19.59,19.276,19.321,18300,19.4802,21.62176,21.655574074074075,40.982672279386016,-0.6704865199737462,-0.8054295000459489,0.13494298007220273,21.86606174214503,17.09433825785497,-0.6938733552631526,3.4114927855749366,DSE
2025-04-29,19.366,19.366,19.187,19.187,28700,19.35245,21.54286,21.61069090909091,39.736133283773775,-0.6358509833302044,-0.7715137967028001,0.13566281337259567,21.488970681166542,17.21592931883346,-0.6935458827182828,3.4116026017741095,DSE
2025-05-05,19.411,19.456,19.142,19.366,26000,19.2314,21.47292,21.570607142857142,42.26250053563027,-0.5871895117909105,-0.7346489397204222,0.14745942792951172,21.0356354146781,17.4271645853219,0.9329233335070519,3.4241117203461453,DSE
2025-05-06,19.456,19.635,19.187,19.366,99900,19.105900000000002,21.400299999999998,21.531929824561402,42.26250053563027,-0.542372808883588,-0.6961937135530554,0.1538209046694674,20.417525251357908,17.794274748642096,0.0,3.4194284065232967,DSE
2025-05-07,19.276,19.545,19.276,19.5,63400,19.063299999999998,21.33754,21.496896551724138,44.29014880714081,-0.49038966206008894,-0.6550329032544621,0.16464324119437312,20.25431621359758,17.872283786402416,0.6919343178766857,3.074644792551417,DSE
2025-05-08,19.5,20.756,19.5,20.756,352600,19.128300000000003,21.29092,21.484338983050847,58.87024272500477,-0.34387990700395576,-0.5928023040043607,0.24892239700040497,20.532390880249462,17.724209119750544,6.441025641025644,3.240313152598919,DSE
2025-05-09,20.621,20.8,20.621,20.666,180400,19.25605,21.22636,21.4707,57.704834506731,-0.23235368971491255,-0.5207125811464711,0.2883588914315586,20.733438089982034,17.778661910017963,-0.4336095586818245,2.7620360537644495,DSE
2025-05-12,20.711,21.518,20.576,21.518,333500,19.47795,21.17884,21.471475409836067,64.80740169917316,-0.07436188198458282,-0.4314424413140935,0.35708055932951066,20.911689383937112,18.044210616062887,4.122713635923736,2.4173035530963545,DSE
2025-05-13,21.697,21.697,21.338,21.518,200000,19.6416,21.11608,21.472225806451615,64.80740169917317,0.050268302214213634,-0.3351002926084321,0.38536859482264574,21.222416098362444,18.060783901637556,0.0,2.031166422938121,DSE
2025-05-14,21.473,21.697,21.383,21.383,279700,19.7559,21.060480000000002,21.470809523809525,62.86734994036248,0.13657094450997675,-0.24076604518475034,0.37733698969472707,21.493699443337157,18.018100556662844,-0.6273817269263016,1.8431864988791549,DSE
2025-05-15,21.383,21.607,21.114,21.383,282500,19.863500000000002,20.9995,21.4694375,62.86734994036248,0.20263061075868194,-0.15208671399606388,0.3547173247547458,21.72644204220941,18.000557957790594,0.0,1.847474048633077,DSE
2025-05-16,21.338,21.607,21.204,21.294,201300,19.959899999999998,20.92958,21.466738461538462,61.46061836017952,0.24497786367993157,-0.0726737984608648,0.3176516621407964,21.91185404389383,18.007945956106166,-0.4162184913248823,1.8594353288498202,DSE
2025-05-19,20.89,21.294,20.442,21.025,213100,20.049599999999998,20.8731,21.460045454545455,57.28810714165987,0.2539054508554983,-0.00735794859759218,0.2612633994530905,22.025257801181223,18.073942198818774,-1.2632666478820442,1.8826500291203478,DSE
