item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,5643.5,6331.63,6814.3,6106.64
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),25520.0,25092.0,28478.0,28398.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,8.25,7.98,8.38,10.38
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.82,2.01,2.01,2.23
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,2.05,2.78,2.37,3.2
Tỷ suất cổ tức,Dividend yield,0.06,0.06,0.05,0.05
Beta,Beta,0.51,0.56,0.67,0.47
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,28.08,31.11,30.03,43.8
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,14.0,16.32,17.81,32.82
Tỷ suất lợi nhuận gộp biên,Gross profit margin,19.69,23.99,20.96,22.16
Tỷ lệ lãi EBIT,EBIT margin,8.62,11.19,9.36,8.6
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,10.92,13.72,11.85,11.47
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,6.29,8.16,6.65,6.2
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,5.53,5.95,5.52,4.23
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),4.97,5.59,5.76,4.46
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,1.83,2.02,1.9,1.43
ROE bình quân 4 quý gần nhất,ROE Trailling,21.38,23.11,24.49,22.03
ROA bình quân 4 quý gần nhất,ROA Trailling,7.09,7.78,8.31,7.49
Tăng trưởng  doanh thu thuần,Net revenue,14.45,3.31,66.11,58.35
Tăng trưởng  lợi nhuận gộp,Gross profit,-12.51,0.94,62.65,67.79
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-20.6,-8.56,145.81,75.08
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-19.97,-10.66,124.76,76.65
Tăng trưởng tổng tài sản,Total assets,11.24,14.75,14.89,19.43
Tăng trưởng nợ dài hạn,Long-term liabilities,81.64,207.17,110.58,78.5
Tăng trưởng nợ phải trả,Liabilities,14.51,16.45,15.46,26.48
Tăng trưởng vốn chủ sở hữu,Owner's equity,5.09,11.52,13.82,7.88
Tăng trưởng vốn điều lệ,Charter capital,20.0,20.0,20.0,13.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.32,0.21,0.22,0.18
Tỷ số thanh toán nhanh,Quick ratio,0.64,0.58,0.56,0.54
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.35,0.23,0.26,0.22
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.33,1.31,1.29,1.27
Khả năng thanh toán lãi vay,Interest coverage,9.22,9.79,9.3,7.22
