item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,1916.89,394.92,299.89,-171.13
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),26700.0,25110.0,24977.0,24837.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,27.13,130.91,191.74,-323.73
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.95,2.06,2.3,2.23
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,6.11,6.17,8.25,7.48
Tỷ suất cổ tức,Dividend yield,0.0,0.01,0.01,0.01
Beta,Beta,0.2,0.21,0.27,0.22
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,28.57,153.22,99.58,-4216.41
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,21.47,58.17,51.24,219.62
Tỷ suất lợi nhuận gộp biên,Gross profit margin,19.05,19.44,18.35,16.62
Tỷ lệ lãi EBIT,EBIT margin,24.96,5.06,10.15,-0.21
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,26.95,8.2,11.54,4.1
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,18.66,2.74,7.07,-3.14
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,5.88,0.72,1.9,-1.04
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),7.14,1.45,2.33,-0.05
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,3.26,0.39,1.02,-0.55
ROE bình quân 4 quý gần nhất,ROE Trailling,8.24,1.73,1.31,-0.73
ROA bình quân 4 quý gần nhất,ROA Trailling,4.11,0.86,0.66,-0.38
Tăng trưởng  doanh thu thuần,Net revenue,-3.42,8.28,17.67,18.21
Tăng trưởng  lợi nhuận gộp,Gross profit,-0.36,12.02,37.08,-0.68
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,1427.53,373.87,1373.47,0.0
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,78908.08,112.9,7696.69,0.0
Tăng trưởng tổng tài sản,Total assets,5.73,5.05,16.45,21.91
Tăng trưởng nợ dài hạn,Long-term liabilities,-29.19,-40.45,60.85,134.02
Tăng trưởng nợ phải trả,Liabilities,2.61,11.06,40.19,58.1
Tăng trưởng vốn chủ sở hữu,Owner's equity,8.38,0.7,2.1,0.89
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.34,0.13,0.26,0.41
Tỷ số thanh toán nhanh,Quick ratio,0.95,0.82,1.08,1.17
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.34,0.13,0.26,0.42
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.24,1.11,1.35,1.42
Khả năng thanh toán lãi vay,Interest coverage,11.82,2.46,4.03,-0.11
