item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,1807.13,133.39,555.24,1430.05
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),26699.8,25069.04,26615.09,27418.62
Chỉ số giá thị trường trên thu nhập (P/E),P/E,28.77,437.83,113.46,45.45
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.95,2.33,2.37,2.37
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,1.66,2.03,1.95,1.33
Tỷ suất cổ tức,Dividend yield,0.0,0.03,0.0,0.02
Beta,Beta,0.2,0.23,0.21,0.4
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,19.2,86.08,32.45,27.89
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,13.64,37.18,22.58,20.52
Tỷ suất lợi nhuận gộp biên,Gross profit margin,18.45,18.17,17.76,18.14
Tỷ lệ lãi EBIT,EBIT margin,10.12,2.83,6.52,5.93
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,14.25,6.55,9.37,8.06
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,6.49,0.8,1.56,2.99
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,6.98,0.52,2.02,5.2
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),10.34,2.76,6.73,8.62
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,3.81,0.29,1.08,2.58
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,8.78,-3.77,-31.0,19.42
Tăng trưởng  lợi nhuận gộp,Gross profit,10.51,-1.57,-32.43,10.85
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,588.05,-67.56,-36.73,-25.77
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,1303.66,-73.94,-60.51,-38.58
Tăng trưởng tổng tài sản,Total assets,3.72,8.78,-11.52,-0.48
Tăng trưởng nợ dài hạn,Long-term liabilities,-32.53,53.56,-30.29,-14.37
Tăng trưởng nợ phải trả,Liabilities,0.46,17.76,-24.09,-3.15
Tăng trưởng vốn chủ sở hữu,Owner's equity,6.51,2.13,0.87,2.29
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,3.6,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.34,0.3,0.52,0.2
Tỷ số thanh toán nhanh,Quick ratio,0.95,1.1,1.4,0.88
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.34,0.33,0.67,0.3
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.24,1.37,1.65,1.29
Khả năng thanh toán lãi vay,Interest coverage,4.69,1.8,2.34,3.19
