item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,55.87,438.15,535.91,611.98
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),6322.0,6472.0,6433.0,6292.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,332.93,39.26,34.71,20.43
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,2.94,2.66,2.89,1.99
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,11.31,9.36,9.62,6.74
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.68,0.45,0.22,-0.11
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,-115.07,410.71,128.63,452.7
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,-3.35,9.31,14.88,10.13
Tỷ lệ lãi EBIT,EBIT margin,-9.11,2.14,7.31,1.35
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,21.71,20.69,24.6,19.3
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,-9.11,2.14,7.31,1.35
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,-2.34,0.61,2.22,0.4
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),-2.22,0.57,2.07,0.37
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,-1.8,0.45,1.58,0.27
ROE bình quân 4 quý gần nhất,ROE Trailling,0.88,6.88,8.57,10.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.65,4.9,5.82,6.51
Tăng trưởng  doanh thu thuần,Net revenue,-38.38,-25.86,-32.03,-24.78
Tăng trưởng  lợi nhuận gộp,Gross profit,0.0,-46.65,-28.61,-60.88
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,0.0,-71.34,-34.98,-84.46
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,0.0,-71.34,-34.98,-84.46
Tăng trưởng tổng tài sản,Total assets,-12.77,-11.43,-8.24,-5.41
Tăng trưởng nợ dài hạn,Long-term liabilities,-44.92,-46.82,-49.09,1.61
Tăng trưởng nợ phải trả,Liabilities,-41.08,-42.76,-35.9,-28.65
Tăng trưởng vốn chủ sở hữu,Owner's equity,0.88,7.25,9.08,10.77
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.95,0.64,0.21,0.51
Tỷ số thanh toán nhanh,Quick ratio,2.16,1.9,1.79,1.52
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",1.42,1.04,0.39,0.8
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,2.21,1.95,1.83,1.55
Khả năng thanh toán lãi vay,Interest coverage,0.0,0.0,0.0,0.0
