item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,3130.93,2135.74,2293.57,3473.46
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),14360.94,13531.14,13195.04,13594.32
Chỉ số giá thị trường trên thu nhập (P/E),P/E,9.45,15.78,11.03,6.51
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,2.06,2.49,1.92,1.66
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,4.35,6.08,4.22,3.02
Tỷ suất cổ tức,Dividend yield,0.07,0.05,0.1,0.12
Beta,Beta,0.19,0.13,0.1,0.1
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,9.18,13.85,9.99,6.45
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,56.39,51.75,53.23,60.13
Tỷ lệ lãi EBIT,EBIT margin,52.36,47.43,50.04,57.55
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,74.94,74.99,75.56,78.05
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,46.05,38.54,38.23,46.37
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,22.45,15.98,17.12,26.23
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),21.83,15.74,16.53,22.03
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,17.31,11.08,10.82,15.62
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,22.68,-7.62,-19.91,39.76
Tăng trưởng  lợi nhuận gộp,Gross profit,33.67,-10.19,-29.09,65.35
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,46.64,-6.6,-33.68,110.6
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,46.6,-6.88,-33.97,110.8
Tăng trưởng tổng tài sản,Total assets,-2.95,-9.13,-8.97,-0.4
Tăng trưởng nợ dài hạn,Long-term liabilities,-20.75,-35.06,-25.96,-23.62
Tăng trưởng nợ phải trả,Liabilities,-28.42,-31.14,-18.52,-8.41
Tăng trưởng vốn chủ sở hữu,Owner's equity,6.13,2.55,-2.94,5.44
Tăng trưởng vốn điều lệ,Charter capital,7.31,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,1.26,0.62,0.26,0.55
Tỷ số thanh toán nhanh,Quick ratio,3.29,1.62,1.31,1.34
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",1.86,0.68,0.33,0.59
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,3.3,1.63,1.32,1.37
Khả năng thanh toán lãi vay,Interest coverage,14.45,7.12,5.15,6.5
