item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,2376.68,2529.4,2800.13,2733.43
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),17082.96,16493.65,15923.95,14461.91
Chỉ số giá thị trường trên thu nhập (P/E),P/E,13.04,11.03,5.93,7.5
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.81,1.69,1.04,1.42
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,4.5,4.13,2.57,3.2
Tỷ suất cổ tức,Dividend yield,0.05,0.06,0.06,0.07
Beta,Beta,0.62,0.11,0.21,0.43
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,10.85,9.51,5.5,7.08
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,65.52,64.02,64.69,65.86
Tỷ lệ lãi EBIT,EBIT margin,43.45,45.7,46.98,45.93
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,55.48,58.69,60.02,59.43
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,34.49,37.45,43.28,42.71
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,14.16,15.61,18.43,19.47
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),16.01,17.3,18.35,18.81
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,11.08,12.5,15.12,15.74
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,2.01,4.39,1.11,5.35
Tăng trưởng  lợi nhuận gộp,Gross profit,4.4,3.3,-0.69,6.8
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-4.95,1.57,3.45,13.57
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-6.04,-9.67,2.44,14.35
Tăng trưởng tổng tài sản,Total assets,2.36,10.05,8.39,4.75
Tăng trưởng nợ dài hạn,Long-term liabilities,-11.08,61.81,-16.85,-10.58
Tăng trưởng nợ phải trả,Liabilities,-1.88,40.88,0.9,-1.11
Tăng trưởng vốn chủ sở hữu,Owner's equity,3.57,3.58,10.11,6.55
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.13,0.2,0.37,0.39
Tỷ số thanh toán nhanh,Quick ratio,3.9,3.95,4.55,4.38
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",3.66,3.75,3.68,3.85
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,4.05,4.1,4.85,4.76
Khả năng thanh toán lãi vay,Interest coverage,48.45,1378.22,1088.92,875.49
