item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,4516.53,5005.06,6499.78,8190.77
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),24172.38,21998.64,22669.72,24113.53
Chỉ số giá thị trường trên thu nhập (P/E),P/E,13.22,13.89,10.48,6.04
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,2.47,3.16,3.0,2.05
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,5.55,6.37,5.58,3.24
Tỷ suất cổ tức,Dividend yield,0.04,0.08,0.11,0.08
Beta,Beta,0.17,0.31,0.09,0.11
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,10.66,11.35,8.65,5.24
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,8.59,9.32,7.47,4.67
Tỷ suất lợi nhuận gộp biên,Gross profit margin,53.33,57.86,63.1,68.8
Tỷ lệ lãi EBIT,EBIT margin,53.76,58.95,69.05,69.39
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,66.7,71.76,79.91,77.87
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,42.75,46.51,53.88,54.2
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,19.56,22.41,27.79,37.11
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),21.66,24.08,29.57,38.06
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,14.8,16.8,20.5,26.77
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,-1.35,-10.59,-20.21,43.03
Tăng trưởng  lợi nhuận gộp,Gross profit,-9.07,-18.01,-26.82,59.17
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-9.43,-23.24,-21.63,64.45
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-9.76,-23.0,-20.65,62.32
Tăng trưởng tổng tài sản,Total assets,11.02,-5.61,-6.5,15.31
Tăng trưởng nợ dài hạn,Long-term liabilities,-18.76,-15.74,-12.67,-12.04
Tăng trưởng nợ phải trả,Liabilities,14.63,-13.13,-7.94,3.15
Tăng trưởng vốn chủ sở hữu,Owner's equity,9.88,-2.96,-5.99,20.41
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.49,0.52,0.35,0.13
Tỷ số thanh toán nhanh,Quick ratio,3.62,4.6,4.49,4.94
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",2.82,2.75,1.44,3.47
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,3.62,4.61,4.5,4.95
Khả năng thanh toán lãi vay,Interest coverage,20.76,18.33,16.73,21.07
