item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
TÀI SẢN ,ASSETS,,,,
A. TÀI SẢN NGẮN HẠN,A. SHORT-TERM ASSETS,2148500120.0,2380174915.0,2299352406.0,2065129898.0
I. Tiền và các khoản tương đương tiền,I. Cash and cash equivalents,653313312.0,267927874.0,242673579.0,95891399.0
1. Tiền,1. Cash,653313312.0,107927874.0,92673579.0,95891399.0
2. Các khoản tương đương tiền,2. Cash equivalents,,160000000.0,150000000.0,
II.  Đầu tư tài chính ngắn hạn,II.  Short-term financial investments,87814956.0,85814956.0,77814956.0,85314956.0
1. Chứng khoán kinh doanh,1. Available for sale securities,,,,
2. Dự phòng giảm giá chứng khoán kinh doanh (*),2. Provision for diminution in value of available for sale securities (*),,,,
3. Đầu tư nắm giữ đến ngày đáo hạn,3. Held to maturity investments,87814956.0,85814956.0,77814956.0,85314956.0
III. Các khoản phải thu ngắn hạn,III. Short-term receivables,544106645.0,748368217.0,839358064.0,926146339.0
1. Phải thu ngắn hạn của khách hàng,1. Short-term trade accounts receivable,543813019.0,401962960.0,470930299.0,506555554.0
2. Trả trước cho người bán ngắn hạn,2. Short-term prepayments to suppliers  ,5679365.0,3261599.0,3411898.0,11248111.0
3. Phải thu nội bộ ngắn hạn,3. Short-term inter-company receivables,,,,
4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,4. Construction contract progress receipts due from customers,,,,
5. Phải thu về cho vay ngắn hạn,5. Short-term loan receivables,,350000000.0,350000000.0,350000000.0
6. Phải thu ngắn hạn khác,6. Other short-term receivables ,7747066.0,15201191.0,33831662.0,77277413.0
7. Dự phòng phải thu ngắn hạn khó đòi (*),7. Provision for short-term doubtful debts (*),-13132805.0,-22057534.0,-18815795.0,-18934739.0
8. Tài sản thiếu chờ xử lý,8. Assets awaiting resolution,,,,
IV. Hàng tồn kho,IV. Inventories,860073635.0,1273413262.0,1134984077.0,948929810.0
1. Hàng tồn kho,1. Inventories,862963722.0,1274887525.0,1136440901.0,954747404.0
2. Dự phòng giảm giá hàng tồn kho (*),2. Provision for decline in value of inventories ,-2890087.0,-1474263.0,-1456824.0,-5817594.0
V. Tài sản ngắn hạn khác,V. Other short-term assets,3191573.0,4650606.0,4521731.0,8847393.0
1. Chi phí trả trước ngắn hạn,1. Short-term prepayments,2851818.0,4205158.0,3987239.0,2421646.0
2. Thuế GTGT được khấu trừ,2. Value added tax to be reclaimed,339755.0,445448.0,534491.0,2643018.0
3. Thuế và các khoản khác phải thu của nhà nước,3. Taxes and other receivables from state authorities,,,,3782729.0
4. Giao dịch mua bán lại trái phiếu chính phủ,4. Government bonds,,,,
5. Tài sản ngắn hạn khác,5. Other short-term assets,,,,
B. TÀI SẢN DÀI HẠN,B. LONG-TERM ASSETS ,270878713.0,263910086.0,279471333.0,283370725.0
I. Các khoản phải thu dài hạn,I. Long-term receivables,2535260.0,2615045.0,2549248.0,1936824.0
1. Phải thu dài hạn của khách hàng,1. Long-term trade receivables,,,,
2. Trả trước cho người bán dài hạn,2. Long-term prepayments to suppliers  ,,,,
3. Vốn kinh doanh ở các đơn vị trực thuộc,3. Capital at inter-company,,,,
4.  Phải thu nội bộ dài hạn ,4. Long-term inter-company receivables,,,,
5. Phải thu về cho vay dài hạn,5. Long-term loan receivables,,,,
6. Phải thu dài hạn khác,6. Other long-term receivables,2535260.0,2615045.0,2549248.0,1936824.0
7. Dự phòng phải thu dài hạn khó đòi (*),7. Provision for long-term doubtful debts,,,,
II. Tài sản cố định,II. Fixed assets,231598021.0,236107747.0,241482596.0,245589082.0
1. Tài sản cố định hữu hình,1. Tangible fixed assets,179553136.0,183847260.0,188884674.0,192495559.0
      - Nguyên giá,    - Cost,538506363.0,537499945.0,543251042.0,544207420.0
      - Giá trị hao mòn lũy kế (*),    - Accumulated depreciation,-358953227.0,-353652685.0,-354366368.0,-351711861.0
2. Tài sản cố định thuê tài chính,2. Financial leased fixed assets,,,,
      - Nguyên giá,    - Cost,,,,
      - Giá trị hao mòn lũy kế (*),    - Accumulated depreciation,,,,
3. Tài sản cố định vô hình,3. Intangible fixed assets,52044885.0,52260486.0,52597922.0,53093523.0
      - Nguyên giá,    - Cost,72901484.0,72621884.0,72471884.0,72471884.0
      - Giá trị hao mòn lũy kế (*),    - Accumulated depreciation,-20856599.0,-20361398.0,-19873963.0,-19378361.0
III. Bất động sản đầu tư,III. Investment properties,13341433.0,13531434.0,13721436.0,13911437.0
      - Nguyên giá,    - Cost,27647980.0,27647980.0,27647980.0,27647980.0
      - Giá trị hao mòn lũy kế (*),    - Accumulated depreciation,-14306547.0,-14116546.0,-13926544.0,-13736543.0
IV. Tài sản dở dang dài hạn,IV. Long-term assets in progress,3869264.0,2657681.0,,
"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",1. Long-term production in progress,,,,
2. Chi phí xây dựng cơ bản dở dang,2. Construction in progress,3869264.0,2657681.0,,
V. Đầu tư tài chính dài hạn,V. Long-term financial investments,,,,
1. Đầu tư vào công ty con,1. Investments in subsidiaries,,,,
2. Đầu tư vào công ty liên kết. liên doanh,"2. Investments in associates, joint-ventures",,,,
3. Đầu tư góp vốn vào đơn vị khác,3. Investments in other entities,,,,
