item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,6169.06,6238.58,6149.82,6310.98
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),24181.0,23529.0,25360.0,25167.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,8.53,8.85,11.19,13.66
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,2.18,2.35,2.71,3.43
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,5.54,5.98,6.8,9.35
Tỷ suất cổ tức,Dividend yield,0.03,0.03,0.02,0.02
Beta,Beta,1.05,1.32,1.4,1.35
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,31.75,34.94,41.56,42.09
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,23.52,25.61,30.0,35.39
Tỷ suất lợi nhuận gộp biên,Gross profit margin,16.9,16.4,13.66,16.5
Tỷ lệ lãi EBIT,EBIT margin,23.81,23.0,21.98,27.39
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,25.87,25.11,24.37,32.57
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,17.4,17.09,16.06,20.72
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,6.13,6.63,5.81,6.91
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),2.37,2.27,2.12,2.49
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,1.24,1.3,1.14,1.37
ROE bình quân 4 quý gần nhất,ROE Trailling,28.03,28.52,28.44,29.57
ROA bình quân 4 quý gần nhất,ROA Trailling,4.96,4.99,4.94,5.13
Tăng trưởng  doanh thu thuần,Net revenue,11.41,12.98,9.93,6.29
Tăng trưởng  lợi nhuận gộp,Gross profit,37.6,23.82,19.22,17.52
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,8.92,21.91,4.29,57.91
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,11.55,21.18,3.65,42.85
Tăng trưởng tổng tài sản,Total assets,14.87,16.7,19.74,18.33
Tăng trưởng nợ dài hạn,Long-term liabilities,8.36,9.83,11.75,12.27
Tăng trưởng nợ phải trả,Liabilities,13.6,15.68,19.27,17.07
Tăng trưởng vốn chủ sở hữu,Owner's equity,20.11,20.93,21.78,23.62
Tăng trưởng vốn điều lệ,Charter capital,15.0,15.0,15.8,15.8
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.15,0.11,0.07,0.11
Tỷ số thanh toán nhanh,Quick ratio,2.81,2.7,2.5,2.79
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",1.07,1.07,1.22,1.41
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,2.85,2.75,2.56,2.86
Khả năng thanh toán lãi vay,Interest coverage,12.38,11.26,11.97,16.48
