item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,2047.44,2432.02,2358.9,2253.66
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),15432.0,19704.0,13770.0,14798.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,25.2,19.98,11.87,11.98
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,3.34,2.47,2.03,1.82
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,11.91,12.24,15.68,21.33
Tỷ suất cổ tức,Dividend yield,0.03,0.03,0.05,0.06
Beta,Beta,0.64,0.39,0.82,0.65
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,43.07,60.18,130.88,155.98
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,39.81,52.61,91.94,129.05
Tỷ suất lợi nhuận gộp biên,Gross profit margin,40.96,35.27,33.25,34.57
Tỷ lệ lãi EBIT,EBIT margin,33.68,26.19,19.21,19.77
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,34.43,26.96,21.22,23.9
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,25.11,17.99,6.75,5.94
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,6.66,4.07,0.81,0.47
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),5.39,3.62,1.33,1.0
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,2.74,1.67,0.32,0.21
ROE bình quân 4 quý gần nhất,ROE Trailling,15.19,18.25,19.79,18.58
ROA bình quân 4 quý gần nhất,ROA Trailling,5.22,6.67,6.96,7.04
Tăng trưởng  doanh thu thuần,Net revenue,258.2,298.66,-7.08,21.63
Tăng trưởng  lợi nhuận gộp,Gross profit,446.1,540.14,25.4,124.46
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,0.53,32.78,130.07,109.01
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-17.56,17.18,0.0,202.12
Tăng trưởng tổng tài sản,Total assets,63.87,38.94,28.39,0.33
Tăng trưởng nợ dài hạn,Long-term liabilities,13.06,-0.56,51.12,12.71
Tăng trưởng nợ phải trả,Liabilities,71.33,21.63,42.73,-6.77
Tăng trưởng vốn chủ sở hữu,Owner's equity,31.73,65.59,7.89,10.19
Tăng trưởng vốn điều lệ,Charter capital,21.21,21.21,5.0,5.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.24,0.11,0.1,0.25
Tỷ số thanh toán nhanh,Quick ratio,1.01,0.81,0.59,1.13
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.29,0.14,0.18,0.33
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,2.4,2.77,2.48,3.04
Khả năng thanh toán lãi vay,Interest coverage,15.34,8.16,2.31,1.91
