item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
TÀI SẢN ,ASSETS,,,,
A. TÀI SẢN NGẮN HẠN,A. SHORT-TERM ASSETS,980175556.0,937945951.0,860166032.0,794756830.0
I. Tiền và các khoản tương đương tiền,I. Cash and cash equivalents,62373100.0,79760544.0,96431562.0,71093528.0
1. Tiền,1. Cash,62373100.0,79760544.0,96431562.0,71093528.0
2. Các khoản tương đương tiền,2. Cash equivalents,,,,
II.  Đầu tư tài chính ngắn hạn,II.  Short-term financial investments,,,,
1. Chứng khoán kinh doanh,1. Available for sale securities,,,,
2. Dự phòng giảm giá chứng khoán kinh doanh (*),2. Provision for diminution in value of available for sale securities (*),,,,
3. Đầu tư nắm giữ đến ngày đáo hạn,3. Held to maturity investments,,,,
III. Các khoản phải thu ngắn hạn,III. Short-term receivables,514831550.0,484054084.0,478110220.0,421548020.0
1. Phải thu ngắn hạn của khách hàng,1. Short-term trade accounts receivable,178581963.0,199528797.0,188958254.0,147248665.0
2. Trả trước cho người bán ngắn hạn,2. Short-term prepayments to suppliers  ,22535498.0,5323959.0,11096571.0,2997123.0
3. Phải thu nội bộ ngắn hạn,3. Short-term inter-company receivables,,,,
4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,4. Construction contract progress receipts due from customers,,,,
5. Phải thu về cho vay ngắn hạn,5. Short-term loan receivables,28810581.0,29405843.0,25458433.0,8524580.0
6. Phải thu ngắn hạn khác,6. Other short-term receivables ,285597195.0,250324785.0,253126263.0,263306953.0
7. Dự phòng phải thu ngắn hạn khó đòi (*),7. Provision for short-term doubtful debts (*),-693688.0,-529301.0,-529301.0,-529301.0
8. Tài sản thiếu chờ xử lý,8. Assets awaiting resolution,,,,
IV. Hàng tồn kho,IV. Inventories,386847975.0,357980189.0,275003648.0,290633019.0
1. Hàng tồn kho,1. Inventories,388247781.0,359379994.0,276403454.0,291775195.0
2. Dự phòng giảm giá hàng tồn kho (*),2. Provision for decline in value of inventories ,-1399806.0,-1399806.0,-1399806.0,-1142175.0
V. Tài sản ngắn hạn khác,V. Other short-term assets,16122931.0,16151134.0,10620602.0,11482262.0
1. Chi phí trả trước ngắn hạn,1. Short-term prepayments,8250264.0,8950380.0,9102239.0,10427899.0
2. Thuế GTGT được khấu trừ,2. Value added tax to be reclaimed,7526785.0,7179729.0,1497338.0,1054363.0
3. Thuế và các khoản khác phải thu của nhà nước,3. Taxes and other receivables from state authorities,345882.0,21025.0,21025.0,
4. Giao dịch mua bán lại trái phiếu chính phủ,4. Government bonds,,,,
5. Tài sản ngắn hạn khác,5. Other short-term assets,,,,
B. TÀI SẢN DÀI HẠN,B. LONG-TERM ASSETS ,731592857.0,710927965.0,707488097.0,702968030.0
I. Các khoản phải thu dài hạn,I. Long-term receivables,157540483.0,157202243.0,157200743.0,156686743.0
1. Phải thu dài hạn của khách hàng,1. Long-term trade receivables,,,,
2. Trả trước cho người bán dài hạn,2. Long-term prepayments to suppliers  ,,,,
3. Vốn kinh doanh ở các đơn vị trực thuộc,3. Capital at inter-company,,,,
4.  Phải thu nội bộ dài hạn ,4. Long-term inter-company receivables,,,,
5. Phải thu về cho vay dài hạn,5. Long-term loan receivables,,,,
6. Phải thu dài hạn khác,6. Other long-term receivables,157540483.0,157202243.0,157200743.0,156686743.0
7. Dự phòng phải thu dài hạn khó đòi (*),7. Provision for long-term doubtful debts,,,,
II. Tài sản cố định,II. Fixed assets,498277372.0,478108758.0,465281911.0,428019855.0
1. Tài sản cố định hữu hình,1. Tangible fixed assets,492360236.0,472245247.0,458971488.0,424350802.0
      - Nguyên giá,    - Cost,792466558.0,758368767.0,734662450.0,667126854.0
      - Giá trị hao mòn lũy kế (*),    - Accumulated depreciation,-300106322.0,-286123521.0,-275690963.0,-242776053.0
2. Tài sản cố định thuê tài chính,2. Financial leased fixed assets,4422391.0,4683261.0,4944131.0,3025176.0
      - Nguyên giá,    - Cost,6176642.0,6176642.0,6176642.0,3782963.0
      - Giá trị hao mòn lũy kế (*),    - Accumulated depreciation,-1754250.0,-1493380.0,-1232510.0,-757787.0
3. Tài sản cố định vô hình,3. Intangible fixed assets,1494744.0,1180250.0,1366292.0,643877.0
      - Nguyên giá,    - Cost,14577770.0,14051817.0,14051817.0,12443999.0
      - Giá trị hao mòn lũy kế (*),    - Accumulated depreciation,-13083026.0,-12871566.0,-12685524.0,-11800121.0
III. Bất động sản đầu tư,III. Investment properties,,,,
      - Nguyên giá,    - Cost,,,,
      - Giá trị hao mòn lũy kế (*),    - Accumulated depreciation,,,,
IV. Tài sản dở dang dài hạn,IV. Long-term assets in progress,2382571.0,2569750.0,8348841.0,4172383.0
