item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,2087.49,1605.72,1378.05,1679.09
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),12417.26,16402.47,14810.53,13448.97
Chỉ số giá thị trường trên thu nhập (P/E),P/E,4.98,5.85,5.22,5.12
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.84,0.57,0.49,0.64
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.58,1.29,1.23,1.18
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,13.71,10.29,9.75,13.06
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,1.0,0.75,0.68,0.86
Tỷ suất sinh lợi của Tài sản Có sinh lãi (YOEA),Yield on earning assets (YOEA),7.83,6.82,9.09,6.35
Tỷ lệ chi phí hình thành Tài sản Có sinh lãi (COF),Cost of funding earning assets (COF),5.21,4.73,7.16,4.57
Tỷ lệ thu nhập lãi thuần (NIM),Net interest margin (NIM),2.78,2.18,1.86,1.63
Tỷ lệ chi phí hoạt động/Tổng thu nhập HĐKD trước dự phòng (CIR),Cost Income Ratio (CIR),26.3,38.36,36.18,41.11
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,49.47,18.4,-17.23,31.93
Tăng trưởng lợi nhuận sau thuế của CĐ ngân hàng mẹ,Profit after tax for shareholders of the parent company,50.16,16.52,-16.45,36.2
Tăng trưởng tổng tài sản,Total assets,17.24,6.81,6.7,4.07
Tăng trưởng vốn chủ sở hữu,Owner's equity,14.46,10.75,10.12,13.86
Tăng trưởng vốn điều lệ,Charter capital,51.19,0.0,0.0,21.35
Tăng trưởng dư nợ cho vay,Deposits from customers,11.04,15.72,10.48,14.78
Tăng trưởng huy động vốn khách hàng,Deposits from customers,9.74,4.15,23.48,3.72
Tăng trưởng thu nhập lãi thuần,Net interest income,46.15,28.63,21.48,-3.98
Tăng trưởng dự phòng rủi ro tín dụng,Provisions for loan losses,39.83,1.58,9.3,12.96
Tăng trưởng thu phí dịch vụ thuần,Net fee and commission income,27.19,67.95,5.2,78.36
Tăng trưởng tổng thu nhập HĐKD trước dự phòng,Operating profit before provision for credit losses,70.09,2.31,37.15,-10.9
Tăng trưởng tổng chi phí HĐKD,Operating expenses,-2.46,12.3,11.37,23.42
Dư nợ cho vay khách hàng/Tổng vốn huy động (LDR),Outstanding loans/Customer deposits,69.24,73.57,68.33,65.37
Dư nợ cho vay/Tổng tài sản Có,Outstanding loans/Total assets,63.17,66.69,61.55,59.45
Vốn chủ sở hữu/Tổng vốn huy động ,Equity/Deposits from customers,7.91,8.15,0.0,7.59
Vốn chủ sở hữu/Tổng tài sản Có,Equity/Total assets,7.22,7.39,7.13,6.91
Dự phòng rủi ro tín dụng/Tổng dư nợ,Loan loss provision ratio,-0.01,-0.01,-0.01,-0.01
Tài sản Có sinh lãi/Tổng tài sản Có,Earning assets/Total assets,93.53,94.35,89.68,89.56
