item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,6865.03,7043.97,6633.79,6294.05
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),31989.0,30576.0,28973.0,33355.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,14.9,14.41,15.03,15.89
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,3.2,3.32,3.44,3.0
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,7.68,11.58,11.01,10.95
Tỷ suất cổ tức,Dividend yield,0.06,0.1,0.14,0.12
Beta,Beta,0.34,0.56,0.6,0.45
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,59.43,56.51,49.78,45.47
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,45.8,49.02,49.42,47.5
Tỷ lệ lãi EBIT,EBIT margin,12.79,21.38,23.55,25.06
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,13.54,23.99,26.01,27.52
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,10.61,18.3,20.0,22.29
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,4.52,5.39,5.81,6.3
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),5.35,6.17,6.72,6.96
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,3.43,3.78,4.21,4.55
ROE bình quân 4 quý gần nhất,ROE Trailling,21.99,22.68,20.83,19.23
ROA bình quân 4 quý gần nhất,ROA Trailling,16.31,16.15,14.79,13.65
Tăng trưởng  doanh thu thuần,Net revenue,19.46,7.9,7.09,-5.08
Tăng trưởng  lợi nhuận gộp,Gross profit,19.76,21.77,17.6,10.71
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-17.8,35.01,27.91,17.27
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-11.24,34.37,23.08,19.8
Tăng trưởng tổng tài sản,Total assets,-13.32,-10.43,-10.72,-7.19
Tăng trưởng nợ dài hạn,Long-term liabilities,4.08,9.98,8.26,7.19
Tăng trưởng nợ phải trả,Liabilities,-47.26,-13.04,-10.24,23.83
Tăng trưởng vốn chủ sở hữu,Owner's equity,2.14,-9.34,-10.94,-14.07
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.14,0.2,0.05,0.11
Tỷ số thanh toán nhanh,Quick ratio,3.16,2.07,1.89,2.5
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",2.38,1.68,1.57,2.06
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,4.29,2.82,2.55,3.33
Khả năng thanh toán lãi vay,Interest coverage,74.32,24.65,42.91,48.29
