item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,365.91,377.27,311.42,437.68
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),11656.06,11605.06,11464.94,11586.44
Chỉ số giá thị trường trên thu nhập (P/E),P/E,25.42,26.51,33.07,18.28
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.8,0.86,0.9,0.69
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,0.4,0.54,0.49,0.35
Tỷ suất cổ tức,Dividend yield,0.03,0.03,0.04,0.05
Beta,Beta,1.04,1.82,1.27,1.2
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,17.22,12.48,14.81,12.16
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,12.68,11.0,12.83,10.44
Tỷ suất lợi nhuận gộp biên,Gross profit margin,4.09,7.19,7.02,7.73
Tỷ lệ lãi EBIT,EBIT margin,3.53,5.91,4.1,3.93
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,4.8,6.71,4.73,4.58
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,1.67,2.56,1.58,2.09
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,3.15,3.27,2.7,3.79
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),6.33,8.17,5.05,4.73
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.77,0.81,0.61,0.85
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,25.73,-12.44,-7.8,33.3
Tăng trưởng  lợi nhuận gộp,Gross profit,-28.58,-10.33,-16.23,17.26
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-41.5,44.89,-32.6,57.32
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-3.01,21.14,-28.85,70.19
Tăng trưởng tổng tài sản,Total assets,7.5,-5.02,-10.82,8.17
Tăng trưởng nợ dài hạn,Long-term liabilities,50.46,-59.34,-70.13,37.89
Tăng trưởng nợ phải trả,Liabilities,9.92,-6.98,-13.5,10.5
Tăng trưởng vốn chủ sở hữu,Owner's equity,0.44,1.22,-1.05,0.43
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.09,0.09,0.12,0.11
Tỷ số thanh toán nhanh,Quick ratio,0.81,0.75,0.81,0.97
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.1,0.1,0.13,0.13
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.13,1.09,1.14,1.32
Khả năng thanh toán lãi vay,Interest coverage,2.08,2.99,2.38,5.85
