item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,2902.47,2797.0,2253.49,2024.24
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),15364.1,15015.84,14784.26,14724.87
Chỉ số giá thị trường trên thu nhập (P/E),P/E,8.54,8.22,10.65,9.83
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.61,1.53,1.62,1.35
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,0.51,0.49,0.58,0.55
Tỷ suất cổ tức,Dividend yield,0.06,0.07,0.06,0.08
Beta,Beta,0.13,-0.44,-0.22,-0.06
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,6.75,6.78,8.85,8.38
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,19.05,19.61,18.24,18.25
Tỷ lệ lãi EBIT,EBIT margin,8.17,8.26,7.79,8.17
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,12.01,12.13,12.04,12.96
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,5.94,5.99,5.44,5.55
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,19.11,18.77,15.27,13.81
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),19.41,19.0,15.34,13.54
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,10.21,10.26,8.41,7.52
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,4.62,12.78,13.55,6.77
Tăng trưởng  lợi nhuận gộp,Gross profit,1.68,21.24,13.47,7.83
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,3.72,24.93,10.51,2.98
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,3.77,24.12,11.33,2.98
Tăng trưởng tổng tài sản,Total assets,6.56,1.98,1.56,-2.42
Tăng trưởng nợ dài hạn,Long-term liabilities,4.16,-4.51,-21.51,-7.84
Tăng trưởng nợ phải trả,Liabilities,11.64,2.48,3.0,-6.19
Tăng trưởng vốn chủ sở hữu,Owner's equity,2.32,1.57,0.4,0.85
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.34,0.11,0.04,0.06
Tỷ số thanh toán nhanh,Quick ratio,0.95,0.91,0.92,1.13
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.41,0.22,0.16,0.23
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.05,1.01,1.03,1.28
Khả năng thanh toán lãi vay,Interest coverage,10.95,10.77,7.56,6.68
