time,open,high,low,close,volume,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,STOCHk_14_3_3,STOCHd_14_3_3,ADX_14,DMP_14,DMN_14
2025-12-01,30.06,30.2,29.15,29.15,28422573,31.183999999999997,33.4392,30.706607512385514,31.616836750347744,35.25648854669881,-0.9102292379622305,-0.0969266775935641,-0.8133025603686664,29.385529538746926,31.183999999999997,32.982470461253065,11.534571968016095,-0.06548051353115479,8.374757623832192,17.60502967271874,34.16781357513742,12.529951874391575,34.56026212349493
2025-12-02,28.88,29.56,28.88,29.42,31360501,31.0725,33.327600000000004,30.508667895095435,31.45410810217384,37.23051985768113,-0.9454402070784056,-0.10571011736779123,-0.8397300897106144,29.13248067019944,31.0725,33.01251932980057,12.487050155607465,0.07410218171128236,7.124281070267604,12.584525912899005,35.226850926985215,11.943669941082195,34.801027946575324
2025-12-03,29.51,29.65,29.29,29.47,22062896,30.9565,33.202000000000005,30.34887283431152,31.307137131642442,37.609891140933875,-0.9582642973309206,-0.09482736609624487,-0.8634369312346757,28.92660074141601,30.9565,32.98639925858399,13.114526891502518,0.13384882434093104,9.732988802756276,8.410675832285362,36.05877947443163,12.282922169488371,33.89676723713981
2025-12-04,29.65,30.2,29.6,29.88,32042559,30.8885,33.089,30.276738552109748,31.2014232700393,40.77106499458892,-0.9246847179295514,-0.04899822935590059,-0.8756864885736508,28.810594564230648,30.8885,32.96640543576935,13.454233360437396,0.2573277439291648,18.34625322997419,11.734507700999364,35.93710914667351,15.66893327986477,32.07666477607418
2025-12-05,30.01,30.06,29.33,29.38,47121669,30.857,32.9844,30.138778774862093,31.066503027814168,38.22729941228233,-0.9277242529520748,-0.041630211502739156,-0.8860940414493357,28.708864994931687,30.857,33.00513500506831,13.923161714154402,0.1562134138415032,18.00172265288545,15.360321561871979,36.02627659744267,14.812393607319473,32.34504925670533
2025-12-08,30.0,30.45,29.4,29.4,31978876,30.7965,32.8884,30.025120501806384,30.943058359087193,38.392876651192076,-0.9179378572808083,-0.025475052665178133,-0.8924628046156302,28.557703224944294,30.7965,33.035296775055706,14.539293588918905,0.18811371903882304,18.002985594883572,18.116987159247742,35.49340787510943,16.531051713149452,29.775740900053776
2025-12-09,29.35,29.4,28.4,28.75,30873662,30.647000000000002,32.760999999999996,29.828948116913093,30.7806095917474,35.099974032726266,-0.9516614748343066,-0.047358936174941135,-0.9043025386593655,28.28428884541512,30.647000000000002,33.009711154584885,15.418873981694016,0.09855439876371683,12.781194035882727,16.26196742788392,35.753181173625805,15.307261907009682,34.97442601225824
2025-12-10,29.0,29.3,28.9,29.25,12156834,30.4925,32.642799999999994,29.73987917584954,30.667231103469817,39.40528302491828,-0.9273519276202755,-0.018439511168727885,-0.9089124164515476,28.18945961824378,30.4925,32.79554038175622,15.105618639050382,0.23024789103947185,16.832477259835237,15.872218963533848,35.994238532204285,14.664257715136275,33.50527348381355
2025-12-11,29.35,29.7,28.95,29.05,11703357,30.352999999999998,32.5342,29.633743918026536,30.547436206916498,38.31051496050905,-0.9136922888899619,-0.0038238979507313475,-0.9098683909392306,28.055356859736516,30.352999999999998,32.65064314026348,15.13947972367465,0.21644856915191432,18.140735405090265,15.918135566936082,35.58018546112271,16.911068482697804,31.558497978321473
2025-12-12,29.3,29.4,28.0,28.1,21578889,30.166000000000004,32.4102,29.39778331525322,30.366144636033795,33.54342481649755,-0.9683613207805735,-0.04679434387307424,-0.9215669769074992,27.775967364239598,30.166000000000004,32.55603263576041,15.845870422067264,0.06778832868474828,15.778069121235355,16.91709392872029,35.89894741395786,15.142391105318252,35.354863186846934
2025-12-15,28.05,28.85,28.05,28.4,18682264,29.9735,32.245,29.24427818982965,30.220504292623886,36.24151043806829,-0.9762261027942358,-0.04372730070938924,-0.9324988020848466,27.667167196608467,29.9735,32.279832803391535,15.38914576803866,0.15887403637364864,11.707399128475588,15.208734551600408,36.19478290033258,14.2267408358912,33.21697824004859
2025-12-16,28.6,30.35,28.0,30.25,32125451,29.867,32.1068,29.39900462216355,30.222689159836932,49.781459118179214,-0.8236845376733832,0.08705141152917073,-0.910735949202554,27.834552214692874,29.867,31.899447785307128,13.60998952226288,0.5942213627254693,29.431807656173522,18.972425301961493,34.415784921566505,22.191776116549292,27.883144477598474
