time,open,high,low,close,volume,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,STOCHk_14_3_3,STOCHd_14_3_3,ADX_14,DMP_14,DMN_14
2025-08-07,32.92,32.92,32.2,32.82,9163802,,,,,,,,,,,,,,,,,,
2025-08-08,32.89,32.92,32.1,32.72,12374028,,,,,,,,,,,,,,,,,,
2025-08-11,32.78,32.82,32.34,32.58,8869242,,,,,,,,,,,,,,,,,,
2025-08-12,32.58,33.23,32.24,32.92,14364097,,,,,,,,,,,,,,,,,,
2025-08-13,32.99,34.02,32.34,34.02,17707755,,,,,,,,,,,,,,,,,,
2025-08-14,34.43,35.05,34.02,34.43,18702208,,,,,,,,,,,,,,,,,,
2025-08-15,34.84,34.91,33.47,33.61,15817828,,,,,,,,,,,,,,,,,,
2025-08-18,33.64,33.88,33.06,33.26,12402914,,,,,,,,,,,,,,,,,,
2025-08-19,33.54,34.16,33.5,34.02,11755532,,,,,,,,,,,,,,,,,,
2025-08-20,34.05,35.67,33.68,34.7,15749889,,,,,,,,,,,,,,,,,,
2025-08-21,35.19,36.15,34.98,35.53,17849002,,,,,,,,,,,,,,,,,,
2025-08-22,35.32,36.63,34.22,34.91,24299729,,,33.79333333333333,,,,,,,,,,,,,,,
2025-08-25,35.32,35.39,33.47,33.68,15723017,,,33.775897435897434,,,,,,,,,,,,,,,
2025-08-26,33.3,35.12,33.26,35.12,9955628,,,33.982682445759366,,,,,,,,,,,,,,,
2025-08-27,35.67,36.49,34.84,35.05,18576965,,,34.14688514641177,,61.42164996702523,,,,,,,,,,,,29.775742236040458,15.02581216861465
2025-08-28,35.12,35.53,34.57,35.39,8234592,,,34.33813358542534,,63.57940736617971,,,,,,,,,67.84735526759083,,,27.665339170413922,15.954237930008881
2025-08-29,35.6,35.6,34.91,35.19,12276211,,,34.46918995689836,,61.403754254579,,,,,,,,,68.02452560421445,,,26.754137854120135,15.124490153197184
2025-09-03,35.05,35.12,34.57,34.7,10174276,,,34.50469919429862,,56.318904308593844,,,,,,,,,64.6546063402555,66.84216240402026,,25.472208995419443,17.027403429134953
2025-09-04,34.7,35.53,34.57,34.98,9024456,,,34.57782239517575,,58.43695898483233,,,,,,,,,58.663781764411446,63.780971236293794,,26.747455017410665,15.767600003368319
2025-09-05,35.12,35.39,34.5,34.5,11205025,34.2065,,34.56584971899487,,53.635594949017054,,,,32.3403244991427,34.2065,36.072675500857294,10.911233250155938,0.5786367626906397,49.70976735682611,57.67605182049768,,24.907575946147702,15.224014893932019
2025-09-08,34.29,34.36,33.64,33.95,14774101,34.263,,34.471103608380275,,48.69821854241531,,,,32.502737519572726,34.263,36.02326248042727,10.275004993300483,0.41109280477192806,39.68253968253961,49.35202960125906,,23.243756275697393,20.887028906465613
2025-09-09,33.95,34.16,33.5,34.02,7579452,34.328,,34.401703053244844,,49.337438481004746,,,,32.710203968356964,34.328,35.94579603164304,9.425518711506866,0.40480876637854213,29.272678408653302,39.554995149339675,,22.027645763278002,20.90403769651337
2025-09-10,34.02,35.25,34.02,34.64,11996405,34.431,,34.438364121976406,,54.71904319100883,,,,33.02274008080896,34.431,35.839259919191036,8.180185990479737,0.5742050516214582,29.477151889440297,32.810789993544404,,28.355532260976812,18.91758477095528
