time,open,high,low,close,volume,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,STOCHk_14_3_3,STOCHd_14_3_3,ADX_14,DMP_14,DMN_14
2025-08-07,65.8,65.8,64.57,65.04,980245,,,,,,,,,,,,,,,,,,
2025-08-08,65.33,66.74,64.95,66.08,2214217,,,,,,,,,,,,,,,,,,
2025-08-11,66.17,67.02,65.99,66.27,1232042,,,,,,,,,,,,,,,,,,
2025-08-12,66.27,67.11,65.89,66.36,1695903,,,,,,,,,,,,,,,,,,
2025-08-13,66.46,66.74,65.23,65.89,1890630,,,,,,,,,,,,,,,,,,
2025-08-14,66.08,66.17,65.14,65.61,1227101,,,,,,,,,,,,,,,,,,
2025-08-15,65.89,67.3,65.33,65.61,1679691,,,,,,,,,,,,,,,,,,
2025-08-18,66.93,66.93,65.51,65.89,1177304,,,,,,,,,,,,,,,,,,
2025-08-19,66.17,66.64,65.7,65.8,1328741,,,,,,,,,,,,,,,,,,
2025-08-20,65.89,65.99,63.54,64.29,1688499,,,,,,,,,,,,,,,,,,
2025-08-21,64.95,65.42,64.01,65.23,1062477,,,,,,,,,,,,,,,,,,
2025-08-22,64.95,65.04,64.01,64.01,1197617,,,65.50666666666666,,,,,,,,,,,,,,,
2025-08-25,64.86,65.51,64.48,64.67,968482,,,65.37794871794871,,,,,,,,,,,,,,,
2025-08-26,64.76,65.42,64.67,65.42,779131,,,65.3844181459566,,,,,,,,,,,,,,,
2025-08-27,65.61,65.61,64.67,64.86,1393145,,,65.30373843119405,,46.82460889637016,,,,,,,,,,,,14.022783001934185,15.700026992204553
2025-08-28,65.5,65.5,64.7,64.9,771485,,,65.24162482639497,,47.22693025007897,,,,,,,,,40.425531914893725,,,13.08909073551725,14.654657197696817
2025-08-29,65.0,65.0,63.8,63.8,1479957,,,65.01983639156498,,38.58195102893267,,,,,,,,,26.063829787234102,,,11.817965849980954,20.514992992763435
2025-09-03,64.2,64.4,63.4,63.8,897084,,,64.83216925440114,,38.581951028932664,,,,,,,,,17.780505546463033,28.089955749530287,,10.870563941637613,22.07703277668858
