time,open,high,low,close,volume,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,STOCHk_14_3_3,STOCHd_14_3_3,ADX_14,DMP_14,DMN_14
2025-08-07,104.51,106.29,103.82,105.11,9589089,,,,,,,,,,,,,,,,,,
2025-08-08,105.4,106.29,103.72,104.51,9207301,,,,,,,,,,,,,,,,,,
2025-08-11,104.81,108.37,104.22,105.3,10309903,,,,,,,,,,,,,,,,,,
2025-08-12,106.29,107.09,105.5,106.39,11035855,,,,,,,,,,,,,,,,,,
2025-08-13,106.49,106.69,103.82,104.02,21892517,,,,,,,,,,,,,,,,,,
2025-08-14,104.71,104.71,102.63,102.73,17948903,,,,,,,,,,,,,,,,,,
2025-08-15,102.73,103.72,100.26,100.36,18697086,,,,,,,,,,,,,,,,,,
2025-08-18,100.36,101.94,98.97,99.46,11450410,,,,,,,,,,,,,,,,,,
2025-08-19,99.56,100.45,98.97,99.27,9198729,,,,,,,,,,,,,,,,,,
2025-08-20,99.07,99.27,96.5,96.69,20040979,,,,,,,,,,,,,,,,,,
2025-08-21,96.69,101.84,96.69,100.65,12663739,,,,,,,,,,,,,,,,,,
2025-08-22,100.55,100.55,97.78,97.98,7246765,,,101.8725,,,,,,,,,,,,,,,
2025-08-25,100.95,100.95,97.78,97.78,6761832,,,101.24288461538461,,,,,,,,,,,,,,,
2025-08-26,97.78,98.97,96.89,98.97,5833293,,,100.8932100591716,,,,,,,,,,,,,,,
2025-08-27,100.36,104.02,100.16,103.92,19471753,,,101.35887005006828,,54.827039147689874,,,,,,,,,,,,28.838644359603162,21.41289114653458
2025-08-28,104.02,104.02,101.74,103.42,6299351,,,101.67596696544238,,53.22466664124031,,,,,,,,,47.20584105588316,,,26.536034133724336,19.703187267779885
2025-08-29,103.92,103.92,100.55,100.55,11117268,,,101.50274127845125,,45.080383411809436,,,,,,,,,53.01746254871589,,,23.543761414738867,21.463229694683978
2025-09-03,100.95,102.24,98.97,102.14,9772872,,,101.60078108176646,,49.674751216313744,,,,,,,,,50.63007922060488,50.28446094173464,,21.061962827438208,24.294053371765056
2025-09-04,102.24,104.41,102.14,103.92,11059038,,,101.95758399226393,,54.285387536834236,,,,,,,,,61.323198378240704,54.99024671585383,,26.506458970063697,22.51941231263032
2025-09-05,104.12,104.41,102.33,102.33,8835511,101.775,,102.01487876268487,,49.88857600749394,,,,96.27740598079487,101.775,107.27259401920514,10.80342720551243,0.5504766265079934,73.1433803355532,61.69888597813292,,24.724260693202147,21.005288609240445
2025-09-08,101.94,102.83,100.85,100.85,10622551,101.562,,101.83566664534874,,46.14227088449849,,,,96.27156107681034,101.562,106.85243892318965,10.418146399617285,0.4327087969129476,73.02514637622915,69.16390836334102,,23.129975484445865,24.47072579701333
2025-09-09,100.95,101.94,99.96,101.05,6478341,101.38900000000001,,101.71479485375662,,46.724484904662305,,,,96.2720364472668,101.38900000000001,106.50596355273322,10.093725261583032,0.4668748861989708,62.07332490518329,69.41395053898854,,21.628061755904337,25.800487021984285
2025-09-10,101.05,101.84,100.06,100.16,5512255,101.13199999999999,,101.47559564548637,,44.4231054521658,,,,96.3193059519641,101.13199999999999,105.94469404803588,9.517648317121967,0.3990170588137972,52.92878213232192,62.67575113791145,,20.348831325472418,24.274471029844996
2025-09-11,100.16,101.84,99.46,100.95,7433193,100.86,,101.39473477695,,46.92217638833565,,,,96.69545920898832,100.86,105.02454079101167,8.258062246701714,0.5108055130825289,52.99133821991359,55.99781508580626,,18.751792048259148,24.347900834799923
2025-09-12,100.95,101.84,100.06,100.55,7498375,100.6865,,101.26477558049615,,45.799227363185075,,,,96.78200374567984,100.6865,104.59099625432015,7.755749289766058,0.482520152266894,50.04070117729763,51.98694050984437,,17.636916204819407,22.900311910534693
2025-09-15,100.85,102.43,100.45,100.85,14167008,100.5925,,101.20096395272752,101.53500000000001,46.82705097151042,-0.33403604727249103,,,96.80041416236392,100.5925,104.38458583763608,7.539500136960667,0.5339522905104535,52.17037812810054,51.73413917510391,,18.445464028496545,21.377747932890177
2025-09-16,101.64,103.72,100.95,102.43,17583475,100.696,,101.39004642153867,101.60129629629631,51.990724530127636,-0.211249874757641,,,96.82281836212138,100.696,104.56918163787861,7.692821239927339,0.7238469767389659,58.33333333333335,53.5148042129105,,20.937383815181366,19.36766990067912
2025-09-17,102.93,106.69,102.93,104.41,20083197,100.9435,,101.85465466437887,101.80934842249658,57.55362652910879,0.04530624188228671,,,96.7950387189947,100.9435,105.0919612810053,8.21937277983287,0.9178055145256122,65.5987028258553,58.700804762429726,10.283055857394885,27.311231790939352,16.837037672002054
2025-09-18,104.91,105.21,101.94,101.94,8227572,101.077,,101.86778471601289,101.81902631712647,49.80127951515429,0.048758398886420196,,,96.98103564468633,101.077,105.17296435531367,8.104641719310365,0.605347596455574,60.86934553338481,61.600460564191145,10.805702041822364,24.64884543678305,18.147035640701166
2025-09-19,102.73,102.73,99.46,101.94,23557247,101.3395,,101.87889475970321,101.82798733067266,49.801279515154285,0.050907429030559115,,,97.76163764937776,101.3395,104.91736235062224,7.061140721282896,0.5839188237489854,49.13644214162347,58.53483016695452,9.990178964326901,22.307012623445008,23.628410785987366
2025-09-22,101.44,101.64,98.57,98.67,16326968,101.2405,,101.3852186428258,101.59406234321543,41.266727874926936,-0.20884370038962174,,,97.4865608689005,101.2405,104.9944391310995,7.415884218468894,0.15762630796212249,26.058177424981096,45.354655033329784,9.834402696468471,20.179214622911775,23.893689992031753
2025-09-23,98.97,98.97,96.5,96.99,18365378,101.191,,100.70903115931414,101.25302068816242,37.6928072287301,-0.5439895288482859,,,97.24518753613403,101.191,105.13681246386598,7.7987419115652115,-0.03233650084373326,14.837221867278641,30.0106138112944,10.810152523523342,18.766289549606874,28.088656819210325
2025-09-24,97.09,98.48,96.4,98.48,7459032,101.226,,100.36610328865042,101.04761174829854,42.4530474691148,-0.6815084596481142,,,97.39096988277797,101.226,105.06103011722203,7.57716420133569,0.14198455865203147,8.751320938932965,16.548906743730896,11.718362039100622,17.645801261863976,26.698608563077524
2025-09-25,98.48,98.48,96.89,96.99,8659161,101.127,,99.8467027827042,100.74704791509123,39.22569761966716,-0.9003451323870308,-0.5964561686643732,-0.3038889637226576,96.97500240847853,101.127,105.27899759152146,8.211452117676712,0.0018060693908023462,10.252052594485102,11.280198466898897,12.522100132487445,16.819097217935642,25.447781392420364
2025-09-26,97.19,98.28,96.4,96.5,8115898,100.756,,99.33182543151895,100.43245177323263,38.197292453543206,-1.100626341713678,-0.6373899023928162,-0.46323643932086167,96.35030187143965,100.756,105.16169812856035,8.745281925761931,0.01698914952773471,8.973113054745657,9.325495529387902,13.49217189213715,15.872223922146233,25.482463383160074
2025-09-29,96.79,96.79,94.52,94.52,10488698,100.311,,98.59154459590066,99.9944923826228,34.28564512067193,-1.4029477867221374,-0.7517690779210205,-0.6511787088011168,95.31337696499627,100.311,105.30862303500375,9.964257230022113,-0.07937543102384831,2.235179786200143,7.153448478476963,15.229701059815524,14.789551945092091,29.393514330125537
