time,open,high,low,close,volume,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,STOCHk_14_3_3,STOCHd_14_3_3,ADX_14,DMP_14,DMN_14
2025-08-07,76.4,77.8,75.8,76.2,9815900,,,,,,,,,,,,,,,,,,
2025-08-08,76.5,77.7,75.6,76.7,11377400,,,,,,,,,,,,,,,,,,
2025-08-11,77.9,82.0,77.8,82.0,29731100,,,,,,,,,,,,,,,,,,
2025-08-12,85.0,86.0,82.3,83.6,13213200,,,,,,,,,,,,,,,,,,
2025-08-13,84.4,87.4,82.1,85.9,24211400,,,,,,,,,,,,,,,,,,
2025-08-14,86.6,86.8,83.8,84.8,13527300,,,,,,,,,,,,,,,,,,
2025-08-15,84.8,86.2,82.7,83.1,13662000,,,,,,,,,,,,,,,,,,
2025-08-18,83.1,84.4,83.0,83.9,8972500,,,,,,,,,,,,,,,,,,
2025-08-19,84.5,86.5,83.2,85.0,14531000,,,,,,,,,,,,,,,,,,
2025-08-20,86.8,87.4,81.0,83.9,19059400,,,,,,,,,,,,,,,,,,
2025-08-21,83.9,84.8,83.3,84.3,9701000,,,,,,,,,,,,,,,,,,
2025-08-22,83.0,83.4,79.7,81.0,18642000,,,82.53333333333333,,,,,,,,,,,,,,,
2025-08-25,81.3,81.8,78.3,79.5,10287200,,,82.06666666666666,,,,,,,,,,,,,,,
2025-08-26,78.7,81.1,78.2,81.1,8579900,,,81.9179487179487,,,,,,,,,,,,,,,
2025-08-27,81.3,82.8,81.2,82.2,8098600,,,81.96134122287968,,57.05963661832964,,,,,,,,,,,,23.909289776239532,21.056157637469397
2025-08-28,82.5,83.3,81.9,83.1,6539900,,,82.1365194962828,,59.76113396204772,,,,,,,,,52.58356873822972,,,24.46839232212733,20.05890601590957
2025-08-29,83.2,83.6,82.2,83.0,7420100,,,82.26936265070084,,59.31461212967592,,,,,,,,,54.438149922214,,,24.32087139156447,19.085457715776837
2025-09-03,83.5,85.3,82.9,83.0,9531800,,,82.38176839674686,,59.314612129675915,,,,,,,,,53.1853864734299,53.40236837795788,,28.14540608349792,17.51613646082369
