time,open,high,low,close,volume,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,STOCHk_14_3_3,STOCHd_14_3_3,ADX_14,DMP_14,DMN_14
2025-08-07,27.35,28.55,27.0,28.5,139119300,,,,,,,,,,,,,,,,,,
2025-08-08,28.6,28.65,27.6,28.0,121062500,,,,,,,,,,,,,,,,,,
2025-08-11,28.15,28.45,27.8,28.15,67223000,,,,,,,,,,,,,,,,,,
2025-08-12,28.35,29.1,28.15,28.5,84195900,,,,,,,,,,,,,,,,,,
2025-08-13,28.55,28.6,27.85,28.1,79765000,,,,,,,,,,,,,,,,,,
2025-08-14,28.2,28.45,28.0,28.2,76049900,,,,,,,,,,,,,,,,,,
2025-08-15,28.45,28.8,27.85,28.0,107927600,,,,,,,,,,,,,,,,,,
2025-08-18,28.3,28.8,28.2,28.4,69044400,,,,,,,,,,,,,,,,,,
2025-08-19,28.6,28.7,28.1,28.15,63021900,,,,,,,,,,,,,,,,,,
2025-08-20,28.2,28.25,27.05,27.4,101007400,,,,,,,,,,,,,,,,,,
2025-08-21,27.45,27.8,27.3,27.4,69981700,,,,,,,,,,,,,,,,,,
2025-08-22,26.95,27.1,26.0,26.0,132314200,,,27.899999999999995,,,,,,,,,,,,,,,
2025-08-25,26.5,26.75,25.85,25.95,68320100,,,27.599999999999994,,,,,,,,,,,,,,,
2025-08-26,26.1,27.2,26.1,27.2,51986200,,,27.538461538461533,,,,,,,,,,,,,,,
2025-08-27,27.25,27.25,26.75,26.75,85992500,,,27.417159763313606,,37.44737007340849,,,,,,,,,,,,12.62260683080917,26.88040707996685
2025-08-28,26.95,27.5,26.85,27.1,63166300,,,27.36836595357305,,42.3312200049926,,,,,,,,,35.89743589743586,,,14.561379033259874,24.36407883668445
