time,open,high,low,close,volume,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,STOCHk_14_3_3,STOCHd_14_3_3,ADX_14,DMP_14,DMN_14
2025-08-07,37.51,37.9,36.82,37.41,30092009,,,,,,,,,,,,,,,,,,
2025-08-08,37.75,37.75,36.44,36.87,31025359,,,,,,,,,,,,,,,,,,
2025-08-11,36.97,37.46,36.63,36.78,24618617,,,,,,,,,,,,,,,,,,
2025-08-12,36.82,37.02,36.24,36.73,22640841,,,,,,,,,,,,,,,,,,
2025-08-13,36.82,37.02,35.95,36.53,27558059,,,,,,,,,,,,,,,,,,
2025-08-14,36.78,38.19,36.78,37.41,38023550,,,,,,,,,,,,,,,,,,
2025-08-15,37.9,37.95,36.63,36.63,31174937,,,,,,,,,,,,,,,,,,
2025-08-18,37.21,37.65,36.68,36.97,21703425,,,,,,,,,,,,,,,,,,
2025-08-19,37.26,38.43,37.12,38.19,37501447,,,,,,,,,,,,,,,,,,
2025-08-20,39.41,39.84,37.9,39.46,52955208,,,,,,,,,,,,,,,,,,
2025-08-21,40.23,41.4,39.94,40.48,37592639,,,,,,,,,,,,,,,,,,
2025-08-22,39.46,40.04,37.65,37.99,53141860,,,37.62083333333333,,,,,,,,,,,,,,,
2025-08-25,38.53,38.63,36.34,36.58,39336013,,,37.46070512820513,,,,,,,,,,,,,,,
2025-08-26,37.02,38.38,36.0,38.33,29562665,,,37.594442800788954,,,,,,,,,,,,,,,
2025-08-27,38.48,39.65,37.9,37.95,25063192,,,37.64914390835988,,51.73622705670912,,,,,,,,,,,,28.49956015040432,24.15689095746318
2025-08-28,38.58,38.58,37.8,38.58,18631561,,,37.79235253784298,,55.09272939623265,,,,,,,,,42.874617737003035,,,27.06112927780428,23.58472085344753
2025-08-29,39.07,39.21,38.58,38.58,23193029,,,37.91352907048252,,55.09272939623265,,,,,,,,,44.40366972477062,,,30.12860329758594,22.592855778413703
