time,open,high,low,close,volume,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,STOCHk_14_3_3,STOCHd_14_3_3,ADX_14,DMP_14,DMN_14
2025-08-07,39.26,40.05,39.07,40.01,12295921,,,,,,,,,,,,,,,,,,
2025-08-08,40.55,40.55,38.92,39.26,16744332,,,,,,,,,,,,,,,,,,
2025-08-11,39.56,40.15,39.16,39.76,11402011,,,,,,,,,,,,,,,,,,
2025-08-12,40.05,41.49,40.01,41.04,15362032,,,,,,,,,,,,,,,,,,
2025-08-13,41.34,41.34,39.86,40.9,11846586,,,,,,,,,,,,,,,,,,
2025-08-14,41.14,42.18,40.7,41.69,15184586,,,,,,,,,,,,,,,,,,
2025-08-15,42.13,42.13,40.25,40.55,14384373,,,,,,,,,,,,,,,,,,
2025-08-18,40.6,40.85,40.15,40.35,7520468,,,,,,,,,,,,,,,,,,
2025-08-19,40.45,41.04,40.25,40.4,9932709,,,,,,,,,,,,,,,,,,
2025-08-20,40.55,41.39,39.16,40.25,14551914,,,,,,,,,,,,,,,,,,
2025-08-21,40.55,42.13,40.45,41.83,17336727,,,,,,,,,,,,,,,,,,
2025-08-22,41.93,44.6,41.49,42.77,22755899,,,40.73416666666666,,,,,,,,,,,,,,,
2025-08-25,43.42,43.42,40.55,40.55,11320763,,,40.705833333333324,,,,,,,,,,,,,,,
2025-08-26,40.55,41.39,40.1,41.34,11182157,,,40.80339743589742,,,,,,,,,,,,,,,
2025-08-27,41.69,44.01,41.39,42.33,14883931,,,41.03825936883628,,60.9051780937512,,,,,,,,,,,,38.163520245259704,13.892915733735899
2025-08-28,42.58,42.77,41.79,42.03,5846508,,,41.19083485055377,,58.53537572306461,,,,,,,,,51.799399337199674,,,35.93170854228184,13.080454731088002
2025-08-29,42.23,43.12,42.03,42.38,10437850,,,41.373783335083964,,60.46796071856323,,,,,,,,,57.327913559790126,,,35.68153682762399,12.224178458360344
2025-09-03,42.63,43.42,41.59,43.02,11358500,,,41.627047437378735,,63.79127009743722,,,,,,,,,60.96813725490202,56.69848338396394,,31.905269272019993,13.475070082747793
2025-09-04,43.27,43.47,42.68,42.92,7242273,,,41.82596321624355,,62.90148088841565,,,,,,,,,66.42156862745104,61.57253981404773,,30.705891000962776,12.843164855463355
2025-09-05,43.12,43.12,41.49,41.49,13571846,41.2435,,41.7742765675907,,51.779029583133095,,,,39.08592474059419,41.2435,43.40107525940581,10.462619609906096,0.557124310942435,60.96813725490202,62.78594771241836,,27.808279046854288,18.520542573997293
2025-09-08,41.24,41.39,40.2,40.2,9083288,41.253,,41.53208017257674,,44.18827355666009,,,,39.11565491789462,41.253,43.390345082105384,10.362131636997956,0.2536663571979814,43.68872549019614,57.02614379084974,,25.738215212601762,24.585918923533274
2025-09-09,40.2,40.55,39.91,40.2,4255722,41.3,,41.327144761411084,,44.188273556660086,,,,39.30331274356747,41.3,43.29668725643253,9.669187682481986,0.22454374202664112,27.022058823529495,43.89297385620922,,24.7536950634017,25.378737560150324
2025-09-10,40.25,40.9,40.1,40.25,5477094,41.3245,,41.16143018273246,,44.55366103702999,,,,39.393039671647365,41.3245,43.255960328352636,9.347773492009027,0.2218425912696706,19.424019607843217,30.04493464052295,,25.68395428148041,24.13592720111859
2025-09-11,40.35,40.35,39.41,40.2,5788567,41.282500000000006,,41.01351784692746,,44.24173969890205,,,,39.29247613079641,41.282500000000006,43.2725238692036,9.641004634911145,0.2280183376812417,18.125330575390162,21.523803002254294,,24.185275889624002,27.01077185876637
2025-09-12,40.35,40.8,40.35,40.5,3323775,41.2625,,40.93451510124632,,46.65493181172005,,,,39.24959289831845,41.2625,43.27540710168156,9.756593040564947,0.31059731982588257,18.753423816540167,18.76759133325785,,26.14486429692926,25.96914472542142
2025-09-15,40.6,41.74,40.6,41.74,7336285,41.265,,41.05843585490073,41.075384615384614,55.2717961337527,-0.01694876048388494,,,39.24985236272871,41.265,43.28014763727129,9.766861200878665,0.6178573696573414,28.958560218927232,21.94577153695252,,30.070317966859392,23.916437996199296
2025-09-16,42.03,42.23,41.54,41.59,7347121,41.31699999999999,,41.14021495414677,41.113504273504276,54.13267803969745,0.026710680642494822,,,39.324794187339045,41.31699999999999,43.30920581266094,9.64351628947382,0.5685170172341205,39.68180168104782,29.131261905505074,,31.922033788131234,22.834808024251576
2025-09-17,41.54,41.93,40.55,40.55,3704769,41.327000000000005,,41.0494126535088,41.071763216207664,46.91347092162975,-0.022350562698861154,,,39.352380036563986,41.327000000000005,43.301619963436025,9.556076963902626,0.3032532805330406,40.94202898550733,36.527463628494125,16.309868846664806,29.088560494577944,27.175668397035217
2025-09-18,40.55,40.99,40.1,40.35,4689947,41.3245,,40.94181070681514,41.018299274266354,45.65258243823096,-0.07648856745121435,,,39.34507104194163,41.3245,43.30392895805837,9.57992937873838,0.25384314854222156,31.77554080102814,37.4664571558611,14.789479315618374,27.39942084141822,28.533674353917217
2025-09-19,40.65,40.75,39.36,39.36,6164616,41.28,,40.69845521345896,40.89546229098737,39.931426102432376,-0.1970070775284043,,,39.170222760573985,41.28,43.38977723942602,10.221788950707442,0.04497565806465071,15.978439351752732,29.5653363794294,14.33398135218354,24.96148013722799,30.73175887552474
2025-09-22,39.76,40.55,39.16,40.55,8001802,41.216,,40.67561594984989,40.869872491654974,48.315834506798545,-0.1942565418050819,,,39.099196749813515,41.216,43.33280325018649,10.271754901914235,0.34268731637167255,18.467763135336572,22.07391442937248,14.153723015167225,22.778767051370483,29.302650169970892
2025-09-23,40.25,40.45,40.05,40.4,3469273,41.097500000000004,,40.63321349602683,40.83506712190275,47.41738904176571,-0.20185362587591982,,,39.07886803750658,41.097500000000004,43.11613196249343,9.823624125523073,0.32723448034121827,20.340293890177886,18.26216545908906,13.995904572835798,22.032440634476092,28.342574417953905
2025-09-24,40.4,40.75,39.76,40.75,4672576,41.1075,,40.65118065048424,40.82876585361366,49.76471073231756,-0.17758520312941783,,,39.097854508874754,41.1075,43.11714549112525,9.777512576173438,0.41105396409994954,33.72413227401629,24.17739643317692,13.427798733395582,22.572518899272232,26.49177429064202
2025-09-25,40.7,40.7,40.35,40.45,2011804,41.063,,40.62022978117898,40.80070912371635,47.795224868611854,-0.18047934253737452,-0.06489500910763407,-0.11558433342974045,39.03657358880219,41.063,43.08942641119781,9.869841030600837,0.3487485169427746,36.980453583195576,30.34829324912992,12.925042159717348,21.948867610497917,25.759838734313398
2025-09-26,40.35,40.7,40.1,40.1,2298181,40.9515,,40.54019443022837,40.748804744181804,45.53124588425033,-0.20861031395343588,-0.07442078441895633,-0.13418952953447955,38.97132551273884,40.9515,42.93167448726117,9.670827624195287,0.28499369487945114,37.59665054453342,36.10041213391509,12.790610792410709,21.011117978044165,26.4394465533489
2025-09-29,39.81,40.1,39.66,39.86,2112994,40.843,,40.43554913327016,40.682967355723896,43.99240585144144,-0.24741822245373868,-0.0905829543354073,-0.15683526811833137,38.873318807522395,40.843,42.81268119247761,9.645134747582736,0.25046723201851895,31.81324647122707,35.46345019965202,13.192869331430607,20.325316815649906,28.840456966635536
