item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,6016.81,5988.42,5862.01,5772.14
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),25682.0,25141.0,26918.0,25759.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,15.92,15.53,20.16,20.96
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,3.73,3.7,4.39,4.7
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,8.07,9.21,10.53,11.08
Tỷ suất cổ tức,Dividend yield,0.02,0.02,0.02,0.02
Beta,Beta,0.64,0.88,1.0,0.96
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,48.85,48.55,57.98,61.81
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,29.69,29.68,35.53,51.39
Tỷ suất lợi nhuận gộp biên,Gross profit margin,34.88,37.89,36.22,39.24
Tỷ lệ lãi EBIT,EBIT margin,18.32,20.97,20.2,19.78
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,21.29,24.88,23.65,23.8
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,14.77,16.87,16.48,16.16
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,5.78,5.89,5.81,5.91
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),7.97,7.99,7.99,8.22
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,2.93,2.96,2.9,2.98
ROE bình quân 4 quý gần nhất,ROE Trailling,27.23,27.33,27.56,27.62
ROA bình quân 4 quý gần nhất,ROA Trailling,11.48,11.54,11.66,11.79
Tăng trưởng  doanh thu thuần,Net revenue,14.87,8.19,9.05,13.94
Tăng trưởng  lợi nhuận gộp,Gross profit,8.88,5.84,6.54,14.35
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,18.2,16.03,17.89,19.38
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,19.92,16.56,20.47,20.93
Tăng trưởng tổng tài sản,Total assets,22.32,22.43,24.92,19.3
Tăng trưởng nợ dài hạn,Long-term liabilities,93.93,190.26,237.81,72.72
Tăng trưởng nợ phải trả,Liabilities,22.42,23.87,28.24,19.15
Tăng trưởng vốn chủ sở hữu,Owner's equity,22.22,21.11,21.63,19.45
Tăng trưởng vốn điều lệ,Charter capital,15.8,16.64,1.43,15.84
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.25,0.27,0.27,0.2
Tỷ số thanh toán nhanh,Quick ratio,1.35,1.42,1.34,1.3
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.97,1.02,0.97,0.9
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.4,1.48,1.4,1.36
Khả năng thanh toán lãi vay,Interest coverage,17.9,15.45,15.49,20.85
