item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,920.22,603.57,561.24,500.12
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),13306.0,12064.0,11920.0,11697.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,11.95,16.57,18.53,20.19
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.83,0.83,0.87,0.86
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,12.48,5.06,5.42,9.19
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,-0.06,0.38,0.28,0.39
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,24.9,55.4,38.16,59.7
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,20.03,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,39.45,14.17,20.13,21.61
Tỷ lệ lãi EBIT,EBIT margin,67.81,12.3,18.3,18.53
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,70.53,14.56,20.6,22.55
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,48.58,7.36,11.97,10.64
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,3.38,1.21,1.95,1.0
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),4.58,1.96,2.85,1.68
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,2.49,0.88,1.41,0.73
ROE bình quân 4 quý gần nhất,ROE Trailling,8.05,5.11,4.81,4.34
ROA bình quân 4 quý gần nhất,ROA Trailling,5.5,3.72,3.51,3.18
Tăng trưởng  doanh thu thuần,Net revenue,-59.44,57.24,80.03,83.25
Tăng trưởng  lợi nhuận gộp,Gross profit,62.32,69.15,55.83,105.12
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,280.92,41.07,35.82,47.49
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,283.94,41.07,36.25,47.49
Tăng trưởng tổng tài sản,Total assets,13.81,5.5,6.62,12.08
Tăng trưởng nợ dài hạn,Long-term liabilities,4.77,-4.87,4.56,101.85
Tăng trưởng nợ phải trả,Liabilities,10.74,6.34,11.59,38.6
Tăng trưởng vốn chủ sở hữu,Owner's equity,14.9,5.19,4.88,4.39
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.09,0.02,0.11,0.35
Tỷ số thanh toán nhanh,Quick ratio,0.27,0.61,0.57,0.57
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.09,0.02,0.11,0.35
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,0.96,0.96,0.95,0.96
Khả năng thanh toán lãi vay,Interest coverage,8.97,3.96,5.49,3.54
