item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,2894.98,1580.29,1220.12,1030.74
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),21612.0,23349.0,22077.0,21777.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,7.79,16.2,17.95,21.93
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.04,1.1,0.99,1.04
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,1.85,2.79,2.67,4.34
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.82,0.93,1.29,1.39
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,21.12,31.86,51.87,57.3
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,11.24,13.92,15.87,34.49
Tỷ suất lợi nhuận gộp biên,Gross profit margin,21.27,20.79,17.36,24.68
Tỷ lệ lãi EBIT,EBIT margin,18.46,18.94,12.34,17.69
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,22.44,25.32,19.08,29.39
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,13.18,12.03,5.49,7.8
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,6.41,3.7,1.76,0.71
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),5.62,3.9,2.29,2.07
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,2.3,1.31,0.63,0.26
ROE bình quân 4 quý gần nhất,ROE Trailling,17.63,9.78,7.46,6.19
ROA bình quân 4 quý gần nhất,ROA Trailling,4.55,2.52,1.93,1.59
Tăng trưởng  doanh thu thuần,Net revenue,97.31,46.86,-5.04,-14.06
Tăng trưởng  lợi nhuận gộp,Gross profit,79.75,41.37,8.71,4.69
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,367.96,54.01,102.89,3.84
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,801.6,88.53,122.34,-31.37
Tăng trưởng tổng tài sản,Total assets,17.22,11.95,3.98,5.53
Tăng trưởng nợ dài hạn,Long-term liabilities,-3.37,-4.61,-4.24,0.6
Tăng trưởng nợ phải trả,Liabilities,18.26,13.36,2.65,5.33
Tăng trưởng vốn chủ sở hữu,Owner's equity,15.44,9.49,6.5,5.9
Tăng trưởng vốn điều lệ,Charter capital,15.0,15.0,15.0,15.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.49,0.49,0.36,0.45
Tỷ số thanh toán nhanh,Quick ratio,1.27,1.13,1.09,1.24
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.68,0.64,0.53,0.63
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.46,1.43,1.43,1.55
Khả năng thanh toán lãi vay,Interest coverage,5.38,3.55,2.14,1.99
