item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,1804.44,1854.2,1796.76,1677.7
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),13652.0,13380.0,13042.0,13535.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,17.35,16.93,17.64,20.21
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,2.29,2.35,2.43,2.5
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,11.99,14.96,14.36,13.9
Tỷ suất cổ tức,Dividend yield,0.03,0.03,0.03,0.03
Beta,Beta,0.28,0.23,0.39,0.48
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,87.41,72.67,35.92,54.95
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,19.71,26.85,39.39,32.41
Tỷ lệ lãi EBIT,EBIT margin,13.44,20.36,39.03,25.1
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,17.17,24.86,40.11,26.24
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,10.86,16.28,31.24,20.08
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,2.1,2.59,5.19,3.68
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),2.6,3.23,6.48,4.6
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,1.79,2.17,4.33,3.15
ROE bình quân 4 quý gần nhất,ROE Trailling,13.46,13.99,13.73,12.97
ROA bình quân 4 quý gần nhất,ROA Trailling,11.37,11.85,11.71,11.12
Tăng trưởng  doanh thu thuần,Net revenue,-0.03,12.76,1.24,12.34
Tăng trưởng  lợi nhuận gộp,Gross profit,-4.18,4.91,11.91,5.87
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-16.98,19.98,20.28,22.3
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-14.93,20.2,20.87,22.3
Tăng trưởng tổng tài sản,Total assets,5.8,8.38,6.88,8.21
Tăng trưởng nợ dài hạn,Long-term liabilities,0.0,0.0,0.0,0.0
Tăng trưởng nợ phải trả,Liabilities,12.95,32.34,16.51,41.98
Tăng trưởng vốn chủ sở hữu,Owner's equity,4.65,5.25,4.94,3.92
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.27,0.16,0.26,0.12
Tỷ số thanh toán nhanh,Quick ratio,2.34,2.33,1.83,2.58
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",1.66,1.67,1.35,1.56
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,2.57,2.57,2.01,2.8
Khả năng thanh toán lãi vay,Interest coverage,0.0,0.0,0.0,0.0
