open,high,low,close,volume
161.45,161.45,161.45,161.45,15.0
164.7,164.7,164.7,164.7,40.0
154.0,154.0,154.0,154.0,121.0
159.35,159.35,159.35,159.35,60.0
164.0,165.0,163.0,163.4,50.0
163.5,163.5,161.25,161.25,89.0
156.25,156.25,150.0,150.0,141.0
144.0,144.0,140.5,140.5,96.0
137.15,137.15,137.15,137.15,12.0
137.15,137.15,137.15,137.15,0.0
132.6,132.6,132.6,132.6,73.0
135.25,136.5,135.25,135.25,93.0
130.85,130.85,130.85,130.85,80.0
134.15,134.15,134.15,134.15,20.0
143.75,143.75,143.75,143.75,39.0
139.25,139.25,139.0,139.1,72.0
141.85,141.85,141.85,141.85,96.0
144.5,144.5,144.5,144.5,0.0
143.7,143.7,143.7,143.7,57.0
140.0,140.0,140.0,140.0,29.0
138.0,138.0,137.25,137.25,96.0
136.15,136.15,136.15,136.15,24.0
139.7,139.7,139.7,139.7,89.0
133.05,133.05,133.05,133.05,98.0
132.8,132.8,132.8,132.8,44.0
134.55,134.55,134.55,134.55,188.0
130.0,133.65,130.0,133.65,18.0
141.0,141.0,141.0,141.0,62.0
140.85,140.85,140.85,140.85,102.0
142.75,142.75,142.75,142.75,114.0
146.95,146.95,146.95,146.95,126.0
149.55,149.55,149.55,149.55,13.0
151.5,151.5,151.5,151.5,12.0
155.0,156.8,155.0,156.3,17.0
154.0,154.45,153.0,154.45,56.0
150.0,151.25,150.0,151.25,219.0
150.0,151.0,150.0,151.0,130.0
144.0,144.0,143.75,143.75,22.0
141.8,141.8,141.8,141.8,2.0
137.05,137.05,137.05,137.05,2.0
134.0,134.0,134.0,134.0,16.0
129.0,129.0,128.05,128.05,94.0
127.15,127.15,127.15,127.15,87.0
134.0,134.0,132.75,132.75,65.0
134.0,134.0,134.0,134.0,20.0
138.05,138.05,138.05,138.05,30.0
138.4,138.4,138.4,138.4,46.0
139.0,140.0,139.0,140.0,29.0
143.05,143.05,143.05,143.05,16.0
145.95,145.95,145.95,145.95,104.0
151.1,151.1,151.1,151.1,5.0
152.5,152.5,150.95,150.95,100.0
147.75,147.75,147.75,147.75,40.0
142.25,142.25,142.25,142.25,38.0
140.9,140.9,140.9,140.9,22.0
138.85,138.85,138.85,138.85,56.0
138.0,138.25,138.0,138.25,28.0
140.25,142.0,140.25,141.5,76.0
140.5,140.5,140.5,140.5,46.0
140.25,144.25,140.25,144.25,24.0
145.25,145.25,145.25,145.25,36.0
149.75,150.25,148.25,148.25,48.0
149.0,149.0,149.0,149.0,10.0
154.0,154.0,151.5,151.5,50.0
153.5,156.0,152.0,153.5,69.0
154.65,154.65,154.65,154.65,61.0
155.0,155.25,155.0,155.1,154.0
156.0,156.0,156.0,156.0,83.0
159.0,160.75,159.0,160.75,92.0
165.25,165.25,162.0,162.0,105.0
164.85,168.0,163.5,164.75,86.0
161.0,161.0,158.0,159.25,66.0
156.0,156.0,156.0,156.0,73.0
161.0,161.0,160.6,160.6,79.0
161.0,161.55,161.0,161.55,7.0
161.5,163.75,160.65,161.65,130.0
159.25,159.25,157.75,158.0,149.0
158.5,158.5,158.5,158.5,131.0
156.0,159.0,156.0,159.0,74.0
159.5,159.5,159.5,159.5,11.0
166.0,166.35,166.0,166.35,147.0
162.0,163.0,162.0,163.0,59.0
160.0,161.0,159.5,160.65,23.0
159.5,159.5,159.5,159.5,23.0
160.0,160.0,160.0,160.0,26.0
162.5,162.5,162.5,162.5,33.0
168.0,168.0,168.0,168.0,94.0
165.0,165.0,164.0,164.95,130.0
165.0,166.15,165.0,166.15,43.0
166.0,167.75,166.0,167.75,28.0
164.75,168.25,164.75,168.25,187.0
166.0,166.5,164.5,164.5,127.0
163.0,163.0,158.25,160.4,48.0
162.5,162.5,162.0,162.4,89.0
163.0,164.0,163.0,163.6,150.0
167.0,167.0,166.0,166.0,34.0
164.8,164.8,164.4,164.4,1.0
162.5,164.0,162.5,164.0,161.0
158.0,159.95,158.0,159.95,89.0
157.0,157.0,156.1,156.1,1.0
149.35,149.35,149.35,149.35,126.0
145.0,145.0,144.0,144.0,33.0
139.75,143.5,138.85,138.85,188.0
141.6,141.6,141.6,141.6,46.0
144.15,147.0,144.15,145.85,208.0
147.0,148.5,147.0,148.35,112.0
145.5,145.5,144.5,145.0,132.0
145.75,149.5,145.5,149.5,310.0
147.5,150.75,147.5,150.75,80.0
151.0,152.0,151.0,151.1,44.0
148.0,148.0,146.0,146.0,121.0
145.5,146.35,145.5,146.35,166.0
142.0,142.0,142.0,142.0,118.0
145.5,146.0,145.4,145.4,178.0
143.0,143.0,142.85,142.85,236.0
137.6,137.6,137.6,137.6,55.0
135.5,137.5,135.5,136.0,103.0
137.25,138.0,137.1,137.7,42.0
137.0,138.25,137.0,138.25,67.0
127.0,134.3,126.0,134.3,76.0
127.4,127.4,127.4,127.4,0.0
126.5,126.5,126.5,126.5,57.0
129.0,129.0,123.0,128.0,13.0
125.75,125.75,125.75,125.75,0.0
122.25,122.25,122.25,122.25,15.0
118.55,123.25,118.55,123.25,35.0
123.25,127.25,123.25,127.25,24.0
129.0,130.5,128.75,128.75,57.0
130.0,130.0,129.5,129.5,4.0
126.5,126.5,126.5,126.5,4.0
125.0,126.0,125.0,126.0,27.0
127.5,127.5,127.25,127.25,258.0
125.95,125.95,125.95,125.95,78.0
125.5,125.5,125.5,125.5,85.0
124.05,124.05,123.0,124.0,266.0
125.8,125.8,125.8,125.8,60.0
127.0,127.0,127.0,127.0,135.0
130.35,130.35,130.35,130.35,54.0
128.0,130.0,128.0,129.4,138.0
129.1,129.1,129.1,129.1,21.0
127.9,127.9,127.9,127.9,52.0
127.9,127.9,127.9,127.9,85.0
131.5,134.0,131.5,133.5,95.0
136.25,136.25,134.55,134.55,144.0
135.5,135.5,135.0,135.25,40.0
134.0,134.5,134.0,134.5,43.0
136.0,145.0,136.0,142.0,142.0
144.95,150.0,144.95,149.25,69.0
153.7,153.7,153.65,153.65,315.0
156.0,156.0,153.0,153.1,206.0
146.0,146.0,143.0,143.75,118.0
144.0,145.0,143.5,144.75,374.0
146.5,146.5,143.0,144.0,45.0
142.75,142.75,142.75,142.75,45.0
141.25,141.25,141.25,141.25,35.0
141.7,141.7,139.5,140.25,74.0
133.95,133.95,133.95,133.95,161.0
137.4,137.4,137.4,137.4,47.0
136.75,136.75,136.75,136.75,10.0
136.75,136.75,136.75,136.75,0.0
136.0,136.0,136.0,136.0,10.0
136.0,136.0,136.0,136.0,112.0
133.8,133.8,133.8,133.8,65.0
126.15,126.15,126.15,126.15,76.0
127.0,127.0,127.0,127.0,143.0
129.0,129.25,129.0,129.2,146.0
130.5,130.5,130.5,130.5,75.0
129.5,129.75,129.5,129.75,163.0
132.5,134.2,132.5,134.2,132.0
132.0,132.0,131.5,131.5,41.0
127.5,127.5,126.0,126.25,170.0
127.75,127.75,127.25,127.25,42.0
126.5,126.5,126.0,126.25,102.0
124.0,128.0,124.0,127.4,41.0
127.75,127.75,126.1,126.1,146.0
125.5,125.75,125.5,125.75,142.0
119.0,119.3,118.3,118.3,404.0
119.0,120.25,119.0,120.25,81.0
120.0,120.0,120.0,120.0,126.0
118.0,119.0,118.0,118.6,77.0
115.25,115.4,115.25,115.4,51.0
115.25,117.15,115.25,117.15,27.0
115.0,115.5,115.0,115.5,42.0
120.5,120.5,120.5,120.5,151.0
118.0,118.1,118.0,118.1,173.0
117.0,117.0,117.0,117.0,45.0
116.75,119.9,116.75,119.9,125.0
120.0,123.65,120.0,123.65,64.0
122.0,122.0,121.9,121.9,121.0
120.0,123.65,120.0,123.5,39.0
123.65,125.1,123.65,125.1,45.0
126.0,126.0,125.0,125.6,15.0
124.0,124.5,123.5,123.5,52.0
124.0,124.0,124.0,124.0,16.0
122.5,123.4,122.5,123.4,122.0
123.65,123.75,123.65,123.75,42.0
122.5,122.75,122.5,122.75,91.0
120.75,120.75,120.75,120.75,183.0
122.25,122.25,122.25,122.25,86.0
126.0,126.0,124.1,124.1,79.0
124.3,124.3,124.3,124.3,12.0
125.0,125.0,124.75,124.75,271.0
126.35,128.5,126.35,128.5,136.0
127.65,131.0,127.65,130.2,240.0
131.0,132.0,130.75,130.75,288.0
132.25,132.25,132.25,132.25,94.0
135.0,136.0,135.0,136.0,111.0
135.6,140.1,135.6,140.1,242.0
141.5,141.5,141.15,141.35,261.0
141.0,141.05,139.25,139.25,340.0
136.5,138.5,136.5,137.6,203.0
136.25,137.0,136.25,136.5,189.0
130.0,133.35,130.0,133.35,194.0
131.0,131.1,128.5,130.4,71.0
129.5,130.9,129.5,130.9,110.0
130.5,130.5,129.5,129.5,132.0
130.1,130.1,130.1,130.1,0.0
125.1,127.75,125.1,127.75,134.0
125.0,125.1,125.0,125.1,74.0
124.25,124.9,124.25,124.9,58.0
126.0,126.05,126.0,126.05,75.0
126.0,126.0,125.85,125.85,292.0
127.55,127.55,127.55,127.55,58.0
128.25,130.0,128.25,129.15,47.0
132.1,132.1,132.1,132.1,163.0
132.5,133.0,132.5,133.0,26.0
132.0,134.0,132.0,134.0,58.0
131.4,131.4,131.4,131.4,45.0
129.1,129.1,128.9,128.9,81.0
130.25,130.25,130.25,130.25,71.0
129.75,130.2,129.75,130.2,26.0
130.0,130.5,130.0,130.5,90.0
130.0,130.0,130.0,130.0,206.0
133.9,133.9,132.0,132.0,60.0
132.5,133.75,132.5,133.75,34.0
136.5,140.25,136.0,136.5,66.0
138.0,138.0,136.25,136.4,59.0
136.0,139.5,136.0,139.5,33.0
137.0,142.0,137.0,141.0,93.0
141.75,141.75,141.75,141.75,34.0
139.0,139.0,137.75,138.0,36.0
137.25,137.25,136.75,136.75,18.0
137.5,137.5,135.5,135.5,2.0
135.75,135.75,135.75,135.75,20.0
137.5,137.5,137.5,137.5,110.0
138.6,138.6,138.6,138.6,81.0
141.0,143.0,141.0,143.0,22.0
147.4,147.4,147.4,147.4,20.0
149.0,153.5,147.0,148.25,249.0
146.5,147.0,145.4,145.4,32.0
146.0,146.0,145.95,145.95,5.0
147.0,147.0,146.6,146.6,93.0
146.0,148.0,145.25,145.4,57.0
142.0,142.65,142.0,142.65,236.0
141.75,144.0,141.75,142.5,66.0
141.0,141.0,140.0,140.1,45.0
138.25,138.65,138.0,138.65,147.0
140.0,140.0,140.0,140.0,51.0
141.0,141.0,139.0,141.0,31.0
140.5,140.5,140.5,140.5,55.0
138.5,140.5,138.5,140.0,218.0
139.5,140.25,139.5,140.05,35.0
140.0,140.0,140.0,140.0,34.0
141.0,141.4,137.5,141.4,9.0
145.25,145.25,143.3,143.3,52.0
143.3,143.3,143.3,143.3,0.0
142.0,142.0,142.0,142.0,137.0
141.5,142.1,141.5,142.1,236.0
143.2,143.2,143.2,143.2,143.0
143.9,143.9,143.9,143.9,44.0
143.0,144.45,142.85,144.45,39.0
140.05,140.05,139.75,139.8,278.0
138.5,138.5,137.0,137.0,217.0
136.25,136.25,135.0,135.9,138.0
132.5,133.0,132.5,133.0,158.0
131.5,133.75,131.5,133.7,203.0
134.0,135.0,133.35,133.35,123.0
135.45,135.45,135.45,135.45,180.0
135.25,136.85,135.25,136.4,293.0
135.7,135.7,135.15,135.15,126.0
135.7,135.7,135.5,135.5,126.0
134.0,135.4,134.0,134.9,82.0
134.0,136.0,134.0,136.0,116.0
136.2,136.25,134.75,134.75,17.0
136.0,136.0,135.5,135.5,60.0
135.6,135.6,135.6,135.6,44.0
137.25,137.25,136.25,136.25,114.0
133.0,133.0,133.0,133.0,48.0
135.25,135.25,125.0,132.95,113.0
133.0,134.5,133.0,133.65,99.0
135.0,135.0,134.0,134.0,52.0
133.5,134.9,133.5,134.9,24.0
136.4,136.4,136.4,136.4,146.0
137.0,137.9,137.0,137.9,32.0
137.45,137.45,137.45,137.45,18.0
136.0,136.0,136.0,136.0,48.0
136.0,136.0,136.0,136.0,144.0
136.0,136.0,136.0,136.0,19.0
134.5,134.5,134.5,134.5,15.0
135.7,135.7,135.35,135.35,13.0
136.0,137.8,136.0,137.75,42.0
138.5,138.5,138.25,138.25,29.0
139.0,139.0,137.9,137.9,273.0
139.1,139.1,139.1,139.1,37.0
139.0,139.0,139.0,139.0,157.0
139.4,139.4,139.4,139.4,75.0
137.25,140.85,137.25,138.2,84.0
138.55,138.55,138.55,138.55,55.0
138.4,138.4,138.4,138.4,55.0
139.7,139.7,139.7,139.7,60.0
140.0,140.5,140.0,140.25,75.0
139.6,139.6,139.6,139.6,110.0
140.1,141.5,140.1,141.4,14.0
142.0,144.0,142.0,143.8,78.0
145.75,145.75,145.75,145.75,104.0
145.9,145.9,145.25,145.75,70.0
146.5,147.5,146.5,147.5,103.0
146.75,148.0,146.75,147.9,63.0
148.25,149.0,148.25,149.0,206.0
150.5,150.5,150.5,150.5,55.0
152.5,152.5,152.5,152.5,35.0
149.55,150.0,149.55,150.0,100.0
147.0,148.4,147.0,148.4,87.0
151.5,152.0,151.5,151.75,17.0
152.7,152.7,148.65,148.65,44.0
152.0,152.0,151.0,151.25,58.0
149.25,149.25,149.25,149.25,121.0
146.5,146.5,146.15,146.15,67.0
146.0,146.0,146.0,146.0,23.0
148.0,148.0,147.0,147.15,23.0
147.9,147.9,147.9,147.9,2.0
149.5,149.5,149.15,149.15,138.0
148.0,148.0,145.0,146.0,143.0
144.55,144.55,144.55,144.55,102.0
145.0,145.25,145.0,145.25,46.0
145.0,145.0,145.0,145.0,80.0
142.5,142.5,142.1,142.1,201.0
139.5,139.5,139.4,139.4,240.0
139.0,140.5,139.0,140.5,142.0
141.0,145.25,141.0,141.0,70.0
138.0,138.4,138.0,138.4,87.0
137.25,137.25,135.6,135.6,165.0
135.5,136.0,135.05,136.0,169.0
135.5,135.5,130.0,134.0,234.0
134.2,134.6,134.2,134.6,112.0
134.0,134.0,132.9,132.9,85.0
136.75,136.75,136.35,136.35,256.0
135.25,135.25,135.25,135.25,55.0
139.5,141.0,136.0,136.75,137.0
139.75,139.75,139.75,139.75,53.0
140.6,140.6,140.6,140.6,35.0
141.65,141.65,141.65,141.65,29.0
144.0,144.4,144.0,144.4,29.0
145.0,145.0,145.0,145.0,63.0
147.0,147.0,146.0,146.25,164.0
147.3,147.3,146.55,146.55,63.0
143.1,143.1,139.0,142.65,41.0
144.0,144.0,139.0,141.55,189.0
143.5,143.5,142.6,142.6,21.0
149.6,149.6,149.6,149.6,150.0
150.9,153.0,150.9,153.0,54.0
151.0,151.0,150.8,150.8,112.0
150.3,150.3,147.0,147.0,179.0
150.25,150.25,150.25,150.25,40.0
149.4,149.4,149.4,149.4,55.0
151.5,151.5,150.9,150.9,40.0
148.75,148.75,148.75,148.75,53.0
147.4,147.4,147.4,147.4,61.0
147.8,147.8,147.6,147.6,36.0
145.9,145.9,145.9,145.9,15.0
147.0,147.65,145.6,145.6,125.0
144.0,144.0,144.0,144.0,19.0
145.0,145.0,145.0,145.0,19.0
145.9,145.9,145.9,145.9,46.0
147.5,148.4,147.5,148.4,79.0
146.5,146.5,146.5,146.5,20.0
145.25,146.9,145.25,146.9,200.0
145.0,146.25,145.0,146.0,81.0
145.0,146.25,145.0,145.5,81.0
144.95,144.95,144.95,144.95,88.0
144.9,144.9,144.9,144.9,31.0
144.0,144.0,143.9,143.9,31.0
141.5,142.0,141.5,142.0,55.0
143.1,143.1,143.1,143.1,11.0
144.25,144.25,144.25,144.25,15.0
144.0,144.0,144.0,144.0,5.0
143.75,143.75,143.75,143.75,11.0
142.0,142.0,141.9,141.9,26.0
140.75,142.4,140.75,142.4,168.0
143.4,143.4,143.4,143.4,5.0
141.25,143.0,139.25,143.0,30.0
141.75,141.75,141.75,141.75,60.0
142.0,142.25,142.0,142.25,83.0
144.55,144.55,144.55,144.55,52.0
143.0,144.1,143.0,144.1,46.0
144.9,144.9,142.0,142.2,48.0
141.5,141.5,140.0,140.0,110.0
139.6,139.6,139.6,139.6,106.0
139.45,139.45,139.45,139.45,40.0
138.9,138.9,138.9,138.9,129.0
136.0,136.0,136.0,136.0,71.0
136.0,136.0,135.15,135.15,113.0
134.0,134.0,134.0,134.0,65.0
132.75,132.75,132.6,132.6,51.0
132.5,132.5,132.4,132.4,90.0
133.25,133.25,133.25,133.25,39.0
132.75,133.25,132.0,133.25,92.0
132.5,132.5,132.5,132.5,150.0
133.0,133.0,133.0,133.0,133.0
130.75,130.75,130.75,130.75,33.0
128.75,128.75,128.75,128.75,180.0
129.5,130.35,129.5,130.35,12.0
128.6,128.6,128.6,128.6,146.0
128.6,128.65,127.75,127.75,73.0
127.3,127.3,127.3,127.3,168.0
125.5,125.5,125.5,125.5,29.0
125.0,125.0,125.0,125.0,10.0
126.5,126.5,126.5,126.5,0.0
126.4,126.4,126.3,126.3,55.0
125.75,125.9,125.75,125.9,75.0
126.0,127.0,126.0,127.0,1.0
125.7,126.55,125.7,126.55,57.0
124.0,124.0,124.0,124.0,99.0
120.4,120.4,120.4,120.4,10.0
119.0,119.0,119.0,119.0,186.0
118.0,118.0,118.0,118.0,69.0
116.3,116.3,116.3,116.3,102.0
113.0,115.0,112.25,115.0,129.0
114.2,116.0,113.0,115.5,73.0
115.75,116.3,115.5,116.3,37.0
114.6,114.6,114.6,114.6,25.0
114.55,116.1,114.55,116.1,13.0
119.75,119.75,119.75,119.75,56.0
121.25,121.5,121.25,121.5,167.0
124.0,124.85,122.5,124.45,135.0
122.0,122.0,122.0,122.0,60.0
121.0,121.0,119.1,119.1,37.0
121.0,121.0,116.85,120.45,82.0
118.1,118.75,117.05,118.75,34.0
117.75,118.0,117.75,118.0,59.0
119.25,120.0,119.25,119.55,51.0
121.0,121.0,120.15,120.15,228.0
119.0,122.0,119.0,121.9,183.0
117.0,118.9,117.0,118.8,50.0
115.0,115.7,115.0,115.5,107.0
114.0,116.5,114.0,114.75,341.0
113.8,113.8,112.25,113.5,104.0
111.0,111.0,110.0,110.75,74.0
110.5,110.5,108.75,108.75,35.0
107.0,107.0,106.7,106.7,22.0
106.0,107.5,106.0,107.4,7.0
106.0,106.5,106.0,106.3,31.0
105.1,105.1,105.1,105.1,15.0
104.6,104.6,104.6,104.6,35.0
104.0,104.6,104.0,104.6,130.0
104.8,107.4,104.8,107.4,90.0
106.2,106.2,106.2,106.2,52.0
106.25,106.25,106.25,106.25,102.0
106.25,106.25,106.1,106.1,96.0
105.0,105.0,105.0,105.0,150.0
104.5,104.5,104.5,104.5,18.0
104.0,104.0,102.0,103.1,112.0
101.9,101.9,101.9,101.9,8.0
103.0,103.0,102.95,102.95,65.0
103.45,103.6,103.0,103.6,121.0
101.05,105.15,101.05,105.15,20.0
103.5,105.9,103.45,105.9,93.0
102.0,109.0,102.0,108.0,38.0
109.0,112.5,109.0,112.1,70.0
110.75,110.75,110.75,110.75,175.0
110.0,110.0,107.5,107.5,67.0
108.0,108.0,106.75,106.75,151.0
106.1,106.1,106.1,106.1,35.0
105.0,105.0,102.5,102.55,85.0
100.9,100.9,100.9,100.9,72.0
101.0,104.55,101.0,102.4,95.0
104.2,104.2,104.0,104.0,98.0
103.45,105.25,103.0,103.95,17.0
103.75,103.75,100.55,102.6,84.0
102.0,102.0,101.25,101.25,111.0
102.8,103.25,102.8,103.25,46.0
105.0,105.0,104.9,104.9,43.0
106.75,106.75,106.5,106.5,123.0
107.0,107.0,107.0,107.0,58.0
107.5,108.0,107.0,107.4,58.0
105.0,105.0,105.0,105.0,3.0
104.55,104.55,103.35,103.35,14.0
99.25,99.25,97.0,98.0,21.0
95.0,99.0,95.0,98.9,50.0
98.7,100.25,98.7,100.25,56.0
96.75,98.5,96.75,98.5,21.0
99.6,99.6,99.6,99.6,28.0
99.0,99.0,99.0,99.0,37.0
99.25,99.25,99.0,99.0,262.0
99.75,100.5,99.5,100.5,64.0
100.0,100.0,98.25,98.25,67.0
97.05,97.05,97.05,97.05,77.0
97.05,97.05,97.05,97.05,0.0
94.1,94.1,94.1,94.1,161.0
95.15,95.15,94.5,94.5,141.0
94.75,94.75,94.75,94.75,70.0
98.75,98.8,97.25,98.8,128.0
98.5,99.0,98.05,99.0,23.0
100.45,100.45,100.45,100.45,125.0
101.0,101.0,101.0,101.0,0.0
101.5,101.5,101.5,101.5,20.0
102.4,102.75,102.35,102.35,76.0
102.35,102.35,102.35,102.35,0.0
104.9,104.9,104.9,104.9,5.0
105.75,105.75,105.1,105.25,54.0
105.0,105.0,102.75,104.0,119.0
104.0,104.0,103.95,103.95,27.0
103.95,104.25,103.95,104.25,27.0
103.75,103.75,103.75,103.75,50.0
103.4,103.4,101.9,101.9,102.0
101.9,101.9,101.9,101.9,0.0
101.85,102.0,101.6,101.6,67.0
101.75,103.0,101.75,103.0,110.0
105.0,106.5,105.0,105.65,118.0
106.3,107.3,105.75,105.85,114.0
105.0,105.0,105.0,105.0,132.0
108.9,108.9,108.9,108.9,116.0
110.5,110.5,110.5,110.5,2.0
111.1,111.1,111.1,111.1,249.0
112.0,112.0,110.05,110.05,36.0
113.0,113.4,107.25,107.55,141.0
106.0,106.0,106.0,106.0,50.0
109.0,110.25,107.5,107.5,40.0
107.0,107.0,106.5,107.0,49.0
107.3,107.8,107.3,107.8,61.0
109.0,109.0,109.0,109.0,64.0
112.0,112.0,108.3,108.3,27.0
112.0,112.0,108.5,108.5,19.0
107.5,107.5,105.85,105.85,82.0
106.0,106.75,106.0,106.7,44.0
110.0,110.0,107.5,107.5,81.0
107.75,110.0,107.75,108.95,103.0
110.4,110.4,109.5,109.5,46.0
110.5,111.75,110.5,111.5,130.0
112.0,112.9,111.95,111.95,136.0
111.5,112.25,111.5,112.25,46.0
113.5,113.5,113.5,113.5,57.0
116.1,116.1,114.2,114.2,13.0
112.0,112.5,111.6,111.6,103.0
110.8,110.8,110.8,110.8,76.0
110.8,110.8,107.9,108.9,85.0
109.0,109.0,109.0,109.0,95.0
112.1,112.1,110.0,111.15,46.0
112.1,113.4,112.1,113.4,19.0
115.0,115.0,114.0,114.0,39.0
112.5,112.5,112.25,112.5,40.0
110.0,111.1,110.0,110.85,21.0
110.0,110.0,109.0,109.75,4.0
111.6,111.6,111.6,111.6,10.0
112.75,112.9,112.75,112.9,2.0
113.75,113.75,113.5,113.5,7.0
115.1,115.1,115.1,115.1,143.0
113.9,113.9,113.9,113.9,0.0
112.0,112.0,112.0,112.0,26.0
111.5,111.5,111.5,111.5,30.0
113.0,113.0,111.0,112.1,28.0
116.0,116.0,110.75,110.75,96.0
110.0,110.0,109.95,109.95,114.0
112.0,113.0,111.0,112.5,89.0
112.3,112.3,112.3,112.3,10.0
113.1,113.1,113.1,113.1,10.0
115.5,115.5,115.5,115.5,0.0
117.0,117.5,112.0,117.5,14.0
117.0,118.0,117.0,118.0,94.0
117.1,117.1,117.1,117.1,85.0
116.5,117.4,116.5,117.4,113.0
117.25,117.25,117.25,117.25,10.0
117.2,117.2,117.2,117.2,45.0
117.0,117.0,117.0,117.0,10.0
116.1,116.1,116.1,116.1,40.0
115.0,115.0,115.0,115.0,8.0
114.25,114.25,114.25,114.25,0.0
113.55,113.55,113.55,113.55,10.0
111.6,111.6,111.6,111.6,5.0
111.6,111.6,111.6,111.6,5.0
109.75,109.75,109.75,109.75,20.0
109.1,109.1,109.1,109.1,50.0
109.75,109.75,109.75,109.75,25.0
111.0,111.0,111.0,111.0,15.0
111.5,111.5,111.5,111.5,0.0
110.1,110.1,110.1,110.1,45.0
110.8,110.8,110.8,110.8,24.0
112.3,112.3,112.3,112.3,0.0
111.8,111.8,111.8,111.8,15.0
111.5,111.5,108.0,111.0,30.0
111.25,111.25,110.75,110.75,108.0
110.45,110.45,110.45,110.45,38.0
110.0,110.8,110.0,110.8,39.0
110.0,110.0,109.7,109.7,156.0
109.2,109.9,109.0,109.85,141.0
109.75,109.75,109.75,109.75,90.0
108.25,108.9,108.25,108.9,45.0
107.5,107.5,107.5,107.5,114.0
105.5,105.5,105.5,105.5,473.0
103.75,103.8,103.75,103.8,82.0
102.0,102.0,100.1,102.0,12.0
100.7,100.7,100.7,100.7,155.0
102.0,102.95,102.0,102.3,179.0
104.5,106.0,104.5,105.5,150.0
106.75,107.5,106.5,106.55,209.0
107.9,107.9,107.9,107.9,71.0
107.5,107.5,107.5,107.5,45.0
106.25,106.25,106.25,106.25,50.0
105.4,105.4,105.4,105.4,82.0
104.65,104.65,104.65,104.65,39.0
105.05,105.05,105.05,105.05,61.0
109.0,109.0,108.75,108.75,43.0
113.0,113.0,108.75,108.75,131.0
108.55,108.55,108.55,108.55,94.0
107.8,107.8,107.8,107.8,27.0
107.5,107.5,107.5,107.5,63.0
108.0,108.0,108.0,108.0,33.0
107.4,107.4,107.15,107.15,100.0
106.75,106.75,106.4,106.4,55.0
106.5,106.5,105.75,105.75,45.0
106.25,106.25,106.25,106.25,40.0
106.2,106.2,106.2,106.2,0.0
106.1,106.1,106.1,106.1,165.0
105.25,105.55,105.25,105.55,6.0
104.6,109.0,104.6,108.0,15.0
108.4,108.4,108.4,108.4,18.0
108.4,109.25,107.95,107.95,84.0
106.75,106.75,106.75,106.75,0.0
105.85,106.5,105.85,106.5,88.0
107.5,109.5,106.7,106.7,118.0
109.0,109.0,108.0,108.0,26.0
109.0,109.0,109.0,109.0,15.0
112.0,112.0,109.95,109.95,41.0
