close
15.92
15.97
15.736666666667
15.326666666667
15.15
15.063333333333
15.03
14.963333333333
14.83
14.763333333333
14.623333333333
14.556666666667
14.423333333333
14.186666666667
14.153333333333
14.106666666667
14.073333333333
13.973333333333
13.533333333333
13.683333333333
14.04
14.27
14.53
14.43
14.44
14.24
13.33
13.99
14.14
13.94
13.84
13.58
13.69
13.65
13.74
13.79
13.43
13.13
13.03
12.83
12.99
13.09
13.6
13.8
14.01
14.26
