close
51200.0
51300.0
51600.0
52200.0
54600.0
54600.0
54600.0
55300.0
57800.0
60500.0
60400.0
59700.0
60900.0
61600.0
62100.0
63300.0
63200.0
62200.0
61300.0
59800.0
61500.0
59800.0
58900.0
57900.0
58000.0
58000.0
56800.0
56200.0
54800.0
53200.0
51600.0
53100.0
53400.0
52200.0
50800.0
51700.0
50000.0
49800.0
49900.0
50900.0
52500.0
58600.0
58300.0
58300.0
58300.0
58300.0
57800.0
57800.0
57900.0
57900.0
57900.0
57900.0
57900.0
57900.0
57900.0
57900.0
57900.0
57800.0
57800.0
57800.0
57700.0
57500.0
56800.0
56800.0
56800.0
56800.0
56800.0
56800.0
56700.0
56600.0
56500.0
56500.0
56500.0
56500.0
56500.0
56500.0
56500.0
56400.0
56400.0
56400.0
56400.0
56700.0
57400.0
57800.0
57700.0
57700.0
57700.0
57700.0
57700.0
58200.0
59200.0
59600.0
60600.0
60600.0
60600.0
60800.0
60500.0
60300.0
59500.0
59500.0
59800.0
60000.0
60000.0
60000.0
60200.0
60200.0
60200.0
60200.0
60200.0
60200.0
60200.0
60600.0
60600.0
60700.0
60700.0
61000.0
61600.0
61800.0
61800.0
61800.0
62100.0
62500.0
62700.0
62700.0
62700.0
62500.0
62500.0
62400.0
62100.0
62100.0
62100.0
62100.0
62300.0
62300.0
62500.0
62800.0
63000.0
63500.0
64200.0
64300.0
64300.0
64500.0
65200.0
66100.0
66200.0
66400.0
66500.0
66500.0
66500.0
66900.0
67200.0
67500.0
68200.0
68700.0
68700.0
68700.0
68500.0
68500.0
68500.0
68200.0
68200.0
68200.0
68200.0
68200.0
68100.0
68500.0
68800.0
68800.0
68800.0
69000.0
68300.0
69200.0
69200.0
69200.0
69200.0
69200.0
69200.0
68900.0
68800.0
67800.0
67800.0
67800.0
67800.0
67300.0
67300.0
67700.0
67700.0
67700.0
67700.0
67700.0
67800.0
67800.0
67800.0
68200.0
68200.0
68200.0
68200.0
68200.0
68100.0
67800.0
67800.0
68200.0
67500.0
67500.0
66600.0
66100.0
65500.0
65500.0
65400.0
65400.0
65400.0
65300.0
65300.0
65300.0
65300.0
65300.0
64900.0
64900.0
64900.0
65000.0
65000.0
65000.0
65100.0
65100.0
65200.0
65200.0
65300.0
65300.0
65300.0
65300.0
65300.0
65300.0
65300.0
65400.0
65300.0
65300.0
65300.0
65100.0
64900.0
65000.0
65000.0
65000.0
65100.0
65100.0
65200.0
65200.0
65300.0
65300.0
65300.0
65300.0
65300.0
65300.0
65300.0
65400.0
65300.0
65300.0
65300.0
65100.0
65200.0
65200.0
65200.0
65200.0
65200.0
65300.0
65300.0
65300.0
65300.0
65300.0
65300.0
65400.0
65400.0
65500.0
65600.0
65700.0
65700.0
65700.0
65700.0
65700.0
65900.0
66200.0
66300.0
68200.0
68800.0
69400.0
69500.0
69500.0
69500.0
68700.0
68300.0
68300.0
68400.0
68400.0
68400.0
68400.0
67200.0
66900.0
66300.0
65400.0
65100.0
64200.0
64200.0
64100.0
63100.0
63100.0
62900.0
62600.0
62000.0
62100.0
62100.0
62200.0
62800.0
63200.0
63200.0
63400.0
63200.0
63400.0
63400.0
63400.0
63000.0
63000.0
63000.0
63000.0
63000.0
62400.0
62500.0
62400.0
62100.0
61700.0
61500.0
61600.0
63000.0
61600.0
61900.0
62300.0
62500.0
62900.0
63100.0
63300.0
63600.0
63900.0
64300.0
64300.0
64300.0
64300.0
64300.0
64900.0
65200.0
65800.0
65900.0
68100.0
68600.0
68600.0
68300.0
68100.0
67700.0
67900.0
67900.0
68000.0
68000.0
68200.0
68400.0
68500.0
69300.0
69300.0
68900.0
68200.0
67900.0
67900.0
67800.0
67800.0
67800.0
67800.0
67800.0
68100.0
68600.0
68900.0
69400.0
69700.0
69800.0
70500.0
70900.0
70900.0
70900.0
70900.0
70900.0
70700.0
70900.0
71200.0
71200.0
72100.0
72200.0
73000.0
73100.0
73100.0
73600.0
73400.0
74800.0
76200.0
77300.0
77100.0
76500.0
76200.0
74700.0
74700.0
73400.0
72800.0
72500.0
72300.0
71900.0
71900.0
71200.0
68800.0
68700.0
67200.0
66500.0
66700.0
65600.0
65600.0
66300.0
66600.0
66900.0
67700.0
67900.0
67900.0
67500.0
67600.0
68200.0
68400.0
68600.0
68600.0
68500.0
68300.0
68200.0
67500.0
66400.0
66600.0
66800.0
66600.0
67600.0
67600.0
67600.0
67700.0
67700.0
67700.0
67700.0
67600.0
67700.0
68200.0
68600.0
68600.0
68600.0
68600.0
68600.0
68600.0
68200.0
66400.0
63500.0
60900.0
63500.0
63700.0
61400.0
59100.0
58900.0
55400.0
54600.0
55900.0
59300.0
59100.0
56600.0
54500.0
54500.0
54500.0
53000.0
53200.0
53700.0
53700.0
52600.0
50000.0
48100.0
52100.0
54400.0
60300.0
61500.0
69100.0
68900.0
67700.0
70900.0
72400.0
74500.0
79100.0
77500.0
74800.0
