open,high,low,close,volume
1.8730000257492063,1.9129999876022337,1.870000004768372,1.8899999856948853,7500.0
1.8049999475479128,1.840999960899353,1.8009999990463257,1.8359999656677248,2782.0
2.83,2.855,2.815,2.83,369.0
2.65,2.74,2.555,2.73,13252.0
2.715,2.785,2.57,2.745,11975.0
2.82,2.825,2.81,2.81,13777.0
2.79,2.795,2.765,2.765,9967.0
2.79,3.03,2.77,3.01,12005.0
2.8299999237060547,2.8299999237060547,2.694000005722046,2.7130000591278076,21167.0
2.84,2.84,2.53,2.57,18705.0
2.6,2.695,2.51,2.685,12388.0
2.655,2.69,2.515,2.55,10595.0
2.595,2.645,2.47,2.545,10898.0
2.49,2.56,2.42,2.43,8432.0
2.4260001182556152,2.4630000591278076,2.4049999713897705,2.4509999752044678,4478.0
2.625,2.63,2.605,2.605,9727.0
2.585,2.585,2.575,2.575,7408.0
2.48,2.5,2.44,2.44,7210.0
2.48,2.55,2.425,2.515,5356.0
2.525,2.535,2.325,2.34,5990.0
2.3469998836517334,2.375999927520752,2.3329999446868896,2.369999885559082,3090.0
2.235,2.245,2.225,2.225,6667.0
2.32,2.35,2.32,2.35,9639.0
2.23,2.23,2.17,2.17,8057.0
2.23,2.26,2.135,2.155,6893.0
2.28,2.38,2.265,2.36,5352.0
2.130000114440918,2.1429998874664307,2.115000009536743,2.131999969482422,1258.0
2.285,2.3,2.185,2.215,10138.0
2.22,2.26,2.14,2.145,8343.0
2.16,2.225,2.105,2.185,10844.0
2.18,2.19,2.08,2.105,9434.0
2.11,2.24,2.075,2.215,8652.0
2.0850000381469727,2.0969998836517334,2.015000104904175,2.0859999656677246,11127.0
2.09,2.16,2.015,2.095,9621.0
2.115,2.165,2.075,2.105,9323.0
2.095,2.2,2.065,2.155,6879.0
2.14,2.18,1.99,2.01,10804.0
2.0190000534057617,2.0350000858306885,2.010999917984009,2.0299999713897705,3708.0
2.02,2.22,2.01,2.17,9707.0
2.185,2.245,2.125,2.185,8677.0
2.215,2.23,2.07,2.095,7178.0
2.085,2.13,1.995,2.005,7079.0
2.02,2.13,1.945,2.115,8927.0
2.1500000953674316,2.191999912261963,2.1489999294281006,2.1689999103546143,5656.0
2.155,2.31,2.13,2.275,10251.0
2.3,2.385,2.225,2.365,7739.0
2.375,2.385,2.17,2.22,8061.0
2.18,2.27,2.14,2.25,7726.0
2.385,2.45,2.35,2.41,3670.0
2.2200000286102295,2.2339999675750732,2.188999891281128,2.193000078201294,1197.0
2.39,2.48,2.365,2.47,7003.0
2.465,2.465,2.37,2.435,6455.0
2.4,2.415,2.275,2.305,7280.0
2.315,2.38,2.26,2.355,5816.0
2.36,2.525,2.285,2.41,11243.0
2.3980000019073486,2.3989999294281006,2.368000030517578,2.369999885559082,1805.0
2.395,2.41,2.29,2.32,5512.0
2.315,2.345,2.185,2.215,6893.0
2.22,2.24,2.1,2.17,6888.0
2.16,2.19,2.08,2.1,6329.0
2.09,2.165,2.03,2.135,6592.0
2.1480000019073486,2.194000005722046,2.140000104904175,2.184999942779541,6446.0
2.155,2.255,2.14,2.24,5614.0
2.245,2.3,2.185,2.265,5189.0
2.26,2.26,2.16,2.19,4533.0
2.185,2.255,2.165,2.19,5164.0
2.185,2.335,2.15,2.265,6297.0
2.265000104904175,2.2780001163482666,2.25,2.2769999504089355,4220.0
2.275,2.385,2.25,2.375,5594.0
2.37,2.465,2.345,2.375,6040.0
2.36,2.435,2.32,2.365,4469.0
2.38,2.635,2.355,2.59,9213.0
2.615,2.685,2.555,2.585,7446.0
2.568000078201294,2.569000005722046,2.513000011444092,2.5290000438690186,2835.0
2.565,2.58,2.36,2.4,7984.0
2.545,2.57,2.485,2.49,4561.0
2.515,2.575,2.495,2.565,5095.0
2.56,2.605,2.43,2.475,7458.0
2.455,2.475,2.38,2.415,5919.0
2.4170000553131104,2.4790000915527344,2.38100004196167,2.428999900817871,1351.0
2.415,2.45,2.255,2.325,8719.0
2.4170000553131104,2.447999954223633,2.256999969482422,2.3269999027252197,140560.0
2.315,2.41,2.25,2.265,6491.0
2.25,2.28,2.135,2.16,9255.0
2.16,2.23,2.135,2.17,5905.0
2.2139999866485596,2.2160000801086426,2.184000015258789,2.2070000171661377,4677.0
2.22,2.315,2.185,2.245,6605.0
2.265,2.29,2.17,2.255,5999.0
2.26,2.345,2.25,2.33,4958.0
2.32,2.38,2.275,2.35,6373.0
2.325,2.335,2.25,2.255,5185.0
2.303999900817871,2.3239998817443848,2.2860000133514404,2.2869999408721924,2835.0
2.295,2.325,2.21,2.265,4939.0
2.285,2.365,2.275,2.34,4671.0
2.33,2.39,2.3,2.34,4594.0
2.345,2.565,2.315,2.535,11337.0
2.55,2.65,2.52,2.63,7796.0
2.628999948501587,2.628999948501587,2.568000078201294,2.5840001106262207,3227.0
2.63,2.7,2.485,2.49,12696.0
2.628999948501587,2.696000099182129,2.4839999675750732,2.492000102996826,194535.0
2.485,2.6,2.45,2.595,8903.0
2.59,2.63,2.53,2.61,6498.0
2.705,2.85,2.615,2.845,7213.0
2.85,2.935,2.825,2.89,8130.0
2.88,2.895,2.755,2.79,6066.0
2.805,2.88,2.645,2.67,7188.0
2.66,2.745,2.615,2.7,7175.0
2.675,2.825,2.635,2.8,7352.0
2.7290000915527344,2.7320001125335693,2.7039999961853027,2.7160000801086426,4786.0
2.74,2.745,2.67,2.71,4941.0
2.7,2.79,2.65,2.655,8368.0
2.6989998817443848,2.7929999828338623,2.6480000019073486,2.6570000648498535,79618.0
2.655,2.685,2.58,2.61,6299.0
2.65,2.67,2.525,2.58,6832.0
2.569999933242798,2.6389999389648438,2.569999933242798,2.624000072479248,4382.0
2.555,2.7,2.555,2.67,10747.0
2.67,2.75,2.635,2.73,5056.0
2.735,2.75,2.615,2.63,5719.0
2.66,2.665,2.54,2.545,5435.0
2.56,2.605,2.49,2.54,4759.0
2.5480000972747803,2.559000015258789,2.5380001068115234,2.5480000972747803,3087.0
2.55,2.58,2.485,2.51,4151.0
2.535,2.65,2.53,2.63,5155.0
2.62,2.66,2.585,2.605,4640.0
2.625,2.79,2.615,2.755,7397.0
2.745,2.785,2.69,2.715,4563.0
2.7209999561309814,2.7339999675750732,2.683000087738037,2.690000057220459,2118.0
2.72,2.76,2.66,2.69,4331.0
2.705,2.765,2.67,2.745,9117.0
2.73,2.76,2.65,2.695,6268.0
2.68,2.695,2.55,2.595,8625.0
2.6,2.685,2.565,2.64,6037.0
2.6589999198913574,2.6689999103546143,2.6410000324249268,2.6440000534057617,1873.0
2.655,2.69,2.605,2.635,4418.0
2.645,2.67,2.53,2.56,6019.0
2.575,2.58,2.455,2.475,6742.0
2.48,2.585,2.475,2.565,5972.0
2.555,2.615,2.53,2.575,4079.0
2.5789999961853027,2.5999999046325684,2.571000099182129,2.5869998931884766,1880.0
2.58,2.755,2.58,2.725,8216.0
2.74,2.8,2.695,2.775,6216.0
2.795,3.02,2.77,2.96,12862.0
2.97,3.0,2.745,2.765,10594.0
2.78,2.83,2.7,2.77,6606.0
2.7760000228881836,2.808000087738037,2.7760000228881836,2.7780001163482666,3043.0
2.78,2.825,2.75,2.795,4628.0
2.805,2.86,2.645,2.66,8368.0
2.665,2.67,2.565,2.59,6159.0
2.61,2.67,2.58,2.62,4719.0
2.625,2.635,2.52,2.55,5044.0
2.559999942779541,2.6040000915527344,2.555000066757202,2.5929999351501465,3216.0
2.565,2.655,2.545,2.63,5083.0
2.615,2.635,2.54,2.56,5078.0
2.56,2.59,2.47,2.495,5487.0
2.59,2.68,2.53,2.635,6675.0
2.635,2.68,2.585,2.655,6807.0
2.634999990463257,2.6559998989105225,2.615000009536743,2.615999937057495,2669.0
2.745,2.83,2.65,2.665,10548.0
2.68,2.7,2.62,2.66,6999.0
2.68,2.81,2.645,2.795,6277.0
2.805,2.865,2.705,2.77,7465.0
2.76,2.86,2.735,2.765,5712.0
2.700000047683716,2.7049999237060547,2.6510000228881836,2.687000036239624,4717.0
2.71,2.71,2.57,2.58,11029.0
2.700000047683716,2.7079999446868896,2.565999984741211,2.5820000171661377,127248.0
2.59,2.615,2.5,2.51,6272.0
2.52,2.625,2.5,2.58,8201.0
2.58,2.655,2.57,2.605,4775.0
2.609999895095825,2.609999895095825,2.5409998893737793,2.5480000972747803,3838.0
2.615,2.64,2.54,2.61,5250.0
2.615,2.79,2.605,2.745,7686.0
2.75,2.775,2.64,2.68,7599.0
2.71,2.82,2.695,2.71,6654.0
2.705,2.735,2.635,2.645,5252.0
2.624000072479248,2.6440000534057617,2.5999999046325684,2.640000104904175,2253.0
2.62,2.74,2.605,2.73,6213.0
2.735,2.875,2.71,2.85,9982.0
2.81,2.82,2.69,2.735,9109.0
2.735,2.755,2.595,2.61,9633.0
2.85,2.91,2.835,2.88,4621.0
2.6570000648498535,2.6659998893737793,2.640000104904175,2.640000104904175,710.0
2.895,2.94,2.865,2.905,10128.0
2.905,2.91,2.8,2.845,7246.0
2.855,2.945,2.85,2.9,7503.0
2.895,2.98,2.87,2.945,7170.0
2.955,2.995,2.855,2.93,7109.0
2.9579999446868896,2.9579999446868896,2.8919999599456787,2.8980000019073486,2180.0
2.935,2.955,2.835,2.84,5962.0
2.84,2.965,2.82,2.95,6232.0
2.945,3.055,2.935,2.96,6155.0
2.98,3.205,2.965,3.165,8764.0
3.18,3.365,3.165,3.34,7575.0
3.3499999046325684,3.4089999198913574,3.322000026702881,3.4059998989105225,5054.0
3.355,3.47,3.32,3.375,6581.0
3.375,3.445,3.335,3.38,5254.0
3.4,3.455,3.225,3.375,8652.0
3.385,3.425,3.3,3.345,6101.0
3.34,3.34,3.2,3.235,6081.0
3.184999942779541,3.184999942779541,3.138000011444092,3.1429998874664307,5536.0
3.18,3.185,3.05,3.11,8199.0
3.125,3.135,3.025,3.08,5930.0
3.06,3.155,3.035,3.055,5722.0
3.075,3.09,2.94,2.955,5453.0
2.955,2.975,2.88,2.9,4720.0
2.9049999713897705,2.9159998893737793,2.867000102996826,2.867000102996826,2011.0
2.91,2.95,2.86,2.925,4298.0
3.28,3.35,3.255,3.32,4911.0
3.335,3.405,3.315,3.375,6572.0
3.4,3.54,3.365,3.475,6728.0
3.505,3.64,3.435,3.485,6484.0
3.4000000953674316,3.4049999713897705,3.3550000190734863,3.380000114440918,6180.0
3.405,3.405,3.32,3.35,5130.0
3.33,3.63,3.32,3.575,8603.0
3.61,3.61,3.43,3.495,6495.0
3.505,3.52,3.4,3.47,4938.0
3.505,3.575,3.455,3.515,4983.0
3.372999906539917,3.3989999294281006,3.36299991607666,3.388000011444092,10087.0
3.38,3.405,3.245,3.265,7460.0
3.27,3.295,3.095,3.14,9385.0
3.17,3.19,3.055,3.105,9892.0
3.125,3.165,3.02,3.04,8340.0
3.04,3.075,2.99,3.035,6495.0
3.063999891281128,3.1080000400543213,3.061000108718872,3.1050000190734863,3623.0
3.06,3.25,3.06,3.195,7980.0
3.24,3.265,3.085,3.105,9381.0
3.11,3.27,3.07,3.19,7676.0
3.14,3.26,3.035,3.06,8606.0
3.055,3.11,2.89,2.96,7892.0
2.955,2.96,2.86,2.88,8761.0
2.885,2.92,2.84,2.845,6141.0
2.99,3.055,2.965,3.035,4976.0
3.04,3.095,2.935,3.0,7382.0
2.8970000743865967,2.9509999752044678,2.7980000972747803,2.865000009536743,28008.0
2.7780001163482666,2.819999933242798,2.7739999294281006,2.7780001163482666,2858.0
2.945,2.955,2.87,2.945,5978.0
2.95,2.99,2.785,2.835,7431.0
2.8,2.865,2.765,2.805,7644.0
2.795,2.86,2.76,2.8,6595.0
2.815,2.84,2.755,2.815,6370.0
2.7279999256134033,2.7330000400543213,2.7049999237060547,2.7139999866485596,5500.0
2.725,2.755,2.65,2.695,6618.0
2.7,2.785,2.675,2.71,5242.0
2.695,2.755,2.54,2.57,7767.0
2.57,2.62,2.49,2.585,7595.0
2.56,2.605,2.535,2.58,4806.0
2.490000009536743,2.490000009536743,2.4200000762939453,2.4230000972747803,9840.0
2.49,2.49,2.29,2.43,9867.0
2.44,2.455,2.275,2.31,5316.0
2.275,2.385,2.235,2.335,7391.0
2.365,2.42,2.33,2.39,5614.0
2.415,2.54,2.375,2.49,6734.0
2.503000020980835,2.5380001068115234,2.48799991607666,2.5369999408721924,3314.0
2.5,2.595,2.485,2.505,5008.0
2.52,2.565,2.385,2.49,7314.0
2.555,2.59,2.41,2.445,6305.0
2.335,2.49,2.31,2.46,7388.0
2.455,2.5,2.415,2.49,4824.0
2.5450000762939453,2.5450000762939453,2.49399995803833,2.502000093460083,1510.0
2.465,2.465,2.355,2.42,6587.0
2.425,2.57,2.425,2.435,7287.0
2.45,2.575,2.415,2.555,6875.0
2.54,2.56,2.49,2.515,4687.0
2.6,2.675,2.52,2.57,7480.0
2.575,2.72,2.54,2.67,7754.0
2.685,2.86,2.68,2.82,9360.0
2.84,2.905,2.68,2.895,8177.0
2.950000047683716,2.9630000591278076,2.8559999465942383,2.868000030517578,9112.0
2.95,3.015,2.69,2.98,11090.0
2.945,3.39,2.885,3.19,20276.0
3.17,3.225,2.96,3.04,14966.0
3.035,3.23,2.945,3.095,16926.0
3.125,3.375,3.1,3.315,18967.0
3.11299991607666,3.1480000019073486,3.075000047683716,3.115999937057495,9196.0
3.165,3.185,2.825,2.9,19422.0
3.11299991607666,3.188999891281128,2.822000026702881,2.9000000953674316,265883.0
2.84,2.955,2.76,2.87,10008.0
2.875,2.96,2.67,2.695,9988.0
2.72,2.72,2.51,2.52,8342.0
2.380000114440918,2.3980000019073486,2.311000108718872,2.3389999866485596,11738.0
2.38,2.47,2.31,2.42,5924.0
2.43,2.495,2.32,2.45,5271.0
2.2,2.29,2.19,2.26,6799.0
2.265,2.335,2.155,2.18,10088.0
2.195,2.23,2.09,2.175,9268.0
2.680000066757202,2.759999990463257,2.6510000228881836,2.6700000762939453,553.0
2.17,2.17,2.045,2.055,8182.0
2.065,2.12,2.045,2.075,5524.0
2.08,2.155,2.035,2.1,5978.0
2.135,2.17,2.03,2.05,5629.0
2.05,2.1,2.02,2.08,3796.0
2.109999895095825,2.127000093460083,2.071000099182129,2.0850000381469727,5091.0
2.095,2.125,2.04,2.08,3998.0
2.065,2.105,1.995,2.01,4049.0
2.005,2.04,1.955,1.965,3666.0
1.96,1.99,1.865,1.915,4107.0
1.885,1.885,1.815,1.845,3073.0
1.8049999475479126,1.809999942779541,1.7829999923706055,1.8009999990463257,6118.0
1.81,1.86,1.73,1.77,4150.0
1.755,1.785,1.65,1.69,3869.0
1.665,1.685,1.59,1.61,4661.0
1.61,1.67,1.565,1.58,3998.0
1.59,1.64,1.57,1.61,3937.0
1.5329999923706055,1.565999984741211,1.5219999551773071,1.5429999828338623,8164.0
1.545,1.705,1.51,1.575,8873.0
1.5329999923706055,1.7089999914169312,1.5219999551773071,1.5759999752044678,170384.0
1.715,1.79,1.675,1.775,6943.0
1.865,1.87,1.75,1.83,5421.0
1.81,1.815,1.68,1.7,5334.0
1.659999966621399,1.6979999542236328,1.6549999713897705,1.6629999876022339,3812.0
1.755,1.835,1.715,1.745,7690.0
1.755,1.84,1.71,1.81,8625.0
1.81,1.905,1.78,1.885,5162.0
1.875,1.92,1.83,1.86,4876.0
1.85,1.89,1.81,1.835,4197.0
1.8730000257492065,1.9129999876022339,1.8700000047683716,1.8899999856948853,7500.0
1.87,1.99,1.87,1.915,8331.0
1.935,2.01,1.89,1.955,5807.0
1.95,1.985,1.92,1.93,3521.0
1.93,1.955,1.78,1.82,5930.0
1.79,1.84,1.755,1.805,3540.0
1.8049999475479126,1.840999960899353,1.8009999990463257,1.8359999656677246,2782.0
1.81,1.84,1.745,1.76,3905.0
1.75,1.82,1.69,1.715,5754.0
1.715,1.72,1.65,1.66,6145.0
1.66,1.765,1.64,1.74,4760.0
1.755,1.775,1.645,1.655,4679.0
1.685,1.76,1.675,1.705,3678.0
1.715,1.765,1.7,1.745,2707.0
1.75,1.76,1.685,1.7,4418.0
1.85,1.855,1.8,1.83,4180.0
1.845,1.86,1.79,1.81,3540.0
1.815,1.83,1.75,1.79,4376.0
1.805,1.83,1.77,1.79,3684.0
1.79,1.79,1.7,1.72,4454.0
1.71,1.785,1.685,1.765,3787.0
1.765,1.855,1.71,1.835,4769.0
1.825,1.885,1.78,1.86,5395.0
1.85,1.91,1.835,1.84,3613.0
1.845,1.855,1.765,1.775,3515.0
1.785,1.825,1.755,1.785,4086.0
1.77,1.85,1.745,1.845,3487.0
1.85,1.92,1.84,1.87,4048.0
1.895,1.94,1.865,1.885,2747.0
1.88,1.89,1.755,1.765,6537.0
1.765,1.78,1.73,1.77,6094.0
1.78,1.79,1.67,1.69,7861.0
1.695,1.8,1.645,1.73,7826.0
1.69,1.725,1.655,1.71,4940.0
1.72,1.78,1.715,1.755,5125.0
1.745,1.81,1.725,1.75,5830.0
1.77,1.8,1.72,1.79,3410.0
2.06,2.145,2.02,2.095,4956.0
2.13,2.135,1.96,1.98,6269.0
1.975,1.99,1.925,1.985,3632.0
1.98,2.0,1.91,1.925,2542.0
1.92,2.055,1.92,2.03,5888.0
2.05,2.09,1.95,1.99,4658.0
1.965,1.97,1.91,1.93,3069.0
1.92,2.05,1.92,2.035,4665.0
2.04,2.16,2.01,2.14,5919.0
2.17,2.26,2.135,2.195,4416.0
2.2,2.23,2.14,2.205,3358.0
2.215,2.275,2.17,2.185,3649.0
2.185,2.32,2.15,2.3,5164.0
2.31,2.345,2.24,2.25,3310.0
2.25,2.385,2.205,2.38,4814.0
2.365,2.4,2.31,2.345,4195.0
2.355,2.425,2.31,2.415,3886.0
2.4,2.575,2.385,2.495,5520.0
2.485,2.655,2.485,2.625,5107.0
2.66,2.755,2.625,2.75,4354.0
2.74,2.8,2.645,2.67,5368.0
2.66,2.85,2.61,2.84,6077.0
3.005,3.16,2.895,2.925,10663.0
2.93,2.965,2.755,2.775,7505.0
2.76,2.85,2.73,2.825,6299.0
2.835,2.85,2.655,2.665,3799.0
2.665,2.685,2.56,2.57,4118.0
2.57,2.62,2.515,2.585,4204.0
2.645,2.795,2.625,2.755,6348.0
2.76,2.83,2.575,2.585,5177.0
2.62,2.785,2.605,2.755,5050.0
2.765,2.875,2.725,2.82,5095.0
2.81,2.97,2.79,2.92,4866.0
2.98,3.095,2.86,2.905,6432.0
2.98,3.16,2.965,3.13,4635.0
3.135,3.135,2.995,3.045,4833.0
3.02,3.09,2.9,2.96,4622.0
2.92,2.995,2.87,2.88,4192.0
2.85,2.85,2.76,2.79,3057.0
2.785,2.915,2.775,2.91,2391.0
2.9,2.945,2.72,2.74,4051.0
2.835,2.89,2.795,2.835,2855.0
2.815,2.95,2.765,2.95,3906.0
2.93,2.95,2.835,2.865,3643.0
2.86,2.87,2.73,2.745,3184.0
2.735,2.785,2.675,2.685,3453.0
2.7,2.76,2.59,2.6,3890.0
2.58,2.605,2.47,2.48,3654.0
2.475,2.485,2.415,2.435,4074.0
2.47,2.475,2.41,2.42,3096.0
2.425,2.44,2.315,2.32,4564.0
2.27,2.39,2.26,2.365,2962.0
2.375,2.445,2.335,2.345,3439.0
2.35,2.38,2.29,2.33,2791.0
2.32,2.34,2.245,2.27,2096.0
2.265,2.35,2.245,2.33,2929.0
2.275,2.285,2.15,2.16,3892.0
2.17,2.215,2.15,2.19,2291.0
2.18,2.21,2.015,2.035,3701.0
2.05,2.135,2.025,2.125,2989.0
2.095,2.14,2.06,2.13,2594.0
2.115,2.265,2.09,2.25,4991.0
2.23,2.265,2.125,2.185,2653.0
2.19,2.21,2.135,2.16,2865.0
2.16,2.19,2.065,2.07,4435.0
2.08,2.095,2.04,2.05,2897.0
2.05,2.105,1.995,2.035,3754.0
2.06,2.13,1.99,2.125,3290.0
2.11,2.15,2.025,2.035,4501.0
2.04,2.125,1.965,1.97,4518.0
1.98,2.02,1.92,1.965,3022.0
1.955,1.97,1.88,1.94,2337.0
1.955,2.035,1.9,2.01,3261.0
2.0,2.125,2.0,2.11,3283.0
2.11,2.18,2.03,2.125,4338.0
2.15,2.19,2.105,2.145,3475.0
2.175,2.255,2.155,2.19,3291.0
2.175,2.24,2.13,2.15,3023.0
2.16,2.275,2.145,2.22,3907.0
2.225,2.3,2.185,2.195,2954.0
2.205,2.215,2.105,2.125,2957.0
2.135,2.255,2.1,2.235,3143.0
2.245,2.275,2.17,2.2,3338.0
2.195,2.225,2.13,2.175,2559.0
2.19,2.195,2.035,2.055,4900.0
2.2,2.21,2.155,2.18,2591.0
2.17,2.185,2.115,2.13,3001.0
2.12,2.125,2.045,2.085,3550.0
2.085,2.14,2.02,2.095,4768.0
2.1,2.15,2.025,2.135,4327.0
2.15,2.17,2.095,2.125,3670.0
2.145,2.225,2.08,2.205,5950.0
2.195,2.27,2.13,2.145,3888.0
2.14,2.285,2.12,2.255,5171.0
2.255,2.295,2.23,2.275,4007.0
2.225,2.245,2.14,2.17,4246.0
2.15,2.265,2.125,2.23,4075.0
2.225,2.325,2.21,2.27,3007.0
2.27,2.395,2.23,2.355,4005.0
2.355,2.41,2.29,2.305,3614.0
2.285,2.395,2.265,2.375,4027.0
2.385,2.435,2.305,2.325,3161.0
2.305,2.38,2.275,2.285,3040.0
2.285,2.36,2.22,2.35,3885.0
2.345,2.455,2.315,2.435,3273.0
2.735,2.87,2.73,2.855,5222.0
2.87,2.895,2.775,2.79,4555.0
2.78,2.885,2.78,2.815,3138.0
2.83,2.88,2.73,2.755,4986.0
2.74,2.93,2.72,2.9,4818.0
2.92,2.95,2.865,2.925,3163.0
2.9,2.94,2.825,2.895,3921.0
2.9,3.0,2.865,2.885,3350.0
2.925,2.985,2.9,2.97,2832.0
2.96,3.015,2.83,2.855,3278.0
2.83,2.835,2.695,2.745,4905.0
2.735,2.78,2.7,2.735,3194.0
2.705,2.72,2.63,2.66,3348.0
2.64,2.7,2.59,2.675,4116.0
2.69,2.73,2.615,2.63,3009.0
2.625,2.625,2.48,2.495,2773.0
2.485,2.55,2.44,2.5,3490.0
2.49,2.495,2.355,2.365,2895.0
2.375,2.415,2.34,2.345,2571.0
2.35,2.37,2.245,2.26,3461.0
2.225,2.365,2.205,2.31,4114.0
2.36,2.375,2.27,2.31,5335.0
2.295,2.445,2.26,2.34,4438.0
2.955,3.06,2.905,3.02,5220.0
3.005,3.1,2.97,3.09,5028.0
3.055,3.055,2.8,2.865,6321.0
2.85,2.905,2.79,2.86,4012.0
2.91,2.915,2.775,2.845,4441.0
2.815,2.83,2.685,2.705,3307.0
2.695,2.725,2.635,2.665,4279.0
2.56,2.79,2.52,2.78,4597.0
2.785,2.82,2.655,2.67,4503.0
2.68,2.795,2.66,2.745,3950.0
2.71,2.775,2.655,2.695,3548.0
2.695,2.75,2.645,2.67,6430.0
2.785,2.955,2.765,2.92,6347.0
2.95,3.01,2.855,2.905,4944.0
2.91,3.02,2.83,2.985,4971.0
2.98,2.98,2.755,2.785,4194.0
2.775,2.84,2.685,2.825,8401.0
2.92,2.975,2.83,2.975,4216.0
2.94,3.06,2.905,3.0,6310.0
2.95,3.235,2.945,3.195,5199.0
3.405,3.59,3.39,3.48,5562.0
3.53,3.64,3.25,3.285,8775.0
3.47,3.565,3.4,3.445,6341.0
3.445,3.53,3.39,3.465,5282.0
3.475,3.475,3.19,3.205,4428.0
3.2,3.385,3.175,3.365,4221.0
3.225,3.28,3.14,3.215,4656.0
3.2,3.22,3.03,3.04,2813.0
3.055,3.085,2.975,3.045,3190.0
3.065,3.155,3.035,3.08,3744.0
3.085,3.105,3.0,3.075,2483.0
3.255,3.32,3.135,3.18,5002.0
3.185,3.195,3.07,3.165,3882.0
3.19,3.405,3.18,3.38,4097.0
3.365,3.56,3.28,3.455,6012.0
3.45,3.485,3.26,3.28,4056.0
3.215,3.25,3.14,3.215,2645.0
3.23,3.395,3.09,3.31,4812.0
3.365,3.44,3.315,3.375,4465.0
3.405,3.655,3.39,3.585,4584.0
3.625,3.825,3.555,3.75,7182.0
3.5,3.545,3.285,3.345,4071.0
3.385,3.51,3.36,3.505,4559.0
3.52,3.525,3.25,3.32,5439.0
3.325,3.45,3.29,3.385,6227.0
3.65,4.205,3.645,3.935,18093.0
3.905,4.01,3.575,3.635,9726.0
3.655,3.805,3.545,3.66,7399.0
3.66,3.675,3.335,3.355,6495.0
3.53,3.725,3.5,3.67,7745.0
3.71,3.74,3.425,3.45,6315.0
3.45,3.695,3.43,3.65,5969.0
3.68,3.83,3.55,3.7,5692.0
3.715,4.02,3.68,3.99,7028.0
4.34,4.37,3.845,3.935,8040.0
3.935,4.055,3.735,3.97,7030.0
3.965,4.14,3.855,4.085,6695.0
