item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,9468.35,10193.21,6337.72,6463.75
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),22900.0,21961.0,20070.0,24409.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,25.93,12.46,15.37,10.81
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,10.72,5.78,4.85,2.86
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,12.43,7.21,5.48,4.04
Tỷ suất cổ tức,Dividend yield,0.02,0.05,0.03,0.02
Beta,Beta,0.71,0.52,0.88,0.99
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,121.87,22.36,50.66,39.14
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,68.82,20.53,39.51,34.49
Tỷ suất lợi nhuận gộp biên,Gross profit margin,16.25,16.59,15.9,15.76
Tỷ lệ lãi EBIT,EBIT margin,10.73,35.12,12.02,12.41
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,22.15,36.09,13.24,14.08
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,7.7,27.8,8.69,9.23
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,6.29,22.67,7.14,6.28
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),8.11,24.49,9.27,8.46
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,3.28,11.82,3.78,3.41
ROE bình quân 4 quý gần nhất,ROE Trailling,44.44,48.06,29.82,30.89
ROA bình quân 4 quý gần nhất,ROA Trailling,21.81,23.72,14.42,14.69
Tăng trưởng  doanh thu thuần,Net revenue,11.54,14.69,22.59,41.95
Tăng trưởng  lợi nhuận gộp,Gross profit,7.74,30.82,33.65,117.72
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-11.08,311.19,7.09,311.55
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-11.9,349.25,2.39,332.0
Tăng trưởng tổng tài sản,Total assets,28.26,11.98,10.11,1.45
Tăng trưởng nợ dài hạn,Long-term liabilities,106.74,126.47,121.03,-58.43
Tăng trưởng nợ phải trả,Liabilities,37.57,3.6,3.33,-17.89
Tăng trưởng vốn chủ sở hữu,Owner's equity,20.53,20.64,17.5,26.02
Tăng trưởng vốn điều lệ,Charter capital,22.0,22.0,22.0,1.67
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.18,0.15,0.17,0.1
Tỷ số thanh toán nhanh,Quick ratio,0.98,1.09,0.72,0.65
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.29,0.23,0.26,0.18
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.81,1.83,1.52,1.34
Khả năng thanh toán lãi vay,Interest coverage,12.54,37.18,12.85,13.92
