item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,2198.26,2238.32,1965.22,2695.37
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),26607.0,34062.0,33320.0,33556.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,7.32,7.86,9.77,8.83
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.61,0.52,0.58,0.71
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,0.71,0.55,0.52,0.69
Tỷ suất cổ tức,Dividend yield,0.06,0.11,0.1,0.04
Beta,Beta,1.42,1.59,1.64,1.65
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,60.06,44.52,42.96,61.32
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,20.69,17.18,16.61,41.82
Tỷ suất lợi nhuận gộp biên,Gross profit margin,5.37,5.36,7.93,7.1
Tỷ lệ lãi EBIT,EBIT margin,3.89,4.66,4.35,3.56
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,5.57,6.45,5.89,5.23
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,1.08,2.31,2.06,1.58
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,0.93,2.2,2.29,1.64
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),3.19,4.18,4.58,3.58
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.31,0.73,0.73,0.5
ROE bình quân 4 quý gần nhất,ROE Trailling,7.01,6.68,5.86,8.02
ROA bình quân 4 quý gần nhất,ROA Trailling,2.29,2.11,1.83,2.47
Tăng trưởng  doanh thu thuần,Net revenue,-12.64,-28.71,-28.89,-2.99
Tăng trưởng  lợi nhuận gộp,Gross profit,-0.73,-47.23,-38.07,-18.52
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,130.39,58.63,-49.68,-32.12
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,71.07,58.32,-48.85,-34.29
Tăng trưởng tổng tài sản,Total assets,-8.03,-4.46,-7.24,-5.96
Tăng trưởng nợ dài hạn,Long-term liabilities,52.41,52.0,136.2,30.67
Tăng trưởng nợ phải trả,Liabilities,-13.05,-6.56,-10.0,-9.98
Tăng trưởng vốn chủ sở hữu,Owner's equity,3.98,-0.05,-0.93,4.35
Tăng trưởng vốn điều lệ,Charter capital,30.0,30.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.09,0.08,0.07,0.1
Tỷ số thanh toán nhanh,Quick ratio,0.71,0.76,0.69,0.64
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.44,0.44,0.42,0.4
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.18,1.17,1.17,1.17
Khả năng thanh toán lãi vay,Interest coverage,1.83,2.64,2.4,2.36
