item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,3218.03,2914.81,1943.19,1790.22
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),43487.54,42411.07,39940.92,37714.61
Chỉ số giá thị trường trên thu nhập (P/E),P/E,8.48,8.15,10.4,8.35
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.63,0.56,0.51,0.4
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,0.32,0.31,0.32,0.23
Tỷ suất cổ tức,Dividend yield,0.02,0.02,0.0,0.0
Beta,Beta,0.73,1.24,1.63,0.35
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,5.93,10.25,10.87,8.34
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,4.62,7.85,8.03,6.11
Tỷ suất lợi nhuận gộp biên,Gross profit margin,19.15,20.9,20.14,20.04
Tỷ lệ lãi EBIT,EBIT margin,10.18,10.55,10.7,8.6
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,13.08,13.78,14.48,11.75
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,6.67,7.21,6.19,5.82
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,7.49,7.08,5.0,4.84
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),18.5,18.19,16.06,13.58
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,3.4,2.77,2.24,2.4
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,8.69,22.55,-3.3,47.65
Tăng trưởng  lợi nhuận gộp,Gross profit,-0.42,27.14,-2.8,56.34
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,1.7,41.54,2.54,66.24
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,10.4,50.0,8.54,26.28
Tăng trưởng tổng tài sản,Total assets,-34.12,18.09,25.54,7.04
Tăng trưởng nợ dài hạn,Long-term liabilities,41.08,-39.81,150.66,-73.09
Tăng trưởng nợ phải trả,Liabilities,-55.79,26.48,44.39,10.2
Tăng trưởng vốn chủ sở hữu,Owner's equity,2.54,6.18,5.9,3.94
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,-0.03,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.45,0.21,0.13,0.24
Tỷ số thanh toán nhanh,Quick ratio,1.23,1.05,1.03,0.9
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.84,0.94,0.8,0.62
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.79,1.27,1.31,1.29
Khả năng thanh toán lãi vay,Interest coverage,4.32,4.82,3.09,4.85
