item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,1359.18,1180.15,1305.24,1921.29
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),16160.93,18613.41,18842.18,17861.07
Chỉ số giá thị trường trên thu nhập (P/E),P/E,8.5,11.14,14.1,6.82
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.71,0.71,0.98,0.73
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,0.56,0.46,0.66,0.4
Tỷ suất cổ tức,Dividend yield,0.0,0.04,0.03,0.0
Beta,Beta,0.68,0.66,1.07,1.21
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,7.24,8.1,23.89,6.8
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,4.39,4.47,9.62,4.29
Tỷ suất lợi nhuận gộp biên,Gross profit margin,17.27,18.63,14.84,17.36
Tỷ lệ lãi EBIT,EBIT margin,7.7,6.33,3.66,7.92
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,12.72,11.46,9.09,12.56
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,5.18,4.19,4.72,4.7
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,7.51,6.3,7.11,11.44
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),10.66,9.38,5.22,14.78
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,5.36,4.29,4.26,5.22
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,10.22,2.83,-14.43,14.37
Tăng trưởng  lợi nhuận gộp,Gross profit,2.17,29.08,-26.86,14.01
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,45.23,-7.53,-17.04,61.34
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,39.01,-9.58,-14.99,55.48
Tăng trưởng tổng tài sản,Total assets,31.03,-7.05,-12.99,25.83
Tăng trưởng nợ dài hạn,Long-term liabilities,53.01,66.97,-74.78,-67.4
Tăng trưởng nợ phải trả,Liabilities,22.65,-18.44,-35.17,-12.65
Tăng trưởng vốn chủ sở hữu,Owner's equity,34.58,-1.21,5.49,98.83
Tăng trưởng vốn điều lệ,Charter capital,55.0,0.0,0.0,100.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.57,0.38,0.1,0.38
Tỷ số thanh toán nhanh,Quick ratio,1.43,1.2,0.91,0.95
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.77,0.38,0.4,0.41
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.82,1.63,1.25,1.34
Khả năng thanh toán lãi vay,Interest coverage,11.05,6.26,-1.62,4.34
