item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,267.2,476.22,576.87,772.76
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),20828.0,20776.0,20855.0,20925.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,160.93,60.16,39.87,31.25
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,2.06,1.38,1.1,1.15
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,8.43,7.32,5.2,5.19
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.5,0.52,0.65,0.69
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,194.5,386.44,215.53,57.33
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,53.26,51.67,44.86,45.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,14.59,12.13,10.82,23.61
Tỷ lệ lãi EBIT,EBIT margin,5.41,2.65,3.65,13.03
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,9.12,7.46,10.25,16.6
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,1.02,-2.03,-0.95,7.4
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,0.24,-0.39,-0.21,1.65
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),1.15,0.43,0.67,2.5
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.15,-0.24,-0.13,1.02
ROE bình quân 4 quý gần nhất,ROE Trailling,1.3,2.32,2.83,3.81
ROA bình quân 4 quý gần nhất,ROA Trailling,0.79,1.4,1.71,2.33
Tăng trưởng  doanh thu thuần,Net revenue,-26.98,21.27,14.23,22.33
Tăng trưởng  lợi nhuận gộp,Gross profit,-17.62,-1.98,-12.37,26.48
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-68.63,0.0,0.0,21.82
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-80.67,0.0,0.0,12.97
Tăng trưởng tổng tài sản,Total assets,-0.15,3.82,5.36,2.03
Tăng trưởng nợ dài hạn,Long-term liabilities,-14.58,-18.27,-14.7,-4.6
Tăng trưởng nợ phải trả,Liabilities,-2.35,6.36,9.49,0.11
Tăng trưởng vốn chủ sở hữu,Owner's equity,1.2,2.27,2.76,3.25
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.03,0.02,0.01,0.02
Tỷ số thanh toán nhanh,Quick ratio,1.5,1.38,1.31,1.54
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.38,0.34,0.31,0.34
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,2.03,1.94,1.87,2.03
Khả năng thanh toán lãi vay,Interest coverage,1.6,0.59,0.88,4.37
