item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,267.2,733.44,844.97,1588.02
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),20827.8,20580.12,19862.7,19053.09
Chỉ số giá thị trường trên thu nhập (P/E),P/E,160.93,36.47,29.59,15.43
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,2.06,1.3,1.26,1.29
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,2.38,1.5,1.6,1.76
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.5,0.58,0.32,0.62
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,46.72,28.43,22.85,12.76
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,28.54,20.21,16.84,10.5
Tỷ suất lợi nhuận gộp biên,Gross profit margin,15.45,15.66,18.35,27.77
Tỷ lệ lãi EBIT,EBIT margin,6.34,7.21,9.38,17.51
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,10.39,10.13,12.72,21.26
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,1.52,4.14,5.43,11.12
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,1.29,3.63,4.34,9.25
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),4.77,5.49,6.68,13.27
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.81,2.28,2.82,5.75
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,1.13,14.24,12.63,44.35
Tăng trưởng  lợi nhuận gộp,Gross profit,-0.22,-2.48,-25.59,34.24
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-49.53,-11.95,-44.81,28.34
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-63.57,-13.2,-44.72,29.87
Tăng trưởng tổng tài sản,Total assets,-0.15,6.44,8.18,18.21
Tăng trưởng nợ dài hạn,Long-term liabilities,-14.58,27.51,30.7,49.77
Tăng trưởng nợ phải trả,Liabilities,-2.35,11.41,15.83,-6.02
Tăng trưởng vốn chủ sở hữu,Owner's equity,1.2,3.61,4.25,36.21
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,24.15
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.03,0.08,0.04,0.1
Tỷ số thanh toán nhanh,Quick ratio,1.5,1.66,1.68,2.0
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.38,0.41,0.37,0.54
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,2.03,2.19,2.27,2.57
Khả năng thanh toán lãi vay,Interest coverage,1.71,3.71,3.68,4.9
