item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,2946.8,-664.65,-65.18,754.67
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),13288.21,10265.1,11269.62,11282.02
Chỉ số giá thị trường trên thu nhập (P/E),P/E,13.27,-56.95,-167.22,15.83
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,2.94,3.69,0.97,1.06
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,7.79,8.84,2.18,2.22
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,-0.06,0.27,0.58,0.53
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,9.99,34.79,10.81,9.71
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,7.81,18.94,7.38,7.13
Tỷ suất lợi nhuận gộp biên,Gross profit margin,58.99,55.59,61.75,65.47
Tỷ lệ lãi EBIT,EBIT margin,98.22,38.35,59.19,71.22
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,125.63,70.45,86.75,97.0
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,59.1,-15.36,-1.17,14.24
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,25.02,-6.17,-0.58,6.92
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),20.39,5.11,7.45,9.88
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,9.81,-1.75,-0.14,1.77
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,17.14,-14.47,-6.84,6.88
Tăng trưởng  lợi nhuận gộp,Gross profit,24.32,-23.01,-12.12,9.3
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,548.01,-395.47,-82.27,4.17
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,343.36,-1119.67,-108.64,-21.69
Tăng trưởng tổng tài sản,Total assets,-13.16,-26.74,-6.43,21.61
Tăng trưởng nợ dài hạn,Long-term liabilities,-52.75,-35.12,-16.55,26.2
Tăng trưởng nợ phải trả,Liabilities,-33.15,-32.9,-8.44,26.99
Tăng trưởng vốn chủ sở hữu,Owner's equity,29.45,-8.91,-0.11,7.28
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.0,0.07,0.22,0.02
Tỷ số thanh toán nhanh,Quick ratio,0.24,0.24,1.58,0.64
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.0,0.07,0.22,0.02
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,0.24,0.24,1.58,0.64
Khả năng thanh toán lãi vay,Interest coverage,2.84,0.77,1.06,1.33
