item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,161.68,88.53,4.32,757.13
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),12814.1,12210.21,12121.62,12109.46
Chỉ số giá thị trường trên thu nhập (P/E),P/E,53.13,88.11,1990.11,13.6
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.67,0.64,0.71,0.85
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,2.94,2.35,4.27,1.37
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.79,1.38,1.31,0.89
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,28.22,35.15,49.69,14.46
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,22.7,25.6,32.55,12.75
Tỷ suất lợi nhuận gộp biên,Gross profit margin,24.85,18.82,19.59,24.32
Tỷ lệ lãi EBIT,EBIT margin,12.96,8.46,10.08,11.37
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,16.11,11.62,15.38,12.89
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,5.63,2.72,0.22,5.59
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,1.29,0.73,0.04,4.22
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),2.97,2.22,1.62,7.89
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,1.02,0.57,0.03,2.75
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,-11.82,64.71,-73.14,-37.91
Tăng trưởng  lợi nhuận gộp,Gross profit,16.43,58.25,-78.37,-23.92
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,76.66,1067.52,-98.0,-56.99
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,82.63,1948.58,-98.95,-58.32
Tăng trưởng tổng tài sản,Total assets,5.61,1.12,-6.77,21.47
Tăng trưởng nợ dài hạn,Long-term liabilities,132.74,-79.63,6223.56,-99.41
Tăng trưởng nợ phải trả,Liabilities,8.06,2.59,-26.04,-29.32
Tăng trưởng vốn chủ sở hữu,Owner's equity,4.95,0.73,0.1,63.3
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,130.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.08,0.02,0.13,0.05
Tỷ số thanh toán nhanh,Quick ratio,2.45,2.73,3.92,2.34
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.19,0.13,0.25,0.19
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,2.92,2.97,4.42,2.56
Khả năng thanh toán lãi vay,Interest coverage,2.36,1.79,1.06,2.65
