item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,1213.66,1226.08,808.11,312.58
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),11556.42,11536.7,11049.1,10966.98
Chỉ số giá thị trường trên thu nhập (P/E),P/E,8.57,8.81,11.01,26.87
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.9,0.94,0.81,0.77
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,32.59,10.81,15.34,18.46
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,1.85,2.18,1.99,2.14
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,0.0,0.0,0.0,0.0
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,72.07,80.33,100.0,91.87
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,6.18,48.8,100.0,27.77
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,0.17,4.32,5.27,1.16
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.1,2.62,2.83,0.56
ROE bình quân 4 quý gần nhất,ROE Trailling,10.76,11.04,7.39,2.88
ROA bình quân 4 quý gần nhất,ROA Trailling,6.16,5.96,4.09,1.61
Tăng trưởng  doanh thu thuần,Net revenue,10.39,143.03,9.48,-17.37
Tăng trưởng  lợi nhuận gộp,Gross profit,2.8,238.29,119.94,19.53
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-31.29,600.3,449.36,-20.95
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-38.65,600.3,586.7,-21.52
Tăng trưởng tổng tài sản,Total assets,-15.61,19.6,7.73,43.79
Tăng trưởng nợ dài hạn,Long-term liabilities,-54.97,-55.47,-55.88,-54.96
Tăng trưởng nợ phải trả,Liabilities,-37.07,46.47,17.11,125.79
Tăng trưởng vốn chủ sở hữu,Owner's equity,6.32,6.45,2.62,2.66
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.07,0.15,0.13,0.02
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.07,0.15,0.13,0.02
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,2.65,2.46,2.58,1.87
